A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,440,207,594,690,359,1345,133,965,1506,131,6.06,4.14,8.33,-19.7,4.87,-52.02,1.54,-33.26,43_0016250_0016274-reel_begin_end.tiff
2,3386,200,3537,765,3302,1346,3074,964,1506,131,6.15,4.48,8.37,-23.4,4.91,-52.06,1.51,-33.22,43_0016250_0016274-reel_begin_end.tiff
3,,,,,6549,350,6040,977,1506,131,,,,,9.26,-2.92,1.76,-33.86,43_0016250_0016274-reel_begin_end.tiff
4,9292,227,9449,858,9208,1349,8985,967,1506,131,6.06,3.15,8.37,-27.99,4.82,-52.21,1.54,-33.36,43_0016250_0016274-reel_begin_end.tiff
5,12227,200,12387,647,12138,1355,11923,971,1506,131,6.06,4.48,8.42,-17.57,4.75,-52.51,1.58,-33.56,43_0016250_0016274-reel_begin_end.tiff
6,15182,204,15347,617,15098,1352,14880,972,1506,131,5.98,4.29,8.42,-16.09,4.75,-52.36,1.54,-33.61,43_0016250_0016274-reel_begin_end.tiff
7,18140,200,18299,652,18065,1353,17830,971,1506,131,6.1,4.48,8.45,-17.82,5.0,-52.41,1.54,-33.56,43_0016250_0016274-reel_begin_end.tiff
8,21077,200,21242,721,20999,1347,20770,973,1506,131,6.06,4.48,8.49,-21.22,4.91,-52.11,1.54,-33.66,43_0016250_0016274-reel_begin_end.tiff
9,24033,205,24198,461,23946,1355,23723,970,1506,131,6.15,4.24,8.58,-8.4,4.87,-52.51,1.58,-33.51,43_0016250_0016274-reel_begin_end.tiff
10,26984,207,27158,456,26895,1354,26678,973,1506,131,6.01,4.14,8.58,-8.15,4.7,-52.46,1.51,-33.66,43_0016250_0016274-reel_begin_end.tiff
11,29920,200,30088,655,29836,1354,29613,975,1506,131,6.1,4.48,8.58,-17.97,4.87,-52.46,1.58,-33.76,43_0016250_0016274-reel_begin_end.tiff
12,32870,210,33047,733,32783,1357,32563,976,1506,131,6.1,3.99,8.71,-21.82,4.82,-52.61,1.58,-33.81,43_0016250_0016274-reel_begin_end.tiff
