A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,431,200,611,328,356,1356,133,982,1512,133,5.84,4.48,8.5,-1.87,4.74,-52.83,1.45,-34.29,43_0016500_0016524-reel_begin_end.tiff
2,3386,223,3560,771,3313,1356,3085,980,1512,133,6.07,3.34,8.63,-23.83,4.99,-52.83,1.63,-34.19,43_0016500_0016524-reel_begin_end.tiff
3,6316,200,6501,301,6243,1355,6023,979,1512,133,5.77,4.48,8.5,-0.53,4.7,-52.78,1.45,-34.14,43_0016500_0016524-reel_begin_end.tiff
4,9283,206,9454,648,9208,1358,8982,979,1512,133,6.02,4.18,8.54,-17.73,4.92,-52.93,1.59,-34.14,43_0016500_0016524-reel_begin_end.tiff
5,12230,213,12398,509,12149,1358,11929,979,1512,133,5.98,3.84,8.45,-10.84,4.78,-52.93,1.54,-34.14,43_0016500_0016524-reel_begin_end.tiff
6,15167,200,15338,607,15077,1361,14866,979,1512,133,5.93,4.48,8.45,-15.7,4.61,-53.08,1.5,-34.14,43_0016500_0016524-reel_begin_end.tiff
7,18124,200,18301,844,18046,1357,17829,979,1512,133,5.89,4.48,8.5,-27.45,4.74,-52.88,1.54,-34.14,43_0016500_0016524-reel_begin_end.tiff
8,21077,200,21260,282,21002,1357,20776,1010,1512,133,5.93,4.48,8.63,0.42,4.83,-52.88,1.5,-35.68,43_0016500_0016524-reel_begin_end.tiff
9,24020,205,24182,558,23925,1362,23719,978,1512,133,5.98,4.23,8.36,-13.27,4.58,-53.13,1.54,-34.09,43_0016500_0016524-reel_begin_end.tiff
10,26970,200,27138,624,26909,1358,26669,976,1512,133,5.98,4.48,8.45,-16.54,5.08,-52.93,1.54,-33.99,43_0016500_0016524-reel_begin_end.tiff
11,29924,206,30098,737,29866,1357,29629,976,1512,133,5.89,4.18,8.45,-22.14,5.03,-52.88,1.54,-33.99,43_0016500_0016524-reel_begin_end.tiff
12,,,,,32870,363,32566,975,1512,133,,,,,5.98,-3.6,1.5,-33.94,43_0016500_0016524-reel_begin_end.tiff
