A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,431,200,634,754,353,1362,142,990,1512,130,5.81,4.06,8.8,-23.15,4.66,-53.01,1.55,-34.74,43_0016550_0016574-reel_begin_end.tiff
2,3371,200,3565,590,3296,1359,3076,988,1512,130,5.81,4.06,8.66,-15.09,4.7,-52.86,1.46,-34.64,43_0016550_0016574-reel_begin_end.tiff
3,3371,200,3565,590,3307,1359,3073,989,1512,130,5.81,4.06,8.66,-15.09,4.86,-52.86,1.41,-34.69,43_0016550_0016574-reel_begin_end.tiff
4,6327,200,6515,398,6246,1359,6023,988,1512,130,5.89,4.06,8.66,-5.66,4.7,-52.86,1.41,-34.64,43_0016550_0016574-reel_begin_end.tiff
5,9281,200,9472,515,9200,1357,8983,987,1512,130,5.81,4.06,8.62,-11.41,4.61,-52.76,1.41,-34.59,43_0016550_0016574-reel_begin_end.tiff
6,12224,200,12415,480,12143,1358,11929,988,1512,130,5.85,4.06,8.66,-9.69,4.66,-52.81,1.5,-34.64,43_0016550_0016574-reel_begin_end.tiff
7,15170,200,15352,594,15083,1358,14866,988,1512,130,5.94,4.06,8.62,-15.29,4.66,-52.81,1.46,-34.64,43_0016550_0016574-reel_begin_end.tiff
8,18136,200,18321,395,18046,1359,17826,990,1512,130,6.03,4.06,8.75,-5.52,4.7,-52.86,1.46,-34.74,43_0016550_0016574-reel_begin_end.tiff
9,21071,200,21268,399,20990,1360,20773,991,1512,130,5.81,4.06,8.71,-5.71,4.61,-52.91,1.41,-34.79,43_0016550_0016574-reel_begin_end.tiff
10,24010,200,24198,593,23943,1357,23723,1003,1512,130,5.64,4.06,8.41,-15.24,4.66,-52.76,1.41,-35.38,43_0016550_0016574-reel_begin_end.tiff
11,26968,208,27156,542,26902,1360,26676,986,1512,130,5.76,3.67,8.53,-12.74,4.79,-52.91,1.46,-34.54,43_0016550_0016574-reel_begin_end.tiff
12,29922,203,30107,539,29838,1356,29621,986,1512,130,5.81,3.91,8.53,-12.59,4.57,-52.71,1.37,-34.54,43_0016550_0016574-reel_begin_end.tiff
13,32862,200,33047,687,32787,1359,32564,987,1512,130,5.81,4.06,8.53,-19.86,4.7,-52.86,1.41,-34.59,43_0016550_0016574-reel_begin_end.tiff
