A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1981,592,2068,654,1892,1353,1646,1037,1501,1648,6.44,-14.91,7.7,-17.95,5.14,-52.28,1.57,-36.76,43_0016075_0016099-reel_begin_end.tiff
2,4921,548,,,4826,1351,4588,1032,1501,1648,6.44,-12.75,,,5.06,-52.18,1.6,-36.52,43_0016075_0016099-reel_begin_end.tiff
3,7863,590,,,7767,1351,7536,1036,1501,1648,6.32,-14.81,,,4.92,-52.18,1.57,-36.71,43_0016075_0016099-reel_begin_end.tiff
4,10826,499,,,10727,1352,10501,1039,1501,1648,6.36,-10.34,,,4.92,-52.23,1.64,-36.86,43_0016075_0016099-reel_begin_end.tiff
5,13709,508,,,13616,1354,13446,1034,1501,1648,5.39,-10.78,,,4.04,-52.33,1.57,-36.61,43_0016075_0016099-reel_begin_end.tiff
6,16597,507,,,16553,1354,16377,1056,1501,1648,4.63,-10.73,,,3.99,-52.33,1.44,-37.69,43_0016075_0016099-reel_begin_end.tiff
7,19511,552,,,19424,1516,19346,1033,1501,1648,3.97,-12.94,,,2.7,-60.29,1.57,-36.57,43_0016075_0016099-reel_begin_end.tiff
8,22488,382,,,22407,1530,22303,1041,1501,1648,4.21,-4.59,,,3.04,-60.97,1.53,-36.96,43_0016075_0016099-reel_begin_end.tiff
9,25561,567,,,25466,1352,25243,1049,1501,1648,6.14,-13.68,,,4.76,-52.23,1.53,-37.35,43_0016075_0016099-reel_begin_end.tiff
10,28515,573,,,28423,1351,28191,1043,1501,1648,6.06,-13.97,,,4.72,-52.18,1.35,-37.06,43_0016075_0016099-reel_begin_end.tiff
11,31480,232,,,31370,1352,31158,1049,1501,1648,6.28,2.77,,,4.68,-52.23,1.6,-37.35,43_0016075_0016099-reel_begin_end.tiff
12,34411,218,,,34316,1344,34098,1056,1501,1648,6.14,3.46,,,4.76,-51.84,1.6,-37.69,43_0016075_0016099-reel_begin_end.tiff
