A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1944,200,2121,666,1863,1361,1646,985,1506,1643,5.89,3.24,8.5,-19.22,4.7,-52.72,1.5,-34.59,43_0016525_0016549-reel_begin_end.tiff
2,4880,200,5062,496,4799,1358,4582,984,1506,1643,5.98,3.24,8.66,-11.03,4.79,-52.57,1.59,-34.55,43_0016525_0016549-reel_begin_end.tiff
3,7834,200,8019,394,7750,1361,7539,985,1506,1643,5.89,3.24,8.62,-6.11,4.65,-52.72,1.55,-34.59,43_0016525_0016549-reel_begin_end.tiff
4,10794,200,10976,260,10707,1356,10493,985,1506,1643,5.89,3.24,8.57,0.35,4.61,-52.48,1.46,-34.59,43_0016525_0016549-reel_begin_end.tiff
5,13727,200,13909,531,13631,1361,13426,990,1506,1643,5.94,3.24,8.62,-12.71,4.52,-52.72,1.5,-34.84,43_0016525_0016549-reel_begin_end.tiff
6,16674,200,16859,597,16602,1358,16385,985,1506,1643,5.89,3.24,8.62,-15.89,4.83,-52.57,1.63,-34.59,43_0016525_0016549-reel_begin_end.tiff
7,19640,200,19822,633,19565,1357,19342,982,1506,1643,5.98,3.24,8.66,-17.63,4.88,-52.52,1.59,-34.45,43_0016525_0016549-reel_begin_end.tiff
8,22580,200,22754,328,22505,1356,22279,982,1506,1643,5.98,3.24,8.54,-2.93,4.88,-52.48,1.55,-34.45,43_0016525_0016549-reel_begin_end.tiff
9,25524,200,25709,236,25440,1359,25229,983,1506,1643,5.89,3.24,8.62,1.5,4.65,-52.62,1.55,-34.5,43_0016525_0016549-reel_begin_end.tiff
10,28481,200,28664,473,28403,1358,28192,983,1506,1643,5.85,3.24,8.54,-9.92,4.7,-52.57,1.59,-34.5,43_0016525_0016549-reel_begin_end.tiff
11,31424,200,31604,619,31334,1360,31129,980,1506,1643,5.89,3.24,8.54,-16.95,4.57,-52.67,1.55,-34.35,43_0016525_0016549-reel_begin_end.tiff
12,34367,200,34546,664,34280,1358,34069,980,1506,1643,5.94,3.24,8.57,-19.12,4.65,-52.57,1.55,-34.35,43_0016525_0016549-reel_begin_end.tiff
