A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,426,200,,,345,1356,125,974,1501,119,5.92,4.06,,,4.73,-52.71,1.51,-33.95,43_0016400_0016424-reel_begin_end.tiff
2,3386,200,,,3322,1356,3088,974,1501,119,5.92,4.06,,,4.98,-52.71,1.55,-33.95,43_0016400_0016424-reel_begin_end.tiff
3,6332,200,,,6262,1359,6031,976,1501,119,6.01,4.06,,,4.98,-52.86,1.59,-34.05,43_0016400_0016424-reel_begin_end.tiff
4,9270,200,9456,886,9189,1348,8975,972,1501,119,5.83,4.06,8.56,-29.63,4.64,-52.32,1.51,-33.85,43_0016400_0016424-reel_begin_end.tiff
5,,,,,12241,358,11931,974,1501,119,,,,,6.14,-3.7,1.59,-33.95,43_0016400_0016424-reel_begin_end.tiff
6,15176,200,15361,730,15107,1351,14878,971,1501,119,5.92,4.06,8.63,-21.97,4.91,-52.47,1.55,-33.8,43_0016400_0016424-reel_begin_end.tiff
7,18113,212,18299,844,18044,1352,17818,970,1501,119,5.88,3.47,8.6,-27.57,4.86,-52.52,1.55,-33.76,43_0016400_0016424-reel_begin_end.tiff
8,21079,200,21261,810,21001,1354,20778,972,1501,119,5.96,4.06,8.63,-25.9,4.82,-52.61,1.55,-33.85,43_0016400_0016424-reel_begin_end.tiff
9,24035,200,24214,299,23945,1354,23731,974,1501,119,6.05,4.06,8.68,-0.8,4.73,-52.61,1.59,-33.95,43_0016400_0016424-reel_begin_end.tiff
10,26963,200,27146,312,26885,1355,26671,989,1501,119,5.88,4.06,8.56,-1.44,4.73,-52.66,1.59,-34.69,43_0016400_0016424-reel_begin_end.tiff
11,29926,200,30103,266,29857,1355,29625,972,1501,119,5.92,4.06,8.52,0.82,4.91,-52.66,1.51,-33.85,43_0016400_0016424-reel_begin_end.tiff
12,32882,200,33059,400,32801,1351,32581,972,1501,119,6.01,4.06,8.6,-5.76,4.82,-52.47,1.59,-33.85,43_0016400_0016424-reel_begin_end.tiff
