A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,429,206,594,792,356,1359,131,974,1503,128,5.9,4.47,8.33,-24.73,4.82,-52.97,1.51,-33.79,43_0016450_0016474-reel_begin_end.tiff
2,3387,200,3547,672,3298,1357,3086,974,1503,128,6.01,4.77,8.37,-18.75,4.7,-52.87,1.58,-33.79,43_0016450_0016474-reel_begin_end.tiff
3,6325,209,6478,689,6241,1359,6026,976,1503,128,5.98,4.32,8.24,-19.59,4.75,-52.97,1.58,-33.89,43_0016450_0016474-reel_begin_end.tiff
4,9275,201,9428,394,9202,1361,8973,983,1503,128,5.98,4.72,8.24,-4.9,4.91,-53.07,1.54,-34.24,43_0016450_0016474-reel_begin_end.tiff
5,12235,200,12397,757,12151,1359,11933,975,1503,128,5.98,4.77,8.37,-22.98,4.75,-52.97,1.54,-33.84,43_0016450_0016474-reel_begin_end.tiff
6,15166,200,15311,912,15108,1358,14871,976,1503,128,5.85,4.77,7.99,-30.7,5.0,-52.92,1.51,-33.89,43_0016450_0016474-reel_begin_end.tiff
7,18115,200,18274,927,18045,1358,17816,995,1503,128,5.98,4.77,8.33,-31.45,4.95,-52.92,1.58,-34.84,43_0016450_0016474-reel_begin_end.tiff
8,21087,200,21261,825,21009,1356,20781,976,1503,128,6.01,4.77,8.58,-26.37,4.87,-52.82,1.51,-33.89,43_0016450_0016474-reel_begin_end.tiff
9,24022,201,24181,845,23943,1357,23726,977,1503,128,5.94,4.72,8.28,-27.37,4.78,-52.87,1.58,-33.94,43_0016450_0016474-reel_begin_end.tiff
10,26967,200,27127,554,26886,1358,26669,981,1503,128,6.01,4.77,8.37,-12.87,4.82,-52.92,1.62,-34.14,43_0016450_0016474-reel_begin_end.tiff
11,29930,200,30084,669,29857,1355,29623,1005,1503,128,6.06,4.77,8.33,-18.6,4.39,-52.77,1.54,-35.34,43_0016450_0016474-reel_begin_end.tiff
12,32872,200,33025,801,32793,1358,32573,977,1503,128,5.94,4.77,8.19,-25.17,4.78,-52.92,1.54,-33.94,43_0016450_0016474-reel_begin_end.tiff
