A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,FLT,filename,CBD,LAT,LON
5.0,12252.0,550.0,12350.0,676.0,12177.0,1352.0,11942.0,1041.0,1506.0,135.0,6.08,-13.41,7.51,-19.6,4.98,-52.8,1.55,-37.53,114,43_0016100_0016124-reel_begin_end,1212,,
6.0,15189.0,539.0,15276.0,601.0,15108.0,1353.0,14882.0,1052.0,1506.0,135.0,6.03,-12.87,7.3,-15.92,4.85,-52.85,1.55,-38.07,114,43_0016100_0016124-reel_begin_end,1213,,
7.0,18142.0,602.0,18232.0,574.0,18061.0,1354.0,17829.0,1035.0,1506.0,135.0,6.08,-15.97,7.39,-14.59,4.9,-52.9,1.51,-37.23,114,43_0016100_0016124-reel_begin_end,1214,,
8.0,21108.0,559.0,21189.0,632.0,21030.0,1353.0,20792.0,1037.0,1506.0,135.0,6.17,-13.86,7.35,-17.44,5.03,-52.85,1.55,-37.33,114,43_0016100_0016124-reel_begin_end,1215,,
9.0,21103.0,571.0,21178.0,637.0,21028.0,1353.0,20793.0,1040.0,1506.0,135.0,6.12,-14.44,7.22,-17.69,5.03,-52.85,1.6,-37.48,114,43_0016100_0016124-reel_begin_end,1216,,
10.0,24049.0,523.0,24118.0,452.0,23965.0,1353.0,23730.0,1037.0,1506.0,135.0,6.21,-12.09,7.22,-8.6,4.98,-52.85,1.55,-37.33,114,43_0016100_0016124-reel_begin_end,1217,,
11.0,27007.0,700.0,27080.0,460.0,26909.0,1351.0,26677.0,1032.0,1506.0,135.0,6.33,-20.78,7.39,-8.99,4.9,-52.75,1.51,-37.08,114,43_0016100_0016124-reel_begin_end,1218,,
12.0,29953.0,539.0,30045.0,618.0,29875.0,1353.0,29640.0,1032.0,1506.0,135.0,6.12,-12.87,7.46,-16.75,4.98,-52.85,1.55,-37.08,114,43_0016100_0016124-reel_begin_end,1219,,
13.0,32899.0,542.0,32980.0,391.0,32809.0,1352.0,32583.0,1050.0,1506.0,135.0,6.21,-13.02,7.39,-5.61,4.9,-52.8,1.6,-37.97,114,43_0016100_0016124-reel_begin_end,1220,,
14.0,,,,,,,,,1506.0,135.0,,,,,,,,,114,43_0016100_0016124-reel_begin_end,,,
1.0,1963.0,369.0,2128.0,701.0,1879.0,1350.0,1656.0,991.0,1509.0,0.0,6.13,-4.58,8.61,-20.73,4.87,-52.3,1.52,-34.84,114,43_0016125_0016149-reel_begin_end,1196,-77.884366,166.472053
2.0,4896.0,389.0,5090.0,964.0,4809.0,1349.0,4583.0,982.0,1509.0,0.0,6.17,-5.55,9.09,-33.52,4.87,-52.25,1.47,-34.4,114,43_0016125_0016149-reel_begin_end,1197,-77.882577,166.582367
3.0,7846.0,554.0,8089.0,831.0,7776.0,1351.0,7542.0,988.0,1509.0,0.0,6.17,-13.58,9.82,-27.05,5.12,-52.35,1.61,-34.69,114,43_0016125_0016149-reel_begin_end,1198,-77.881642,166.692887
4.0,10816.0,403.0,10963.0,664.0,10737.0,1353.0,10506.0,1001.0,1509.0,0.0,6.17,-6.23,8.38,-18.93,4.99,-52.45,1.52,-35.32,114,43_0016125_0016149-reel_begin_end,1199,-77.881658,166.711828
5.0,13748.0,374.0,13896.0,516.0,13662.0,1354.0,13439.0,985.0,1509.0,0.0,6.2,-4.82,8.43,-11.73,4.91,-52.5,1.56,-34.54,114,43_0016125_0016149-reel_begin_end,1200,,
6.0,16698.0,402.0,16840.0,604.0,16609.0,1349.0,16377.0,986.0,1509.0,0.0,6.2,-6.18,8.34,-16.01,4.87,-52.25,1.38,-34.59,114,43_0016125_0016149-reel_begin_end,1201,,
7.0,19658.0,398.0,19800.0,605.0,19577.0,1350.0,19340.0,986.0,1509.0,0.0,6.2,-5.99,8.34,-16.06,4.99,-52.3,1.43,-34.59,114,43_0016125_0016149-reel_begin_end,1202,,
8.0,22608.0,357.0,22733.0,398.0,22519.0,1350.0,22293.0,988.0,1509.0,0.0,6.2,-3.99,8.08,-5.99,4.87,-52.3,1.47,-34.69,114,43_0016125_0016149-reel_begin_end,1203,,
9.0,25540.0,389.0,25679.0,342.0,25450.0,1349.0,25233.0,983.0,1509.0,0.0,6.08,-5.55,8.17,-3.26,4.73,-52.25,1.47,-34.45,114,43_0016125_0016149-reel_begin_end,1204,,
10.0,25540.0,389.0,25673.0,338.0,25450.0,1349.0,25227.0,982.0,1509.0,0.0,6.08,-5.55,8.08,-3.07,4.73,-52.25,1.38,-34.4,114,43_0016125_0016149-reel_begin_end,1205,,
11.0,28504.0,552.0,28634.0,507.0,28417.0,1347.0,28197.0,1037.0,1509.0,0.0,5.99,-13.48,7.95,-11.29,4.69,-52.15,1.38,-37.07,114,43_0016125_0016149-reel_begin_end,1206,,
12.0,31447.0,560.0,31580.0,484.0,31357.0,1351.0,31140.0,1032.0,1509.0,0.0,6.04,-13.87,8.04,-10.17,4.69,-52.35,1.43,-36.83,114,43_0016125_0016149-reel_begin_end,1207,,
13.0,34387.0,557.0,34520.0,505.0,34306.0,1351.0,34083.0,1045.0,1509.0,0.0,6.04,-13.72,8.04,-11.19,4.82,-52.35,1.47,-37.46,114,43_0016125_0016149-reel_begin_end,,,
14.0,,,,,,,,,1509.0,0.0,,,,,,,,,114,43_0016125_0016149-reel_begin_end,,,
1.0,453.0,338.0,624.0,360.0,372.0,1359.0,146.0,990.0,1501.0,143.0,6.1,-3.39,8.64,-4.46,4.89,-53.29,1.53,-35.26,114,43_0016150_0016174-reel_begin_end,1183,-78.003167,166.485205
2.0,3390.0,390.0,3564.0,322.0,3309.0,1352.0,3074.0,985.0,1501.0,143.0,6.05,-5.93,8.64,-2.61,4.85,-52.95,1.35,-35.01,114,43_0016150_0016174-reel_begin_end,1184,-77.996605,166.378029
3.0,6331.0,407.0,6514.0,380.0,6241.0,1354.0,6033.0,1000.0,1501.0,143.0,5.92,-6.76,8.64,-5.44,4.58,-53.05,1.49,-35.75,114,43_0016150_0016174-reel_begin_end,1185,-77.990511,166.27028
4.0,9291.0,407.0,9476.0,387.0,9207.0,1352.0,8993.0,990.0,1501.0,143.0,5.92,-6.76,8.67,-5.78,4.67,-52.95,1.49,-35.26,114,43_0016150_0016174-reel_begin_end,1186,-77.984464,166.162518
5.0,12237.0,399.0,12419.0,392.0,12159.0,1355.0,11933.0,985.0,1501.0,143.0,6.01,-6.37,8.72,-6.03,4.85,-53.1,1.49,-35.01,114,43_0016150_0016174-reel_begin_end,1187,-77.977843,166.055611
6.0,15180.0,408.0,15356.0,379.0,15093.0,1354.0,14876.0,986.0,1501.0,143.0,6.05,-6.81,8.67,-5.39,4.76,-53.05,1.53,-35.06,114,43_0016150_0016174-reel_begin_end,1188,-77.971582,165.948297
7.0,18147.0,386.0,18318.0,490.0,18057.0,1352.0,17837.0,986.0,1501.0,143.0,6.01,-5.74,8.55,-10.82,4.67,-52.95,1.4,-35.06,114,43_0016150_0016174-reel_begin_end,1189,-77.949836,165.914134
8.0,21087.0,413.0,21261.0,385.0,21026.0,1352.0,20786.0,986.0,1501.0,143.0,6.01,-7.05,8.6,-5.69,5.1,-52.95,1.53,-35.06,114,43_0016150_0016174-reel_begin_end,1190,-77.927564,165.882485
9.0,24033.0,342.0,24204.0,362.0,23940.0,1354.0,23723.0,985.0,1501.0,143.0,6.1,-3.58,8.64,-4.56,4.71,-53.05,1.49,-35.01,114,43_0016150_0016174-reel_begin_end,1191,-77.907894,165.941334
10.0,26987.0,357.0,27161.0,384.0,26888.0,1355.0,26680.0,984.0,1501.0,143.0,6.01,-4.32,8.6,-5.64,4.54,-53.1,1.44,-34.96,114,43_0016150_0016174-reel_begin_end,1192,-77.897896,166.037241
11.0,29946.0,390.0,30105.0,440.0,29856.0,1353.0,29630.0,982.0,1501.0,143.0,6.14,-5.93,8.51,-8.37,4.8,-53.0,1.44,-34.87,114,43_0016150_0016174-reel_begin_end,1193,-77.890094,166.14155
12.0,29944.0,386.0,30112.0,425.0,29857.0,1353.0,29637.0,991.0,1501.0,143.0,5.96,-5.74,8.46,-7.64,4.67,-53.0,1.4,-35.31,114,43_0016150_0016174-reel_begin_end,1194,-77.88781,166.251329
13.0,32883.0,398.0,33048.0,424.0,32802.0,1353.0,32570.0,987.0,1501.0,143.0,6.1,-6.32,8.55,-7.59,4.89,-53.0,1.44,-35.11,114,43_0016150_0016174-reel_begin_end,1195,-77.88611,166.361707
1.0,1955.0,200.0,2146.0,594.0,1871.0,1352.0,1648.0,984.0,1501.0,1654.0,6.07,4.34,8.9,-15.2,4.83,-52.78,1.53,-34.53,114,43_0016175_0016199-reel_begin_end,1171,-78.155099,167.564384
2.0,4892.0,200.0,5075.0,797.0,4803.0,1358.0,4591.0,1000.0,1501.0,1654.0,6.03,4.34,8.74,-25.26,4.71,-53.08,1.57,-35.33,114,43_0016175_0016199-reel_begin_end,1172,-78.135968,167.50016
3.0,7850.0,204.0,,,7766.0,1355.0,7548.0,990.0,1501.0,1654.0,6.0,4.14,,,4.76,-52.93,1.53,-34.83,114,43_0016175_0016199-reel_begin_end,1173,-78.116822,167.436144
4.0,10801.0,200.0,,,10720.0,1353.0,10497.0,986.0,1501.0,1654.0,6.16,4.34,,,4.96,-52.83,1.66,-34.63,114,43_0016175_0016199-reel_begin_end,1174,-78.099414,167.361689
5.0,13738.0,200.0,,,13663.0,1355.0,13434.0,994.0,1501.0,1654.0,6.12,4.34,,,5.01,-52.93,1.62,-35.03,114,43_0016175_0016199-reel_begin_end,1175,-78.082329,167.285375
6.0,16698.0,200.0,16889.0,715.0,16623.0,1353.0,16391.0,989.0,1501.0,1654.0,6.12,4.34,8.94,-21.2,5.01,-52.83,1.57,-34.78,114,43_0016175_0016199-reel_begin_end,1176,-78.06591,167.206816
7.0,19651.0,210.0,19836.0,200.0,19559.0,1354.0,19347.0,989.0,1501.0,1654.0,6.16,3.84,8.9,4.34,4.8,-52.88,1.66,-34.78,114,43_0016175_0016199-reel_begin_end,1177,-78.055806,167.105688
8.0,22582.0,200.0,22765.0,200.0,22519.0,1353.0,22281.0,987.0,1501.0,1654.0,6.03,4.34,8.74,4.34,5.1,-52.83,1.57,-34.68,114,43_0016175_0016199-reel_begin_end,1178,-78.045666,167.004733
9.0,25538.0,200.0,25721.0,240.0,25451.0,1353.0,25237.0,1001.0,1501.0,1654.0,6.12,4.34,8.83,2.35,4.83,-52.83,1.66,-35.38,114,43_0016175_0016199-reel_begin_end,1179,-78.035488,166.903951
10.0,28495.0,200.0,28678.0,200.0,28414.0,1354.0,28191.0,973.0,1501.0,1654.0,6.07,4.34,8.78,4.34,4.87,-52.88,1.57,-33.99,114,43_0016175_0016199-reel_begin_end,1180,-78.02594,166.801913
11.0,31435.0,387.0,31615.0,275.0,31357.0,1353.0,31134.0,989.0,1501.0,1654.0,6.07,-4.93,8.74,0.62,4.92,-52.83,1.62,-34.78,114,43_0016175_0016199-reel_begin_end,1181,-78.017261,166.698087
12.0,34385.0,365.0,34565.0,364.0,34296.0,1357.0,34081.0,985.0,1501.0,1654.0,6.07,-3.84,8.74,-3.79,4.76,-53.03,1.57,-34.58,114,43_0016175_0016199-reel_begin_end,1182,-78.009687,166.592499
1.0,450.0,208.0,,,363.0,1356.0,137.0,973.0,1503.0,140.0,6.08,2.59,,,4.8,-52.49,1.45,-34.11,114,43_0016200_0016224-reel_begin_end,1158,-78.403413,168.41212
2.0,3387.0,200.0,,,3300.0,1357.0,3077.0,986.0,1503.0,140.0,6.04,2.97,,,4.75,-52.54,1.45,-34.74,114,43_0016200_0016224-reel_begin_end,1159,-78.384359,168.345898
3.0,6340.0,200.0,6510.0,753.0,6250.0,1355.0,6033.0,992.0,1503.0,140.0,6.08,2.97,8.6,-23.56,4.75,-52.44,1.54,-35.02,114,43_0016200_0016224-reel_begin_end,1160,-78.365291,168.279894
4.0,9291.0,200.0,,,9201.0,1357.0,8990.0,983.0,1503.0,140.0,5.95,2.97,,,4.62,-52.54,1.5,-34.59,114,43_0016200_0016224-reel_begin_end,1161,-78.346208,168.214108
5.0,12231.0,200.0,12413.0,693.0,12150.0,1355.0,11927.0,990.0,1503.0,140.0,5.95,2.97,8.65,-20.68,4.75,-52.44,1.45,-34.93,114,43_0016200_0016224-reel_begin_end,1162,-78.32711,168.148538
6.0,15184.0,200.0,15363.0,711.0,15097.0,1357.0,14874.0,974.0,1503.0,140.0,6.0,2.97,8.65,-21.54,4.71,-52.54,1.41,-34.16,114,43_0016200_0016224-reel_begin_end,1163,-78.307998,168.083185
7.0,18141.0,200.0,18335.0,797.0,18051.0,1358.0,17831.0,978.0,1503.0,140.0,5.95,2.97,8.82,-25.67,4.62,-52.58,1.36,-34.35,114,43_0016200_0016224-reel_begin_end,1164,-78.288872,168.018045
8.0,21078.0,200.0,,,20994.0,1359.0,20777.0,990.0,1503.0,140.0,5.91,2.97,,,4.66,-52.63,1.45,-34.93,114,43_0016200_0016224-reel_begin_end,1165,-78.269731,167.95312
9.0,24030.0,200.0,,,23922.0,1359.0,23720.0,979.0,1503.0,140.0,6.08,2.97,,,4.49,-52.63,1.5,-34.4,114,43_0016200_0016224-reel_begin_end,1166,-78.250576,167.888408
10.0,27001.0,492.0,,,26906.0,1358.0,26680.0,978.0,1503.0,140.0,6.25,-11.04,,,4.84,-52.58,1.5,-34.35,114,43_0016200_0016224-reel_begin_end,1167,-78.231481,167.82338
11.0,29938.0,200.0,30121.0,520.0,29851.0,1356.0,29617.0,981.0,1503.0,140.0,6.2,2.97,8.91,-12.38,4.92,-52.49,1.45,-34.5,114,43_0016200_0016224-reel_begin_end,1168,-78.212407,167.758314
12.0,32871.0,200.0,33059.0,604.0,32781.0,1355.0,32570.0,999.0,1503.0,140.0,5.95,2.97,8.73,-16.41,4.62,-52.44,1.5,-35.36,114,43_0016200_0016224-reel_begin_end,1169,-78.193319,167.69346
1.0,1947.0,208.0,,,1866.0,1354.0,1643.0,989.0,1501.0,1640.0,6.05,2.98,,,4.86,-52.51,1.59,-34.83,114,43_0016225_0016249-reel_begin_end,1146,-78.63383,169.202233
2.0,4897.0,200.0,,,4802.0,1354.0,4587.0,976.0,1501.0,1640.0,6.05,3.37,,,4.66,-52.51,1.5,-34.2,114,43_0016225_0016249-reel_begin_end,1147,-78.614289,169.138279
3.0,7851.0,218.0,,,7773.0,1352.0,7553.0,990.0,1501.0,1640.0,5.96,2.5,,,4.82,-52.41,1.59,-34.88,114,43_0016225_0016249-reel_begin_end,1148,-78.594735,169.074546
4.0,,,,,,,,,1501.0,1640.0,,,,,,,,,114,43_0016225_0016249-reel_begin_end,1149,-78.575168,169.011032
5.0,10788.0,200.0,11000.0,718.0,10696.0,1357.0,10496.0,1008.0,1501.0,1640.0,5.92,3.37,9.03,-21.71,4.57,-52.65,1.63,-35.75,114,43_0016225_0016249-reel_begin_end,1150,-78.555587,168.947737
6.0,13734.0,221.0,13908.0,555.0,13642.0,1354.0,13436.0,995.0,1501.0,1640.0,6.0,2.35,8.56,-13.82,4.66,-52.51,1.63,-35.12,114,43_0016225_0016249-reel_begin_end,1151,-78.536368,168.881868
7.0,16706.0,200.0,16877.0,628.0,16610.0,1351.0,16393.0,976.0,1501.0,1640.0,6.18,3.37,8.69,-17.35,4.77,-52.36,1.59,-34.2,114,43_0016225_0016249-reel_begin_end,1152,-78.51742,168.814092
8.0,19637.0,200.0,,,19559.0,1350.0,19339.0,983.0,1501.0,1640.0,6.05,3.37,,,4.9,-52.31,1.68,-34.54,114,43_0016225_0016249-reel_begin_end,1153,-78.498457,168.74654
9.0,22583.0,200.0,22768.0,756.0,22508.0,1352.0,22282.0,988.0,1501.0,1640.0,6.14,3.37,8.85,-23.55,5.04,-52.41,1.72,-34.78,114,43_0016225_0016249-reel_begin_end,1154,-78.479478,168.679212
10.0,25544.0,200.0,25735.0,771.0,25460.0,1352.0,25234.0,983.0,1501.0,1640.0,6.0,3.37,8.81,-24.28,4.77,-52.41,1.46,-34.54,114,43_0016225_0016249-reel_begin_end,1155,-78.460484,168.612107
11.0,28491.0,200.0,,,28399.0,1354.0,28190.0,986.0,1501.0,1640.0,5.96,3.37,,,4.61,-52.51,1.55,-34.69,114,43_0016225_0016249-reel_begin_end,1156,-78.441475,168.545224
12.0,31430.0,200.0,,,31337.0,1354.0,31120.0,980.0,1501.0,1640.0,6.09,3.37,,,4.73,-52.51,1.55,-34.4,114,43_0016225_0016249-reel_begin_end,1157,-78.422452,168.478562
13.0,34393.0,200.0,,,34315.0,1357.0,34089.0,994.0,1501.0,1640.0,6.14,3.37,,,4.99,-52.65,1.68,-35.08,114,43_0016225_0016249-reel_begin_end,,,
1.0,440.0,207.0,594.0,690.0,359.0,1345.0,133.0,965.0,1506.0,131.0,6.06,4.14,8.33,-19.7,4.87,-52.02,1.54,-33.26,114,43_0016250_0016274-reel_begin_end,1133,-78.886603,170.054166
2.0,3386.0,200.0,3537.0,765.0,3302.0,1346.0,3074.0,964.0,1506.0,131.0,6.15,4.48,8.37,-23.4,4.91,-52.06,1.51,-33.22,114,43_0016250_0016274-reel_begin_end,1134,-78.867244,169.987252
3.0,,,,,6549.0,350.0,6040.0,977.0,1506.0,131.0,,,,,9.26,-2.92,1.76,-33.86,114,43_0016250_0016274-reel_begin_end,1135,-78.84787,169.920572
4.0,9292.0,227.0,9449.0,858.0,9208.0,1349.0,8985.0,967.0,1506.0,131.0,6.06,3.15,8.37,-27.99,4.82,-52.21,1.54,-33.36,114,43_0016250_0016274-reel_begin_end,1136,-78.828482,169.854126
5.0,12227.0,200.0,12387.0,647.0,12138.0,1355.0,11923.0,971.0,1506.0,131.0,6.06,4.48,8.42,-17.57,4.75,-52.51,1.58,-33.56,114,43_0016250_0016274-reel_begin_end,1137,-78.80908,169.787911
6.0,15182.0,204.0,15347.0,617.0,15098.0,1352.0,14880.0,972.0,1506.0,131.0,5.98,4.29,8.42,-16.09,4.75,-52.36,1.54,-33.61,114,43_0016250_0016274-reel_begin_end,1138,-78.789663,169.721926
7.0,18140.0,200.0,18299.0,652.0,18065.0,1353.0,17830.0,971.0,1506.0,131.0,6.1,4.48,8.45,-17.82,5.0,-52.41,1.54,-33.56,114,43_0016250_0016274-reel_begin_end,1139,-78.770233,169.656171
8.0,21077.0,200.0,21242.0,721.0,20999.0,1347.0,20770.0,973.0,1506.0,131.0,6.06,4.48,8.49,-21.22,4.91,-52.11,1.54,-33.66,114,43_0016250_0016274-reel_begin_end,1140,-78.750788,169.590645
9.0,24033.0,205.0,24198.0,461.0,23946.0,1355.0,23723.0,970.0,1506.0,131.0,6.15,4.24,8.58,-8.4,4.87,-52.51,1.58,-33.51,114,43_0016250_0016274-reel_begin_end,1141,-78.73133,169.525347
10.0,26984.0,207.0,27158.0,456.0,26895.0,1354.0,26678.0,973.0,1506.0,131.0,6.01,4.14,8.58,-8.15,4.7,-52.46,1.51,-33.66,114,43_0016250_0016274-reel_begin_end,1142,-78.711857,169.460275
11.0,29920.0,200.0,30088.0,655.0,29836.0,1354.0,29613.0,975.0,1506.0,131.0,6.1,4.48,8.58,-17.97,4.87,-52.46,1.58,-33.76,114,43_0016250_0016274-reel_begin_end,1143,-78.692371,169.395428
12.0,32870.0,210.0,33047.0,733.0,32783.0,1357.0,32563.0,976.0,1506.0,131.0,6.1,3.99,8.71,-21.82,4.82,-52.61,1.58,-33.81,114,43_0016250_0016274-reel_begin_end,1144,-78.672871,169.330807
1.0,1946.0,209.0,2114.0,942.0,1856.0,1353.0,1633.0,979.0,1503.0,1630.0,6.14,3.9,8.6,-32.27,4.82,-52.55,1.55,-34.1,114,43_0016275_0016299-reel_begin_end,1121,-79.113467,170.907599
2.0,4890.0,468.0,,,4812.0,1355.0,4589.0,981.0,1503.0,1630.0,6.05,-8.88,,,4.91,-52.65,1.64,-34.2,114,43_0016275_0016299-reel_begin_end,1122,-79.094736,170.834492
3.0,7847.0,232.0,8015.0,948.0,7760.0,1354.0,7552.0,995.0,1503.0,1630.0,6.01,2.76,8.47,-32.57,4.73,-52.6,1.68,-34.89,114,43_0016275_0016299-reel_begin_end,1123,-79.075989,170.761637
4.0,10784.0,218.0,10946.0,938.0,10706.0,1354.0,10480.0,981.0,1503.0,1630.0,5.96,3.45,8.34,-32.08,4.82,-52.6,1.51,-34.2,114,43_0016275_0016299-reel_begin_end,1124,-79.057224,170.689033
5.0,13737.0,298.0,,,13644.0,1356.0,13436.0,980.0,1503.0,1630.0,6.01,-0.5,,,4.64,-52.7,1.59,-34.15,114,43_0016275_0016299-reel_begin_end,1125,-79.038443,170.616679
6.0,16697.0,250.0,16848.0,813.0,16604.0,1316.0,16396.0,982.0,1503.0,1630.0,6.01,1.87,8.22,-25.91,4.64,-50.73,1.59,-34.25,114,43_0016275_0016299-reel_begin_end,1126,-79.019644,170.544575
7.0,19633.0,212.0,19804.0,808.0,19560.0,1354.0,19332.0,982.0,1503.0,1630.0,6.09,3.75,8.6,-25.66,5.02,-52.6,1.68,-34.25,114,43_0016275_0016299-reel_begin_end,1127,-79.000829,170.472718
8.0,22583.0,252.0,22756.0,667.0,22519.0,1354.0,22276.0,982.0,1503.0,1630.0,6.09,1.77,8.63,-18.7,5.16,-52.6,1.59,-34.25,114,43_0016275_0016299-reel_begin_end,1128,-78.981998,170.401109
9.0,25551.0,219.0,25719.0,898.0,25479.0,1337.0,25245.0,980.0,1503.0,1630.0,6.21,3.4,8.68,-30.1,5.16,-51.76,1.73,-34.15,114,43_0016275_0016299-reel_begin_end,1129,-78.96315,170.329745
10.0,28487.0,225.0,28666.0,538.0,28400.0,1354.0,28180.0,979.0,1503.0,1630.0,6.01,3.11,8.63,-12.34,4.73,-52.6,1.51,-34.1,114,43_0016275_0016299-reel_begin_end,1130,-78.944286,170.258626
11.0,,,,,31551.0,384.0,31117.0,1015.0,1503.0,1630.0,,,,,7.83,-4.74,1.46,-35.87,114,43_0016275_0016299-reel_begin_end,1131,-78.925278,170.188698
12.0,34396.0,207.0,34569.0,542.0,34312.0,1350.0,34089.0,971.0,1503.0,1630.0,6.14,4.0,8.68,-12.54,4.91,-52.41,1.64,-33.7,114,43_0016275_0016299-reel_begin_end,1132,-78.905948,170.121314
1.0,430.0,207.0,592.0,899.0,335.0,1357.0,126.0,974.0,1501.0,123.0,6.04,4.0,8.42,-30.15,4.65,-52.75,1.59,-33.85,114,43_0016300_0016324-reel_begin_end,1108,-79.355517,171.880421
2.0,3380.0,200.0,3537.0,733.0,3282.0,1357.0,3076.0,974.0,1501.0,123.0,6.04,4.34,8.35,-21.96,4.61,-52.75,1.59,-33.85,114,43_0016300_0016324-reel_begin_end,1109,-79.336887,171.804858
3.0,6337.0,209.0,6497.0,797.0,6268.0,1355.0,6036.0,973.0,1501.0,123.0,6.0,3.9,8.35,-25.12,4.99,-52.65,1.59,-33.8,114,43_0016300_0016324-reel_begin_end,1110,-79.318354,171.728739
4.0,9277.0,200.0,9434.0,798.0,9191.0,1358.0,8979.0,985.0,1501.0,123.0,6.0,4.34,8.3,-25.17,4.74,-52.8,1.63,-34.39,114,43_0016300_0016324-reel_begin_end,1111,-79.299817,171.652785
5.0,12229.0,200.0,12382.0,815.0,12145.0,1357.0,11922.0,975.0,1501.0,123.0,6.18,4.34,8.42,-26.01,4.94,-52.75,1.67,-33.9,114,43_0016300_0016324-reel_begin_end,1112,-79.281262,171.577095
6.0,15192.0,200.0,15337.0,866.0,15102.0,1355.0,14885.0,973.0,1501.0,123.0,6.22,4.34,8.35,-28.52,4.9,-52.65,1.72,-33.8,114,43_0016300_0016324-reel_begin_end,1113,-79.262688,171.501669
7.0,18127.0,205.0,18281.0,832.0,18041.0,1356.0,17826.0,972.0,1501.0,123.0,6.0,4.09,8.26,-26.84,4.74,-52.7,1.59,-33.75,114,43_0016300_0016324-reel_begin_end,1114,-79.244097,171.426504
8.0,21070.0,200.0,21221.0,738.0,21007.0,1358.0,20766.0,975.0,1501.0,123.0,6.04,4.34,8.26,-22.21,5.12,-52.8,1.59,-33.9,114,43_0016300_0016324-reel_begin_end,1115,-79.225489,171.351601
