A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1947,208,,,1866,1354,1643,989,1501,1640,6.05,2.98,,,4.86,-52.51,1.59,-34.83,43_0016225_0016249-reel_begin_end.tiff
2,4897,200,,,4802,1354,4587,976,1501,1640,6.05,3.37,,,4.66,-52.51,1.5,-34.2,43_0016225_0016249-reel_begin_end.tiff
3,7851,218,,,7773,1352,7553,990,1501,1640,5.96,2.5,,,4.82,-52.41,1.59,-34.88,43_0016225_0016249-reel_begin_end.tiff
4,,,,,,,,,1501,1640,,,,,,,,,43_0016225_0016249-reel_begin_end.tiff
5,10788,200,11000,718,10696,1357,10496,1008,1501,1640,5.92,3.37,9.03,-21.71,4.57,-52.65,1.63,-35.75,43_0016225_0016249-reel_begin_end.tiff
6,13734,221,13908,555,13642,1354,13436,995,1501,1640,6.0,2.35,8.56,-13.82,4.66,-52.51,1.63,-35.12,43_0016225_0016249-reel_begin_end.tiff
7,16706,200,16877,628,16610,1351,16393,976,1501,1640,6.18,3.37,8.69,-17.35,4.77,-52.36,1.59,-34.2,43_0016225_0016249-reel_begin_end.tiff
8,19637,200,,,19559,1350,19339,983,1501,1640,6.05,3.37,,,4.9,-52.31,1.68,-34.54,43_0016225_0016249-reel_begin_end.tiff
9,22583,200,22768,756,22508,1352,22282,988,1501,1640,6.14,3.37,8.85,-23.55,5.04,-52.41,1.72,-34.78,43_0016225_0016249-reel_begin_end.tiff
10,25544,200,25735,771,25460,1352,25234,983,1501,1640,6.0,3.37,8.81,-24.28,4.77,-52.41,1.46,-34.54,43_0016225_0016249-reel_begin_end.tiff
11,28491,200,,,28399,1354,28190,986,1501,1640,5.96,3.37,,,4.61,-52.51,1.55,-34.69,43_0016225_0016249-reel_begin_end.tiff
12,31430,200,,,31337,1354,31120,980,1501,1640,6.09,3.37,,,4.73,-52.51,1.55,-34.4,43_0016225_0016249-reel_begin_end.tiff
13,34393,200,,,34315,1357,34089,994,1501,1640,6.14,3.37,,,4.99,-52.65,1.68,-35.08,43_0016225_0016249-reel_begin_end.tiff
