A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,453,338,624,360,372,1359,146,990,1501,143,6.1,-3.39,8.64,-4.46,4.89,-53.29,1.53,-35.26,43_0016150_0016174-reel_begin_end.tiff
2,3390,390,3564,322,3309,1352,3074,985,1501,143,6.05,-5.93,8.64,-2.61,4.85,-52.95,1.35,-35.01,43_0016150_0016174-reel_begin_end.tiff
3,6331,407,6514,380,6241,1354,6033,1000,1501,143,5.92,-6.76,8.64,-5.44,4.58,-53.05,1.49,-35.75,43_0016150_0016174-reel_begin_end.tiff
4,9291,407,9476,387,9207,1352,8993,990,1501,143,5.92,-6.76,8.67,-5.78,4.67,-52.95,1.49,-35.26,43_0016150_0016174-reel_begin_end.tiff
5,12237,399,12419,392,12159,1355,11933,985,1501,143,6.01,-6.37,8.72,-6.03,4.85,-53.1,1.49,-35.01,43_0016150_0016174-reel_begin_end.tiff
6,15180,408,15356,379,15093,1354,14876,986,1501,143,6.05,-6.81,8.67,-5.39,4.76,-53.05,1.53,-35.06,43_0016150_0016174-reel_begin_end.tiff
7,18147,386,18318,490,18057,1352,17837,986,1501,143,6.01,-5.74,8.55,-10.82,4.67,-52.95,1.4,-35.06,43_0016150_0016174-reel_begin_end.tiff
8,21087,413,21261,385,21026,1352,20786,986,1501,143,6.01,-7.05,8.6,-5.69,5.1,-52.95,1.53,-35.06,43_0016150_0016174-reel_begin_end.tiff
9,24033,342,24204,362,23940,1354,23723,985,1501,143,6.1,-3.58,8.64,-4.56,4.71,-53.05,1.49,-35.01,43_0016150_0016174-reel_begin_end.tiff
10,26987,357,27161,384,26888,1355,26680,984,1501,143,6.01,-4.32,8.6,-5.64,4.54,-53.1,1.44,-34.96,43_0016150_0016174-reel_begin_end.tiff
11,29946,390,30105,440,29856,1353,29630,982,1501,143,6.14,-5.93,8.51,-8.37,4.8,-53.0,1.44,-34.87,43_0016150_0016174-reel_begin_end.tiff
12,29944,386,30112,425,29857,1353,29637,991,1501,143,5.96,-5.74,8.46,-7.64,4.67,-53.0,1.4,-35.31,43_0016150_0016174-reel_begin_end.tiff
13,32883,398,33048,424,32802,1353,32570,987,1501,143,6.1,-6.32,8.55,-7.59,4.89,-53.0,1.44,-35.11,43_0016150_0016174-reel_begin_end.tiff
