A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,450,208,,,363,1356,137,973,1503,140,6.08,2.59,,,4.8,-52.49,1.45,-34.11,43_0016200_0016224-reel_begin_end.tiff
2,3387,200,,,3300,1357,3077,986,1503,140,6.04,2.97,,,4.75,-52.54,1.45,-34.74,43_0016200_0016224-reel_begin_end.tiff
3,6340,200,6510,753,6250,1355,6033,992,1503,140,6.08,2.97,8.6,-23.56,4.75,-52.44,1.54,-35.02,43_0016200_0016224-reel_begin_end.tiff
4,9291,200,,,9201,1357,8990,983,1503,140,5.95,2.97,,,4.62,-52.54,1.5,-34.59,43_0016200_0016224-reel_begin_end.tiff
5,12231,200,12413,693,12150,1355,11927,990,1503,140,5.95,2.97,8.65,-20.68,4.75,-52.44,1.45,-34.93,43_0016200_0016224-reel_begin_end.tiff
6,15184,200,15363,711,15097,1357,14874,974,1503,140,6.0,2.97,8.65,-21.54,4.71,-52.54,1.41,-34.16,43_0016200_0016224-reel_begin_end.tiff
7,18141,200,18335,797,18051,1358,17831,978,1503,140,5.95,2.97,8.82,-25.67,4.62,-52.58,1.36,-34.35,43_0016200_0016224-reel_begin_end.tiff
8,21078,200,,,20994,1359,20777,990,1503,140,5.91,2.97,,,4.66,-52.63,1.45,-34.93,43_0016200_0016224-reel_begin_end.tiff
9,24030,200,,,23922,1359,23720,979,1503,140,6.08,2.97,,,4.49,-52.63,1.5,-34.4,43_0016200_0016224-reel_begin_end.tiff
10,27001,492,,,26906,1358,26680,978,1503,140,6.25,-11.04,,,4.84,-52.58,1.5,-34.35,43_0016200_0016224-reel_begin_end.tiff
11,29938,200,30121,520,29851,1356,29617,981,1503,140,6.2,2.97,8.91,-12.38,4.92,-52.49,1.45,-34.5,43_0016200_0016224-reel_begin_end.tiff
12,32871,200,33059,604,32781,1355,32570,999,1503,140,5.95,2.97,8.73,-16.41,4.62,-52.44,1.5,-35.36,43_0016200_0016224-reel_begin_end.tiff
