A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1963,369,2128,701,1879,1350,1656,991,1509,0,6.13,-4.58,8.61,-20.73,4.87,-52.3,1.52,-34.84,43_0016125_0016149-reel_begin_end.tiff
2,4896,389,5090,964,4809,1349,4583,982,1509,0,6.17,-5.55,9.09,-33.52,4.87,-52.25,1.47,-34.4,43_0016125_0016149-reel_begin_end.tiff
3,7846,554,8089,831,7776,1351,7542,988,1509,0,6.17,-13.58,9.82,-27.05,5.12,-52.35,1.61,-34.69,43_0016125_0016149-reel_begin_end.tiff
4,10816,403,10963,664,10737,1353,10506,1001,1509,0,6.17,-6.23,8.38,-18.93,4.99,-52.45,1.52,-35.32,43_0016125_0016149-reel_begin_end.tiff
5,13748,374,13896,516,13662,1354,13439,985,1509,0,6.2,-4.82,8.43,-11.73,4.91,-52.5,1.56,-34.54,43_0016125_0016149-reel_begin_end.tiff
6,16698,402,16840,604,16609,1349,16377,986,1509,0,6.2,-6.18,8.34,-16.01,4.87,-52.25,1.38,-34.59,43_0016125_0016149-reel_begin_end.tiff
7,19658,398,19800,605,19577,1350,19340,986,1509,0,6.2,-5.99,8.34,-16.06,4.99,-52.3,1.43,-34.59,43_0016125_0016149-reel_begin_end.tiff
8,22608,357,22733,398,22519,1350,22293,988,1509,0,6.2,-3.99,8.08,-5.99,4.87,-52.3,1.47,-34.69,43_0016125_0016149-reel_begin_end.tiff
9,25540,389,25679,342,25450,1349,25233,983,1509,0,6.08,-5.55,8.17,-3.26,4.73,-52.25,1.47,-34.45,43_0016125_0016149-reel_begin_end.tiff
10,25540,389,25673,338,25450,1349,25227,982,1509,0,6.08,-5.55,8.08,-3.07,4.73,-52.25,1.38,-34.4,43_0016125_0016149-reel_begin_end.tiff
11,28504,552,28634,507,28417,1347,28197,1037,1509,0,5.99,-13.48,7.95,-11.29,4.69,-52.15,1.38,-37.07,43_0016125_0016149-reel_begin_end.tiff
12,31447,560,31580,484,31357,1351,31140,1032,1509,0,6.04,-13.87,8.04,-10.17,4.69,-52.35,1.43,-36.83,43_0016125_0016149-reel_begin_end.tiff
13,34387,557,34520,505,34306,1351,34083,1045,1509,0,6.04,-13.72,8.04,-11.19,4.82,-52.35,1.47,-37.46,43_0016125_0016149-reel_begin_end.tiff
14,,,,,,,,,1509,0,,,,,,,,,43_0016125_0016149-reel_begin_end.tiff
