A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1946,209,2114,942,1856,1353,1633,979,1503,1630,6.14,3.9,8.6,-32.27,4.82,-52.55,1.55,-34.1,43_0016275_0016299-reel_begin_end.tiff
2,4890,468,,,4812,1355,4589,981,1503,1630,6.05,-8.88,,,4.91,-52.65,1.64,-34.2,43_0016275_0016299-reel_begin_end.tiff
3,7847,232,8015,948,7760,1354,7552,995,1503,1630,6.01,2.76,8.47,-32.57,4.73,-52.6,1.68,-34.89,43_0016275_0016299-reel_begin_end.tiff
4,10784,218,10946,938,10706,1354,10480,981,1503,1630,5.96,3.45,8.34,-32.08,4.82,-52.6,1.51,-34.2,43_0016275_0016299-reel_begin_end.tiff
5,13737,298,,,13644,1356,13436,980,1503,1630,6.01,-0.5,,,4.64,-52.7,1.59,-34.15,43_0016275_0016299-reel_begin_end.tiff
6,16697,250,16848,813,16604,1316,16396,982,1503,1630,6.01,1.87,8.22,-25.91,4.64,-50.73,1.59,-34.25,43_0016275_0016299-reel_begin_end.tiff
7,19633,212,19804,808,19560,1354,19332,982,1503,1630,6.09,3.75,8.6,-25.66,5.02,-52.6,1.68,-34.25,43_0016275_0016299-reel_begin_end.tiff
8,22583,252,22756,667,22519,1354,22276,982,1503,1630,6.09,1.77,8.63,-18.7,5.16,-52.6,1.59,-34.25,43_0016275_0016299-reel_begin_end.tiff
9,25551,219,25719,898,25479,1337,25245,980,1503,1630,6.21,3.4,8.68,-30.1,5.16,-51.76,1.73,-34.15,43_0016275_0016299-reel_begin_end.tiff
10,28487,225,28666,538,28400,1354,28180,979,1503,1630,6.01,3.11,8.63,-12.34,4.73,-52.6,1.51,-34.1,43_0016275_0016299-reel_begin_end.tiff
11,,,,,31551,384,31117,1015,1503,1630,,,,,7.83,-4.74,1.46,-35.87,43_0016275_0016299-reel_begin_end.tiff
12,34396,207,34569,542,34312,1350,34089,971,1503,1630,6.14,4.0,8.68,-12.54,4.91,-52.41,1.64,-33.7,43_0016275_0016299-reel_begin_end.tiff
