A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1941,484,2578,799,1539,1430,1030,1060,1501,1020,13.93,-10.13,23.34,-25.55,8.0,-56.43,0.48,-38.32,44_0008025_0008049-reel_begin_end.tiff
2,4948,518,5578,849,4519,1428,4030,1060,1501,1020,14.04,-11.8,23.34,-27.99,7.7,-56.33,0.48,-38.32,44_0008025_0008049-reel_begin_end.tiff
3,7958,505,8584,738,7535,1427,7047,1059,1501,1020,13.89,-11.16,23.13,-22.56,7.64,-56.28,0.44,-38.27,44_0008025_0008049-reel_begin_end.tiff
4,10978,448,11615,728,10579,1426,10070,1059,1501,1020,13.89,-8.37,23.3,-22.07,8.0,-56.23,0.48,-38.27,44_0008025_0008049-reel_begin_end.tiff
5,13986,486,14612,725,13747,1423,13071,1064,1501,1020,13.86,-10.23,23.1,-21.93,10.33,-56.09,0.35,-38.52,44_0008025_0008049-reel_begin_end.tiff
6,16992,467,17615,743,16552,1431,16088,1058,1501,1020,13.8,-9.3,23.0,-22.81,7.31,-56.48,0.45,-38.22,44_0008025_0008049-reel_begin_end.tiff
7,20016,463,20639,837,19551,1425,19108,1058,1501,1020,13.86,-9.1,23.06,-27.41,7.0,-56.18,0.45,-38.22,44_0008025_0008049-reel_begin_end.tiff
8,23029,490,23645,847,22620,1427,22118,1057,1501,1020,13.91,-10.42,23.0,-27.9,7.87,-56.28,0.45,-38.17,44_0008025_0008049-reel_begin_end.tiff
9,26036,482,26655,675,25589,1423,25121,1058,1501,1020,13.86,-10.03,23.0,-19.48,7.26,-56.09,0.35,-38.22,44_0008025_0008049-reel_begin_end.tiff
10,29056,448,29672,672,28647,1426,28141,1062,1501,1020,13.86,-8.37,22.96,-19.33,7.82,-56.23,0.35,-38.42,44_0008025_0008049-reel_begin_end.tiff
11,32072,487,32685,585,31667,1421,31158,1057,1501,1020,13.95,-10.28,23.0,-15.07,7.97,-55.99,0.45,-38.17,44_0008025_0008049-reel_begin_end.tiff
12,35072,475,35678,679,34670,1423,34161,1056,1501,1020,13.8,-9.69,22.75,-19.67,7.87,-56.09,0.35,-38.13,44_0008025_0008049-reel_begin_end.tiff
