A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3157,334,3510,857,2987,1427,2544,1041,1504,2531,9.59,-3.04,14.7,-28.61,7.13,-56.49,0.72,-37.61,44_0007600_0007624-reel_begin_end.tiff
2,6154,352,6517,795,5994,1427,5537,1040,1504,2531,9.55,-3.92,14.8,-25.58,7.23,-56.49,0.62,-37.56,44_0007600_0007624-reel_begin_end.tiff
3,9174,343,9548,888,9021,1414,8561,1039,1504,2531,9.55,-3.48,14.96,-30.13,7.33,-55.85,0.67,-37.51,44_0007600_0007624-reel_begin_end.tiff
4,12197,346,12592,895,11996,1421,11577,1040,1504,2531,9.59,-3.62,15.31,-30.47,6.68,-56.2,0.62,-37.56,44_0007600_0007624-reel_begin_end.tiff
5,15201,382,15547,898,15024,1425,14584,1036,1504,2531,9.65,-5.38,14.66,-30.62,7.09,-56.39,0.72,-37.37,44_0007600_0007624-reel_begin_end.tiff
6,18214,349,18588,924,18054,1429,17594,1039,1504,2531,9.55,-3.77,14.96,-31.89,7.23,-56.59,0.57,-37.51,44_0007600_0007624-reel_begin_end.tiff
7,21244,366,21625,901,21071,1426,20624,1039,1504,2531,9.55,-4.6,15.06,-30.77,7.04,-56.44,0.57,-37.51,44_0007600_0007624-reel_begin_end.tiff
8,24247,341,24645,973,24084,1430,23620,1044,1504,2531,9.59,-3.38,15.35,-34.29,7.23,-56.64,0.51,-37.76,44_0007600_0007624-reel_begin_end.tiff
9,27251,342,27587,972,27084,1423,26634,1038,1504,2531,9.65,-3.43,14.51,-34.24,7.23,-56.29,0.72,-37.47,44_0007600_0007624-reel_begin_end.tiff
10,30294,338,30709,868,30169,1427,29677,1038,1504,2531,9.55,-3.23,15.55,-29.15,7.74,-56.49,0.62,-37.47,44_0007600_0007624-reel_begin_end.tiff
11,33273,333,33709,901,33148,1425,32691,1040,1504,2531,9.1,-2.99,15.41,-30.77,7.29,-56.39,0.67,-37.56,44_0007600_0007624-reel_begin_end.tiff
12,36276,346,36698,789,36144,1426,35697,1040,1504,2531,9.0,-3.62,15.11,-25.29,7.09,-56.44,0.62,-37.56,44_0007600_0007624-reel_begin_end.tiff
