A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3133,593,3555,680,3012,1421,2523,1085,1508,2520,9.47,-15.74,15.63,-19.95,7.7,-55.81,0.56,-39.55,44_0007800_0007824-reel_begin_end.tiff
2,6166,579,6585,727,5962,1424,5557,1084,1508,2520,9.51,-15.06,15.63,-22.22,6.53,-55.96,0.62,-39.5,44_0007800_0007824-reel_begin_end.tiff
3,9176,558,9595,737,9007,1420,8560,1084,1508,2520,9.51,-14.05,15.63,-22.71,7.04,-55.76,0.52,-39.5,44_0007800_0007824-reel_begin_end.tiff
4,12180,582,12606,724,12003,1422,11570,1084,1508,2520,9.57,-15.21,15.79,-22.08,6.99,-55.86,0.66,-39.5,44_0007800_0007824-reel_begin_end.tiff
5,15196,611,15629,728,15030,1424,14593,1084,1508,2520,9.37,-16.61,15.69,-22.27,6.94,-55.96,0.56,-39.5,44_0007800_0007824-reel_begin_end.tiff
6,18213,581,18646,778,18053,1424,17607,1082,1508,2520,9.47,-15.16,15.79,-24.69,7.13,-55.96,0.62,-39.4,44_0007800_0007824-reel_begin_end.tiff
7,21216,587,21642,727,21067,1424,20600,1087,1508,2520,9.51,-15.45,15.73,-22.22,7.34,-55.96,0.52,-39.65,44_0007800_0007824-reel_begin_end.tiff
8,24236,552,24676,708,24035,1425,23627,1083,1508,2520,9.51,-13.76,15.94,-21.31,6.58,-56.0,0.62,-39.45,44_0007800_0007824-reel_begin_end.tiff
9,27256,535,27693,671,27087,1422,26650,1080,1508,2520,9.51,-12.93,15.89,-19.51,7.04,-55.86,0.66,-39.31,44_0007800_0007824-reel_begin_end.tiff
10,30256,558,30693,702,30093,1421,29647,1082,1508,2520,9.51,-14.05,15.89,-21.01,7.13,-55.81,0.62,-39.4,44_0007800_0007824-reel_begin_end.tiff
11,33273,568,33716,724,33120,1421,32667,1083,1508,2520,9.47,-14.53,15.94,-22.08,7.23,-55.81,0.62,-39.45,44_0007800_0007824-reel_begin_end.tiff
12,36300,568,36736,654,36099,1419,35690,1083,1508,2520,9.57,-14.53,15.94,-18.69,6.64,-55.71,0.66,-39.45,44_0007800_0007824-reel_begin_end.tiff
