A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3142,545,3627,648,2979,1420,2536,1092,1497,2525,9.35,-12.88,16.35,-17.95,6.99,-55.95,0.6,-39.8,44_0007900_0007924-reel_begin_end.tiff
2,6151,592,6629,809,5996,1432,5552,1099,1497,2525,9.19,-15.19,16.09,-25.87,6.95,-56.54,0.54,-40.15,44_0007900_0007924-reel_begin_end.tiff
3,9157,536,9645,683,9015,1428,8547,1092,1497,2525,9.25,-12.44,16.29,-19.67,7.2,-56.34,0.44,-39.8,44_0007900_0007924-reel_begin_end.tiff
4,12177,537,12659,677,12001,1430,11568,1091,1497,2525,9.39,-12.48,16.35,-19.38,6.85,-56.44,0.6,-39.75,44_0007900_0007924-reel_begin_end.tiff
5,15197,553,15685,723,15062,1426,14587,1092,1497,2525,9.25,-13.27,16.29,-21.64,7.3,-56.24,0.44,-39.8,44_0007900_0007924-reel_begin_end.tiff
6,18201,609,18675,717,18062,1426,17584,1092,1497,2525,9.45,-16.03,16.29,-21.34,7.44,-56.24,0.54,-39.8,44_0007900_0007924-reel_begin_end.tiff
7,21214,620,21695,706,21044,1429,20604,1090,1497,2525,9.35,-16.57,16.29,-20.8,6.89,-56.39,0.54,-39.7,44_0007900_0007924-reel_begin_end.tiff
8,24230,561,24719,713,24074,1424,23628,1089,1497,2525,9.29,-13.67,16.35,-21.15,7.04,-56.14,0.6,-39.65,44_0007900_0007924-reel_begin_end.tiff
9,27234,557,27722,738,27102,1424,26624,1090,1497,2525,9.35,-13.47,16.39,-22.38,7.44,-56.14,0.54,-39.7,44_0007900_0007924-reel_begin_end.tiff
10,30243,596,30725,658,30094,1427,29637,1093,1497,2525,9.19,-15.39,16.15,-18.44,7.04,-56.29,0.44,-39.85,44_0007900_0007924-reel_begin_end.tiff
11,33274,585,33755,710,33101,1425,32664,1089,1497,2525,9.35,-14.85,16.29,-21.0,6.85,-56.19,0.54,-39.65,44_0007900_0007924-reel_begin_end.tiff
12,36267,587,36762,745,36125,1427,35664,1089,1497,2525,9.25,-14.95,16.39,-22.72,7.2,-56.29,0.54,-39.65,44_0007900_0007924-reel_begin_end.tiff
