A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1641,557,2042,979,1499,1426,1028,1080,1508,1024,9.54,-13.64,15.46,-34.41,7.45,-56.41,0.49,-39.38,44_0007675_0007699-reel_begin_end.tiff
2,4644,548,5070,939,4440,1426,4028,1082,1508,1024,9.59,-13.2,15.88,-32.44,6.57,-56.41,0.49,-39.48,44_0007675_0007699-reel_begin_end.tiff
3,7664,521,8097,1003,7508,1424,7051,1080,1508,1024,9.59,-11.87,15.98,-35.59,7.28,-56.31,0.54,-39.38,44_0007675_0007699-reel_begin_end.tiff
4,10688,561,11093,925,10549,1427,10071,1081,1508,1024,9.65,-13.84,15.63,-31.75,7.59,-56.46,0.54,-39.43,44_0007675_0007699-reel_begin_end.tiff
5,13681,362,14110,857,13535,1430,13071,1046,1508,1024,9.54,-4.04,15.88,-28.41,7.39,-56.61,0.54,-37.71,44_0007675_0007699-reel_begin_end.tiff
6,16704,361,17109,900,16545,1431,16091,1043,1508,1024,9.59,-3.99,15.57,-30.52,7.24,-56.66,0.54,-37.56,44_0007675_0007699-reel_begin_end.tiff
7,19728,334,20150,890,19551,1426,19115,1042,1508,1024,9.65,-2.66,15.88,-30.03,7.03,-56.41,0.59,-37.51,44_0007675_0007699-reel_begin_end.tiff
8,22731,357,23139,927,22554,1423,22114,1044,1508,1024,9.54,-3.8,15.57,-31.85,6.93,-56.26,0.43,-37.61,44_0007675_0007699-reel_begin_end.tiff
9,25738,350,26143,913,25558,1425,25125,1043,1508,1024,9.65,-3.45,15.63,-31.16,6.99,-56.36,0.59,-37.56,44_0007675_0007699-reel_begin_end.tiff
10,28764,358,29176,800,28632,1425,28154,1041,1508,1024,9.44,-3.85,15.52,-25.6,7.49,-56.36,0.43,-37.46,44_0007675_0007699-reel_begin_end.tiff
11,31774,327,32176,821,31622,1419,31165,1039,1508,1024,9.59,-2.32,15.52,-26.63,7.34,-56.07,0.59,-37.36,44_0007675_0007699-reel_begin_end.tiff
12,34774,352,35183,892,34632,1425,34165,1041,1508,1024,9.59,-3.55,15.63,-30.13,7.49,-56.36,0.59,-37.46,44_0007675_0007699-reel_begin_end.tiff
