A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3140,530,3562,587,2980,1424,2523,1084,1508,2520,9.56,-12.62,15.75,-15.4,7.21,-56.13,0.5,-39.58,44_0007750_0007774-reel_begin_end.tiff
2,6160,513,6586,732,5976,1426,5550,1081,1508,2520,9.56,-11.79,15.81,-22.45,6.86,-56.23,0.6,-39.44,44_0007750_0007774-reel_begin_end.tiff
3,9183,519,9592,1099,9045,1426,8570,1081,1508,2520,9.6,-12.09,15.61,-40.31,7.57,-56.23,0.6,-39.44,44_0007750_0007774-reel_begin_end.tiff
4,12180,550,12606,925,11975,1427,11567,1082,1508,2520,9.56,-13.6,15.81,-31.84,6.55,-56.28,0.56,-39.49,44_0007750_0007774-reel_begin_end.tiff
5,15193,543,15622,862,15089,1425,14587,1081,1508,2520,9.45,-13.25,15.75,-28.78,7.93,-56.18,0.56,-39.44,44_0007750_0007774-reel_begin_end.tiff
6,18220,542,18646,806,18102,1425,17614,1082,1508,2520,9.56,-13.21,15.81,-26.05,7.82,-56.18,0.66,-39.49,44_0007750_0007774-reel_begin_end.tiff
7,21223,558,21649,728,21047,1425,20610,1082,1508,2520,9.6,-13.98,15.86,-22.26,7.02,-56.18,0.6,-39.49,44_0007750_0007774-reel_begin_end.tiff
8,24233,528,24666,667,24084,1425,23623,1083,1508,2520,9.45,-12.52,15.81,-19.29,7.27,-56.18,0.5,-39.53,44_0007750_0007774-reel_begin_end.tiff
9,27260,526,27693,1033,27100,1429,26654,1082,1508,2520,9.56,-12.43,15.91,-37.1,7.21,-56.37,0.66,-39.49,44_0007750_0007774-reel_begin_end.tiff
10,30263,538,30703,764,30100,1425,29657,1081,1508,2520,9.45,-13.01,15.91,-24.01,7.06,-56.18,0.56,-39.44,44_0007750_0007774-reel_begin_end.tiff
11,33276,543,33706,622,33113,1427,32667,1082,1508,2520,9.5,-13.25,15.81,-17.1,7.1,-56.28,0.56,-39.49,44_0007750_0007774-reel_begin_end.tiff
12,36293,510,36746,923,36123,1425,35687,1080,1508,2520,9.45,-11.65,16.1,-31.75,6.96,-56.18,0.56,-39.39,44_0007750_0007774-reel_begin_end.tiff
