A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3654,300,4194,608,2989,1373,2549,948,1501,2528,17.16,-2.02,25.14,-16.85,7.34,-53.66,0.85,-33.21,44_0008200_0008224-reel_begin_end.tiff
2,6681,300,7210,647,6026,1372,5576,948,1501,2528,17.27,-2.02,25.08,-18.72,7.59,-53.61,0.95,-33.21,44_0008200_0008224-reel_begin_end.tiff
3,9701,300,10210,552,9210,1375,8576,949,1501,2528,17.56,-2.02,25.08,-14.15,10.31,-53.76,0.95,-33.26,44_0008200_0008224-reel_begin_end.tiff
4,12718,300,13199,672,12022,1366,11585,948,1501,2528,17.52,-2.02,24.62,-19.93,7.24,-53.33,0.79,-33.21,44_0008200_0008224-reel_begin_end.tiff
5,15738,332,16223,531,15281,1361,14612,948,1501,2528,17.52,-3.56,24.68,-13.14,10.77,-53.08,0.89,-33.21,44_0008200_0008224-reel_begin_end.tiff
6,18775,300,19222,612,18117,1345,17619,949,1501,2528,17.77,-2.02,24.37,-17.04,8.05,-52.31,0.7,-33.26,44_0008200_0008224-reel_begin_end.tiff
7,21796,300,22322,526,21121,1364,20629,948,1501,2528,18.08,-2.02,25.84,-12.9,8.11,-53.23,0.85,-33.21,44_0008200_0008224-reel_begin_end.tiff
8,24833,300,25356,518,24155,1362,23649,947,1501,2528,18.33,-2.02,26.05,-12.52,8.32,-53.13,0.85,-33.16,44_0008200_0008224-reel_begin_end.tiff
9,27833,300,28377,740,27151,1366,26662,947,1501,2528,18.18,-2.02,26.21,-23.2,8.11,-53.33,0.89,-33.16,44_0008200_0008224-reel_begin_end.tiff
10,30874,300,31162,586,30154,1351,29662,945,1501,2528,18.79,-2.02,23.04,-15.79,8.16,-52.6,0.89,-33.06,44_0008200_0008224-reel_begin_end.tiff
