A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1634,532,2081,750,1523,1432,1028,1083,1501,1021,9.5,-12.31,16.07,-22.98,7.87,-56.36,0.61,-39.28,44_0007725_0007749-reel_begin_end.tiff
2,4641,534,5074,633,4468,1426,4031,1081,1501,1021,9.61,-12.41,15.96,-17.25,7.07,-56.06,0.65,-39.18,44_0007725_0007749-reel_begin_end.tiff
3,7671,532,8090,638,7494,1422,7058,1081,1501,1021,9.61,-12.31,15.76,-17.5,7.01,-55.87,0.61,-39.18,44_0007725_0007749-reel_begin_end.tiff
4,10681,551,11131,915,10480,1420,10071,1078,1501,1021,9.61,-13.24,16.21,-31.06,6.66,-55.77,0.65,-39.03,44_0007725_0007749-reel_begin_end.tiff
5,13677,537,14107,753,13539,1426,13068,1081,1501,1021,9.55,-12.56,15.86,-23.13,7.52,-56.06,0.61,-39.18,44_0007725_0007749-reel_begin_end.tiff
6,16707,549,17133,983,16565,1427,16091,1082,1501,1021,9.55,-13.14,15.8,-34.38,7.46,-56.11,0.5,-39.23,44_0007725_0007749-reel_begin_end.tiff
7,19721,532,20154,894,19534,1429,19111,1080,1501,1021,9.61,-12.31,15.96,-30.03,6.86,-56.21,0.65,-39.13,44_0007725_0007749-reel_begin_end.tiff
8,22724,527,23154,720,22527,1427,22115,1085,1501,1021,9.65,-12.07,15.96,-21.51,6.76,-56.11,0.71,-39.38,44_0007725_0007749-reel_begin_end.tiff
9,25747,558,26170,835,25602,1425,25138,1086,1501,1021,9.55,-13.58,15.76,-27.14,7.42,-56.01,0.61,-39.42,44_0007725_0007749-reel_begin_end.tiff
11,31764,531,32176,794,31615,1425,31148,1081,1501,1021,9.65,-12.26,15.7,-25.13,7.46,-56.01,0.61,-39.18,44_0007725_0007749-reel_begin_end.tiff
