A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3162,348,4031,1263,3027,1430,2538,1059,1508,2531,9.65,-3.76,22.48,-48.29,7.65,-56.42,0.43,-38.37,44_0007950_0007974-reel_begin_end.tiff
2,6175,357,7031,1231,6006,1415,5549,1054,1508,2531,9.84,-4.2,22.48,-46.74,7.34,-55.69,0.59,-38.12,44_0007950_0007974-reel_begin_end.tiff
3,9161,405,9989,1226,9033,1418,8559,1055,1508,2531,9.48,-6.54,21.71,-46.49,7.59,-55.84,0.59,-38.17,44_0007950_0007974-reel_begin_end.tiff
4,12170,401,12991,1191,12039,1428,11578,1058,1508,2531,9.17,-6.34,21.3,-44.79,7.24,-56.32,0.43,-38.32,44_0007950_0007974-reel_begin_end.tiff
5,15142,370,15928,1164,15038,1426,14588,1056,1508,2531,8.61,-4.84,20.22,-43.48,7.08,-56.23,0.43,-38.22,44_0007950_0007974-reel_begin_end.tiff
6,18108,308,18849,1076,18025,1426,17585,1066,1508,2531,8.11,-1.82,19.05,-39.19,6.88,-56.23,0.39,-38.71,44_0007950_0007974-reel_begin_end.tiff
7,21124,332,21823,1004,21030,1428,20622,1049,1508,2531,7.9,-2.99,18.22,-35.69,6.52,-56.32,0.49,-37.88,44_0007950_0007974-reel_begin_end.tiff
8,24123,306,24788,1049,24030,1427,23628,1048,1508,2531,7.74,-1.72,17.56,-37.88,6.37,-56.28,0.43,-37.83,44_0007950_0007974-reel_begin_end.tiff
9,27123,329,27723,875,27047,1427,26628,1050,1508,2531,7.74,-2.84,16.6,-29.41,6.62,-56.28,0.43,-37.93,44_0007950_0007974-reel_begin_end.tiff
10,30150,300,30649,881,30070,1431,29655,1050,1508,2531,7.7,-1.43,15.07,-29.7,6.52,-56.47,0.39,-37.93,44_0007950_0007974-reel_begin_end.tiff
11,33208,345,33686,750,33087,1428,32678,1048,1508,2531,8.26,-3.62,15.32,-23.33,6.47,-56.32,0.43,-37.83,44_0007950_0007974-reel_begin_end.tiff
12,36243,388,36704,802,36094,1426,35672,1048,1508,2531,8.92,-5.71,15.73,-25.86,6.72,-56.23,0.49,-37.83,44_0007950_0007974-reel_begin_end.tiff
