A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3453,487,4034,871,3162,1425,2549,1059,1508,2538,14.07,-10.54,22.75,-29.44,9.72,-56.7,0.57,-38.69,44_0008000_0008024-reel_begin_end.tiff
2,6456,455,7024,687,6054,1421,5538,1061,1508,2538,14.11,-8.96,22.6,-20.38,8.11,-56.51,0.4,-38.79,44_0008000_0008024-reel_begin_end.tiff
3,9476,441,10024,791,9230,1422,8562,1057,1508,2538,14.26,-8.27,22.45,-25.5,10.59,-56.55,0.61,-38.59,44_0008000_0008024-reel_begin_end.tiff
4,12503,500,13029,756,12070,1422,11578,1057,1508,2538,14.22,-11.18,22.07,-23.78,7.75,-56.55,0.4,-38.59,44_0008000_0008024-reel_begin_end.tiff
5,15499,473,16047,820,15070,1419,14582,1056,1508,2538,14.16,-9.85,22.34,-26.93,7.75,-56.41,0.46,-38.54,44_0008000_0008024-reel_begin_end.tiff
6,18513,462,19043,845,18063,1420,17599,1055,1508,2538,14.22,-9.3,22.13,-28.16,7.5,-56.46,0.57,-38.49,44_0008000_0008024-reel_begin_end.tiff
7,21519,484,22021,748,21277,1421,20615,1060,1508,2538,14.01,-10.39,21.51,-23.38,10.39,-56.51,0.51,-38.74,44_0008000_0008024-reel_begin_end.tiff
8,24560,452,25100,908,24273,1428,23618,1061,1508,2538,14.47,-8.81,22.54,-31.26,10.19,-56.85,0.4,-38.79,44_0008000_0008024-reel_begin_end.tiff
9,27536,462,28128,883,27221,1428,26715,1059,1508,2538,12.77,-9.3,21.61,-30.03,8.06,-56.85,0.51,-38.69,44_0008000_0008024-reel_begin_end.tiff
10,30528,446,31172,835,30251,1425,29745,1058,1508,2538,12.2,-8.52,21.82,-27.66,8.06,-56.7,0.51,-38.64,44_0008000_0008024-reel_begin_end.tiff
11,33507,401,34200,944,33254,1432,32745,1059,1508,2538,11.89,-6.3,22.24,-33.03,8.11,-57.05,0.51,-38.69,44_0008000_0008024-reel_begin_end.tiff
12,36489,387,37234,1022,36219,1428,35748,1062,1508,2538,11.47,-5.61,22.6,-36.87,7.44,-56.85,0.4,-38.84,44_0008000_0008024-reel_begin_end.tiff
