A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,FLT,filename,CBD,LAT,LON
5,15178,343,15610,831,15029,1426,14590,1036,1504,2532,9.13,-4.3,15.47,-27.69,6.94,-56.21,0.5,-37.52,138,44_0007550_0007574-reel_begin_end,1111,-78.926407,175.763397
6,18180,360,18549,914,18035,1426,17600,1038,1504,2532,9.01,-5.12,14.42,-31.67,6.88,-56.21,0.5,-37.62,138,44_0007550_0007574-reel_begin_end,1112,-78.920807,175.659195
7,21204,382,21586,803,21063,1422,20616,1039,1504,2532,9.07,-6.17,14.67,-26.35,7.0,-56.02,0.44,-37.66,138,44_0007550_0007574-reel_begin_end,1113,-78.9151,175.560394
8,24220,369,24610,979,24067,1425,23632,1037,1504,2532,9.01,-5.55,14.73,-34.79,6.77,-56.17,0.38,-37.57,138,44_0007550_0007574-reel_begin_end,1114,-78.912292,175.464294
9,27228,345,27593,972,27050,1422,26636,1036,1504,2532,9.13,-4.4,14.48,-34.45,6.52,-56.02,0.44,-37.52,138,44_0007550_0007574-reel_begin_end,1115,-78.908096,175.355896
10,30253,387,30630,994,30095,1428,29660,1037,1504,2532,9.2,-6.41,14.73,-35.51,6.88,-56.31,0.5,-37.57,138,44_0007550_0007574-reel_begin_end,1116,-78.902496,175.243393
11,30248,384,30626,996,30116,1427,29656,1041,1504,2532,9.23,-5.94,14.81,-35.47,7.28,-56.27,0.49,-37.64,138,44_0007550_0007574-reel_begin_end,1117,-78.895493,175.144699
12,33270,363,33664,608,33150,1430,32686,1041,1504,2532,9.11,-4.93,14.93,-16.75,7.34,-56.41,0.49,-37.64,138,44_0007550_0007574-reel_begin_end,1118,-78.889893,175.041794
13,36268,314,36662,885,36132,1419,35680,1031,1504,2532,9.23,-2.56,15.05,-30.12,7.22,-55.88,0.55,-37.16,138,44_0007550_0007574-reel_begin_end,1119,-78.884293,174.942993
1,1607,357,2038,750,1470,1426,1022,1046,1496,1018,9.01,-4.64,15.34,-23.6,7.0,-56.22,0.43,-37.89,138,44_0007575_0007599-reel_begin_end,1095,-78.996796,177.417007
2,4625,321,5027,917,4484,1425,4041,1036,1496,1018,9.13,-2.9,15.03,-31.66,7.06,-56.17,0.56,-37.4,138,44_0007575_0007599-reel_begin_end,1096,-78.992599,177.319504
3,7621,339,8015,873,7488,1428,7037,1042,1496,1018,9.07,-3.77,14.85,-29.54,7.12,-56.32,0.51,-37.69,138,44_0007575_0007599-reel_begin_end,1097,-78.987,177.215302
4,10651,329,11016,1001,10535,1429,10062,1041,1496,1018,9.07,-3.29,14.43,-35.71,7.37,-56.37,0.43,-37.64,138,44_0007575_0007599-reel_begin_end,1098,-78.9814,177.101395
5,13667,334,14065,1038,13526,1428,13082,1037,1496,1018,9.01,-3.53,14.85,-37.5,6.95,-56.32,0.43,-37.45,138,44_0007575_0007599-reel_begin_end,1099,-78.977203,176.999802
6,16667,346,17077,939,16522,1426,16082,1039,1496,1018,9.01,-4.11,15.03,-32.72,6.89,-56.22,0.43,-37.55,138,44_0007575_0007599-reel_begin_end,1100,-78.974304,176.899704
7,19683,324,20060,1007,19505,1422,19102,1036,1496,1018,8.96,-3.05,14.49,-36.0,6.34,-56.03,0.43,-37.4,138,44_0007575_0007599-reel_begin_end,1101,-78.970001,176.789902
8,22711,348,23113,998,22549,1422,22122,1043,1496,1018,9.07,-4.21,14.97,-35.57,6.7,-56.03,0.43,-37.74,138,44_0007575_0007599-reel_begin_end,1102,-78.967194,176.688293
9,25711,357,26113,1006,25607,1426,25127,1036,1496,1018,9.07,-4.64,14.97,-35.96,7.55,-56.22,0.51,-37.4,138,44_0007575_0007599-reel_begin_end,1103,-78.962997,176.584
10,28723,353,29146,1039,28615,1428,28142,1037,1496,1018,8.96,-4.45,15.16,-37.55,7.37,-56.32,0.43,-37.45,138,44_0007575_0007599-reel_begin_end,1104,-78.958694,176.4879
11,31751,360,32166,1024,31635,1427,31167,1036,1496,1018,9.07,-4.78,15.16,-36.82,7.37,-56.27,0.51,-37.4,138,44_0007575_0007599-reel_begin_end,1105,-78.954498,176.387695
12,34755,352,35385,1153,34610,1426,34167,1039,1496,1018,9.13,-4.4,18.37,-43.05,7.0,-56.22,0.51,-37.55,138,44_0007575_0007599-reel_begin_end,1106,-78.948898,176.283493
1,3157,334,3510,857,2987,1427,2544,1041,1504,2531,9.59,-3.04,14.7,-28.61,7.13,-56.49,0.72,-37.61,138,44_0007600_0007624-reel_begin_end,1082,-79.054596,178.773102
2,6154,352,6517,795,5994,1427,5537,1040,1504,2531,9.55,-3.92,14.8,-25.58,7.23,-56.49,0.62,-37.56,138,44_0007600_0007624-reel_begin_end,1083,-79.048996,178.671494
3,9174,343,9548,888,9021,1414,8561,1039,1504,2531,9.55,-3.48,14.96,-30.13,7.33,-55.85,0.67,-37.51,138,44_0007600_0007624-reel_begin_end,1084,-79.044693,178.565796
4,12197,346,12592,895,11996,1421,11577,1040,1504,2531,9.59,-3.62,15.31,-30.47,6.68,-56.2,0.62,-37.56,138,44_0007600_0007624-reel_begin_end,1085,-79.041901,178.465607
5,15201,382,15547,898,15024,1425,14584,1036,1504,2531,9.65,-5.38,14.66,-30.62,7.09,-56.39,0.72,-37.37,138,44_0007600_0007624-reel_begin_end,1086,-79.037704,178.368103
6,18214,349,18588,924,18054,1429,17594,1039,1504,2531,9.55,-3.77,14.96,-31.89,7.23,-56.59,0.57,-37.51,138,44_0007600_0007624-reel_begin_end,1087,-79.034805,178.267899
7,21244,366,21625,901,21071,1426,20624,1039,1504,2531,9.55,-4.6,15.06,-30.77,7.04,-56.44,0.57,-37.51,138,44_0007600_0007624-reel_begin_end,1088,-79.029205,178.160904
8,24247,341,24645,973,24084,1430,23620,1044,1504,2531,9.59,-3.38,15.35,-34.29,7.23,-56.64,0.51,-37.76,138,44_0007600_0007624-reel_begin_end,1089,-79.024902,178.044205
9,27251,342,27587,972,27084,1423,26634,1038,1504,2531,9.65,-3.43,14.51,-34.24,7.23,-56.29,0.72,-37.47,138,44_0007600_0007624-reel_begin_end,1090,-79.022095,177.939804
10,30294,338,30709,868,30169,1427,29677,1038,1504,2531,9.55,-3.23,15.55,-29.15,7.74,-56.49,0.62,-37.47,138,44_0007600_0007624-reel_begin_end,1091,-79.019196,177.838196
11,33273,333,33709,901,33148,1425,32691,1040,1504,2531,9.1,-2.99,15.41,-30.77,7.29,-56.39,0.67,-37.56,138,44_0007600_0007624-reel_begin_end,1092,-79.014999,177.7285
12,36276,346,36698,789,36144,1426,35697,1040,1504,2531,9.0,-3.62,15.11,-25.29,7.09,-56.44,0.62,-37.56,138,44_0007600_0007624-reel_begin_end,1093,-79.007996,177.621399
1,1648,336,2046,768,1499,1423,1035,1041,1508,1024,9.59,-3.18,15.47,-24.2,7.39,-56.08,0.54,-37.49,138,44_0007625_0007649-reel_begin_end,1070,-79.101196,-179.979004
2,4648,344,5039,875,4488,1423,4035,1039,1508,1024,9.59,-3.57,15.37,-29.41,7.23,-56.08,0.54,-37.39,138,44_0007625_0007649-reel_begin_end,1071,-79.097,179.903
3,7661,334,8080,1012,7512,1427,7044,1040,1508,1024,9.49,-3.08,15.68,-36.08,7.29,-56.28,0.38,-37.44,138,44_0007625_0007649-reel_begin_end,1072,-79.092697,179.801407
4,10688,355,11093,869,10539,1429,10068,1045,1508,1024,9.59,-4.11,15.57,-29.12,7.39,-56.37,0.44,-37.68,138,44_0007625_0007649-reel_begin_end,1073,-79.087097,179.705307
5,13691,353,14092,733,13576,1428,13078,1041,1508,1024,9.49,-4.01,15.41,-22.5,7.79,-56.32,0.44,-37.49,138,44_0007625_0007649-reel_begin_end,1074,-79.085602,179.604996
6,16701,358,17089,978,16549,1430,16088,1042,1508,1024,9.64,-4.25,15.37,-34.42,7.39,-56.42,0.59,-37.54,138,44_0007625_0007649-reel_begin_end,1075,-79.081406,179.502106
7,19724,332,20126,788,19599,1427,19108,1042,1508,1024,9.54,-2.99,15.47,-25.18,7.69,-56.28,0.44,-37.54,138,44_0007625_0007649-reel_begin_end,1076,-79.078598,179.404602
8,22741,336,23139,916,22599,1428,22128,1040,1508,1024,9.49,-3.18,15.37,-31.41,7.39,-56.32,0.44,-37.44,138,44_0007625_0007649-reel_begin_end,1077,-79.074402,179.297501
9,25741,383,26129,946,25581,1426,25128,1040,1508,1024,9.49,-5.47,15.22,-32.87,7.13,-56.23,0.44,-37.44,138,44_0007625_0007649-reel_begin_end,1078,-79.071503,179.195908
10,28764,359,29149,911,28598,1423,28148,1041,1508,1024,9.54,-4.3,15.22,-31.16,7.08,-56.08,0.44,-37.49,138,44_0007625_0007649-reel_begin_end,1079,-79.067307,179.092896
11,31784,318,32151,828,31621,1424,31168,1039,1508,1024,9.54,-2.3,14.95,-27.12,7.13,-56.13,0.44,-37.39,138,44_0007625_0007649-reel_begin_end,1080,-79.063004,178.980392
12,34784,351,35158,939,34614,1424,34168,1040,1508,1024,9.54,-3.91,15.06,-32.53,7.03,-56.13,0.44,-37.44,138,44_0007625_0007649-reel_begin_end,1081,-79.058807,178.880096
1,3151,330,3556,901,2985,1422,2538,1041,1504,2528,9.55,-3.01,15.49,-30.65,7.11,-55.86,0.55,-37.42,138,44_0007650_0007674-reel_begin_end,1058,-79.137894,-178.745605
2,6158,351,6560,653,6013,1426,5545,1041,1504,2528,9.65,-4.03,15.55,-18.64,7.52,-56.05,0.65,-37.42,138,44_0007650_0007674-reel_begin_end,1059,-79.134003,-178.850006
3,9178,378,9590,830,9018,1425,8568,1041,1504,2528,9.5,-5.34,15.55,-27.21,7.16,-56.0,0.55,-37.42,138,44_0007650_0007674-reel_begin_end,1060,-79.133896,-178.951706
4,12191,340,12624,475,12038,1426,11585,1041,1504,2528,9.4,-3.5,15.76,-10.03,7.16,-56.05,0.5,-37.42,138,44_0007650_0007674-reel_begin_end,1061,-79.130493,-179.056107
5,15191,316,15610,874,15063,1427,14585,1041,1504,2528,9.4,-2.33,15.55,-29.34,7.52,-56.1,0.5,-37.42,138,44_0007650_0007674-reel_begin_end,1062,-79.125397,-179.1604
6,18218,329,18644,606,18086,1425,17601,1042,1504,2528,9.5,-2.96,15.76,-16.37,7.57,-56.0,0.45,-37.47,138,44_0007650_0007674-reel_begin_end,1063,-79.119797,-179.263306
7,21241,367,21833,1236,21110,1429,20621,1041,1504,2528,9.55,-4.8,18.24,-46.86,7.63,-56.2,0.45,-37.42,138,44_0007650_0007674-reel_begin_end,1064,-79.119705,-179.362305
8,24238,363,24594,1004,24096,1426,23621,1041,1504,2528,9.5,-4.61,14.73,-35.63,7.42,-56.05,0.45,-37.42,138,44_0007650_0007674-reel_begin_end,1065,-79.115494,-179.465302
9,27261,347,27736,1080,27130,1426,26641,1042,1504,2528,9.55,-3.84,16.52,-39.31,7.63,-56.05,0.45,-37.47,138,44_0007650_0007674-reel_begin_end,1066,-79.112595,-179.577896
10,30278,342,30451,941,30129,1426,29665,1040,1504,2528,9.5,-3.59,12.04,-32.58,7.32,-56.05,0.5,-37.37,138,44_0007650_0007674-reel_begin_end,1067,-79.111099,-179.679596
11,33281,332,33766,1003,33125,1428,32668,1041,1504,2528,9.55,-3.11,16.67,-35.58,7.26,-56.15,0.55,-37.42,138,44_0007650_0007674-reel_begin_end,1068,-79.106903,-179.783905
12,36298,324,36727,507,36145,1427,35681,1041,1504,2528,9.5,-2.72,15.8,-11.58,7.26,-56.1,0.45,-37.42,138,44_0007650_0007674-reel_begin_end,1069,-79.104004,-179.881393
1,1641,557,2042,979,1499,1426,1028,1080,1508,1024,9.54,-13.64,15.46,-34.41,7.45,-56.41,0.49,-39.38,138,44_0007675_0007699-reel_begin_end,1045,-79.179398,-177.407806
2,4644,548,5070,939,4440,1426,4028,1082,1508,1024,9.59,-13.2,15.88,-32.44,6.57,-56.41,0.49,-39.48,138,44_0007675_0007699-reel_begin_end,1046,-79.175201,-177.502502
3,7664,521,8097,1003,7508,1424,7051,1080,1508,1024,9.59,-11.87,15.98,-35.59,7.28,-56.31,0.54,-39.38,138,44_0007675_0007699-reel_begin_end,1047,-79.171005,-177.606903
4,10688,561,11093,925,10549,1427,10071,1081,1508,1024,9.65,-13.84,15.63,-31.75,7.59,-56.46,0.54,-39.43,138,44_0007675_0007699-reel_begin_end,1048,-79.168106,-177.711304
5,13681,362,14110,857,13535,1430,13071,1046,1508,1024,9.54,-4.04,15.88,-28.41,7.39,-56.61,0.54,-37.71,138,44_0007675_0007699-reel_begin_end,1049,-79.163895,-177.802002
6,16704,361,17109,900,16545,1431,16091,1043,1508,1024,9.59,-3.99,15.57,-30.52,7.24,-56.66,0.54,-37.56,138,44_0007675_0007699-reel_begin_end,1050,-79.160995,-177.9077
7,19728,334,20150,890,19551,1426,19115,1042,1508,1024,9.65,-2.66,15.88,-30.03,7.03,-56.41,0.59,-37.51,138,44_0007675_0007699-reel_begin_end,1051,-79.159607,-178.009399
8,22731,357,23139,927,22554,1423,22114,1044,1508,1024,9.54,-3.8,15.57,-31.85,6.93,-56.26,0.43,-37.61,138,44_0007675_0007699-reel_begin_end,1052,-79.155304,-178.117996
9,25738,350,26143,913,25558,1425,25125,1043,1508,1024,9.65,-3.45,15.63,-31.16,6.99,-56.36,0.59,-37.56,138,44_0007675_0007699-reel_begin_end,1053,-79.151093,-178.223694
10,28764,358,29176,800,28632,1425,28154,1041,1508,1024,9.44,-3.85,15.52,-25.6,7.49,-56.36,0.43,-37.46,138,44_0007675_0007699-reel_begin_end,1054,-79.1483,-178.325302
11,31774,327,32176,821,31622,1419,31165,1039,1508,1024,9.59,-2.32,15.52,-26.63,7.34,-56.07,0.59,-37.36,138,44_0007675_0007699-reel_begin_end,1055,-79.145401,-178.429703
12,34774,352,35183,892,34632,1425,34165,1041,1508,1024,9.59,-3.55,15.63,-30.13,7.49,-56.36,0.59,-37.46,138,44_0007675_0007699-reel_begin_end,1056,-79.141098,-178.538193
1,3145,548,3553,660,2992,1433,2528,1082,1501,2525,9.61,-13.26,15.6,-18.74,7.36,-56.58,0.55,-39.4,138,44_0007700_0007724-reel_begin_end,1032,-79.210999,-176.053101
2,6155,544,6570,712,5961,1427,5538,1086,1501,2525,9.61,-13.07,15.7,-21.29,6.76,-56.28,0.55,-39.59,138,44_0007700_0007724-reel_begin_end,1033,-79.209503,-176.153397
3,9181,554,9600,1039,8970,1421,8565,1086,1501,2525,9.55,-13.56,15.7,-37.29,6.45,-55.99,0.5,-39.59,138,44_0007700_0007724-reel_begin_end,1034,-79.208099,-176.253799
4,12181,523,12593,922,12001,1424,11568,1084,1501,2525,9.55,-12.04,15.6,-31.57,6.91,-56.14,0.55,-39.5,138,44_0007700_0007724-reel_begin_end,1035,-79.202499,-176.355301
5,15191,543,15607,967,14987,1421,14578,1082,1501,2525,9.55,-13.02,15.66,-33.77,6.55,-55.99,0.55,-39.4,138,44_0007700_0007724-reel_begin_end,1036,-79.1996,-176.469299
6,18221,552,18640,1067,18048,1426,17605,1081,1501,2525,9.55,-13.46,15.7,-38.66,7.01,-56.23,0.5,-39.35,138,44_0007700_0007724-reel_begin_end,1037,-79.198105,-176.572403
7,21228,529,21651,903,21065,1424,20612,1082,1501,2525,9.65,-12.33,15.86,-30.64,7.26,-56.14,0.61,-39.4,138,44_0007700_0007724-reel_begin_end,1038,-79.195297,-176.672699
8,24232,531,24637,1057,24072,1426,23615,1082,1501,2525,9.71,-12.43,15.66,-38.17,7.36,-56.23,0.65,-39.4,138,44_0007700_0007724-reel_begin_end,1039,-79.195206,-176.778595
9,27251,535,27681,971,27092,1424,26642,1081,1501,2525,9.55,-12.63,15.86,-33.97,7.21,-56.14,0.61,-39.35,138,44_0007700_0007724-reel_begin_end,1040,-79.196396,-176.876205
10,30268,530,30666,1126,30119,1426,29662,1085,1501,2525,9.5,-12.38,15.35,-41.55,7.32,-56.23,0.61,-39.54,138,44_0007700_0007724-reel_begin_end,1041,-79.190796,-176.976395
11,33271,532,33690,886,33102,1425,32658,1080,1501,2525,9.55,-12.48,15.7,-29.81,7.07,-56.18,0.55,-39.3,138,44_0007700_0007724-reel_begin_end,1042,-79.188004,-177.080902
12,36291,546,36724,867,36132,1426,35678,1081,1501,2525,9.55,-13.17,15.91,-28.88,7.21,-56.23,0.55,-39.35,138,44_0007700_0007724-reel_begin_end,1043,-79.186493,-177.185303
1,1634,532,2081,750,1523,1432,1028,1083,1501,1021,9.5,-12.31,16.07,-22.98,7.87,-56.36,0.61,-39.28,138,44_0007725_0007749-reel_begin_end,1020,-79.246597,-174.817795
2,4641,534,5074,633,4468,1426,4031,1081,1501,1021,9.61,-12.41,15.96,-17.25,7.07,-56.06,0.65,-39.18,138,44_0007725_0007749-reel_begin_end,1021,-79.243698,-174.919495
3,7671,532,8090,638,7494,1422,7058,1081,1501,1021,9.61,-12.31,15.76,-17.5,7.01,-55.87,0.61,-39.18,138,44_0007725_0007749-reel_begin_end,1022,-79.242203,-175.025299
4,10681,551,11131,915,10480,1420,10071,1078,1501,1021,9.61,-13.24,16.21,-31.06,6.66,-55.77,0.65,-39.03,138,44_0007725_0007749-reel_begin_end,1023,-79.242096,-175.129807
5,13677,537,14107,753,13539,1426,13068,1081,1501,1021,9.55,-12.56,15.86,-23.13,7.52,-56.06,0.61,-39.18,138,44_0007725_0007749-reel_begin_end,1024,-79.2379,-175.228699
6,16707,549,17133,983,16565,1427,16091,1082,1501,1021,9.55,-13.14,15.8,-34.38,7.46,-56.11,0.5,-39.23,138,44_0007725_0007749-reel_begin_end,1025,-79.236496,-175.328995
7,19721,532,20154,894,19534,1429,19111,1080,1501,1021,9.61,-12.31,15.96,-30.03,6.86,-56.21,0.65,-39.13,138,44_0007725_0007749-reel_begin_end,1026,-79.232193,-175.430695
8,22724,527,23154,720,22527,1427,22115,1085,1501,1021,9.65,-12.07,15.96,-21.51,6.76,-56.11,0.71,-39.38,138,44_0007725_0007749-reel_begin_end,1027,-79.227997,-175.536499
9,25747,558,26170,835,25602,1425,25138,1086,1501,1021,9.55,-13.58,15.76,-27.14,7.42,-56.01,0.61,-39.42,138,44_0007725_0007749-reel_begin_end,1028,-79.223801,-175.642303
11,31764,531,32176,794,31615,1425,31148,1081,1501,1021,9.65,-12.26,15.7,-25.13,7.46,-56.01,0.61,-39.18,138,44_0007725_0007749-reel_begin_end,1029,-79.219604,-175.742493
1,3140,530,3562,587,2980,1424,2523,1084,1508,2520,9.56,-12.62,15.75,-15.4,7.21,-56.13,0.5,-39.58,138,44_0007750_0007774-reel_begin_end,1007,-79.265701,-173.477402
2,6160,513,6586,732,5976,1426,5550,1081,1508,2520,9.56,-11.79,15.81,-22.45,6.86,-56.23,0.6,-39.44,138,44_0007750_0007774-reel_begin_end,1008,-79.265701,-173.579193
3,9183,519,9592,1099,9045,1426,8570,1081,1508,2520,9.6,-12.09,15.61,-40.31,7.57,-56.23,0.6,-39.44,138,44_0007750_0007774-reel_begin_end,1009,-79.265503,-173.694702
4,12180,550,12606,925,11975,1427,11567,1082,1508,2520,9.56,-13.6,15.81,-31.84,6.55,-56.28,0.56,-39.49,138,44_0007750_0007774-reel_begin_end,1010,-79.265396,-173.799194
5,15193,543,15622,862,15089,1425,14587,1081,1508,2520,9.45,-13.25,15.75,-28.78,7.93,-56.18,0.56,-39.44,138,44_0007750_0007774-reel_begin_end,1011,-79.264008,-173.889999
6,18220,542,18646,806,18102,1425,17614,1082,1508,2520,9.56,-13.21,15.81,-26.05,7.82,-56.18,0.66,-39.49,138,44_0007750_0007774-reel_begin_end,1012,-79.262497,-173.988998
7,21223,558,21649,728,21047,1425,20610,1082,1508,2520,9.6,-13.98,15.86,-22.26,7.02,-56.18,0.6,-39.49,138,44_0007750_0007774-reel_begin_end,1013,-79.259598,-174.093399
8,24233,528,24666,667,24084,1425,23623,1083,1508,2520,9.45,-12.52,15.81,-19.29,7.27,-56.18,0.5,-39.53,138,44_0007750_0007774-reel_begin_end,1014,-79.259598,-174.195206
9,27260,526,27693,1033,27100,1429,26654,1082,1508,2520,9.56,-12.43,15.91,-37.1,7.21,-56.37,0.66,-39.49,138,44_0007750_0007774-reel_begin_end,1015,-79.256699,-174.299606
10,30263,538,30703,764,30100,1425,29657,1081,1508,2520,9.45,-13.01,15.91,-24.01,7.06,-56.18,0.56,-39.44,138,44_0007750_0007774-reel_begin_end,1016,-79.253906,-174.405396
11,33276,543,33706,622,33113,1427,32667,1082,1508,2520,9.5,-13.25,15.81,-17.1,7.1,-56.28,0.56,-39.49,138,44_0007750_0007774-reel_begin_end,1017,-79.253799,-174.505798
12,36293,510,36746,923,36123,1425,35687,1080,1508,2520,9.45,-11.65,16.1,-31.75,6.96,-56.18,0.56,-39.39,138,44_0007750_0007774-reel_begin_end,1018,-79.253601,-174.610306
1,1628,577,2064,728,1479,1425,1015,1084,1508,1011,9.51,-14.62,15.91,-22.06,7.32,-56.36,0.51,-39.58,138,44_0007775_0007799-reel_begin_end,995,-79.275208,-172.246704
2,4637,556,5074,705,4492,1422,4035,1082,1508,1011,9.34,-13.59,15.76,-20.92,7.22,-56.21,0.51,-39.48,138,44_0007775_0007799-reel_begin_end,996,-79.276505,-172.351303
3,7664,527,8101,730,7512,1424,7055,1081,1508,1011,9.45,-12.16,15.86,-22.15,7.22,-56.31,0.51,-39.43,138,44_0007775_0007799-reel_begin_end,997,-79.276398,-172.455795
4,10675,569,11108,676,10501,1424,10055,1086,1508,1011,9.61,-14.23,15.97,-19.5,7.05,-56.31,0.51,-39.68,138,44_0007775_0007799-reel_begin_end,998,-79.274902,-172.556198
5,13681,538,14111,773,13515,1422,13068,1083,1508,1011,9.55,-12.7,15.86,-24.27,7.11,-56.21,0.55,-39.53,138,44_0007775_0007799-reel_begin_end,999,-79.274796,-172.647003
6,16708,556,17141,758,16586,1423,16095,1083,1508,1011,9.51,-13.59,15.86,-23.53,7.71,-56.26,0.51,-39.53,138,44_0007775_0007799-reel_begin_end,1000,-79.274704,-172.765198
7,19718,535,20140,739,19565,1422,19105,1081,1508,1011,9.51,-12.56,15.7,-22.6,7.26,-56.21,0.51,-39.43,138,44_0007775_0007799-reel_begin_end,1001,-79.273193,-172.864197
8,22721,554,23151,728,22562,1426,22112,1086,1508,1011,9.55,-13.49,15.86,-22.06,7.22,-56.41,0.61,-39.68,138,44_0007775_0007799-reel_begin_end,1002,-79.271698,-172.971497
9,25751,557,26181,775,25561,1422,25135,1081,1508,1011,9.55,-13.64,15.86,-24.37,6.76,-56.21,0.51,-39.43,138,44_0007775_0007799-reel_begin_end,1003,-79.270294,-173.076004
10,28761,545,29184,643,28567,1426,28148,1082,1508,1011,9.55,-13.05,15.76,-17.87,6.7,-56.41,0.55,-39.48,138,44_0007775_0007799-reel_begin_end,1004,-79.268906,-173.1763
11,31758,563,32191,855,31616,1423,31148,1082,1508,1011,9.51,-13.94,15.86,-28.31,7.42,-56.26,0.55,-39.48,138,44_0007775_0007799-reel_begin_end,1005,-79.268707,-173.276703
12,34784,548,35203,591,34597,1421,34171,1082,1508,1011,9.51,-13.2,15.66,-15.31,6.76,-56.16,0.51,-39.48,138,44_0007775_0007799-reel_begin_end,1006,-79.2686,-173.373001
1,3133,593,3555,680,3012,1421,2523,1085,1508,2520,9.47,-15.74,15.63,-19.95,7.7,-55.81,0.56,-39.55,138,44_0007800_0007824-reel_begin_end,400,-81.8358,-125.799896
2,6166,579,6585,727,5962,1424,5557,1084,1508,2520,9.51,-15.06,15.63,-22.22,6.53,-55.96,0.62,-39.5,138,44_0007800_0007824-reel_begin_end,401,-81.815201,-125.809799
3,9176,558,9595,737,9007,1420,8560,1084,1508,2520,9.51,-14.05,15.63,-22.71,7.04,-55.76,0.52,-39.5,138,44_0007800_0007824-reel_begin_end,402,-81.797394,-125.837601
4,12180,582,12606,724,12003,1422,11570,1084,1508,2520,9.57,-15.21,15.79,-22.08,6.99,-55.86,0.66,-39.5,138,44_0007800_0007824-reel_begin_end,403,-81.775497,-125.857101
