A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1628,577,2064,728,1479,1425,1015,1084,1508,1011,9.51,-14.62,15.91,-22.06,7.32,-56.36,0.51,-39.58,44_0007775_0007799-reel_begin_end.tiff
2,4637,556,5074,705,4492,1422,4035,1082,1508,1011,9.34,-13.59,15.76,-20.92,7.22,-56.21,0.51,-39.48,44_0007775_0007799-reel_begin_end.tiff
3,7664,527,8101,730,7512,1424,7055,1081,1508,1011,9.45,-12.16,15.86,-22.15,7.22,-56.31,0.51,-39.43,44_0007775_0007799-reel_begin_end.tiff
4,10675,569,11108,676,10501,1424,10055,1086,1508,1011,9.61,-14.23,15.97,-19.5,7.05,-56.31,0.51,-39.68,44_0007775_0007799-reel_begin_end.tiff
5,13681,538,14111,773,13515,1422,13068,1083,1508,1011,9.55,-12.7,15.86,-24.27,7.11,-56.21,0.55,-39.53,44_0007775_0007799-reel_begin_end.tiff
6,16708,556,17141,758,16586,1423,16095,1083,1508,1011,9.51,-13.59,15.86,-23.53,7.71,-56.26,0.51,-39.53,44_0007775_0007799-reel_begin_end.tiff
7,19718,535,20140,739,19565,1422,19105,1081,1508,1011,9.51,-12.56,15.7,-22.6,7.26,-56.21,0.51,-39.43,44_0007775_0007799-reel_begin_end.tiff
8,22721,554,23151,728,22562,1426,22112,1086,1508,1011,9.55,-13.49,15.86,-22.06,7.22,-56.41,0.61,-39.68,44_0007775_0007799-reel_begin_end.tiff
9,25751,557,26181,775,25561,1422,25135,1081,1508,1011,9.55,-13.64,15.86,-24.37,6.76,-56.21,0.51,-39.43,44_0007775_0007799-reel_begin_end.tiff
10,28761,545,29184,643,28567,1426,28148,1082,1508,1011,9.55,-13.05,15.76,-17.87,6.7,-56.41,0.55,-39.48,44_0007775_0007799-reel_begin_end.tiff
11,31758,563,32191,855,31616,1423,31148,1082,1508,1011,9.51,-13.94,15.86,-28.31,7.42,-56.26,0.55,-39.48,44_0007775_0007799-reel_begin_end.tiff
12,34784,548,35203,591,34597,1421,34171,1082,1508,1011,9.51,-13.2,15.66,-15.31,6.76,-56.16,0.51,-39.48,44_0007775_0007799-reel_begin_end.tiff
