A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3128,363,3468,1102,2988,1427,2536,1041,1504,2532,9.13,-5.26,14.12,-40.68,7.07,-56.26,0.44,-37.76,44_0007550_0007574-reel_begin_end.tiff
2,6130,302,6507,1001,6006,1422,5546,1036,1504,2532,9.01,-2.34,14.54,-35.84,7.19,-56.02,0.44,-37.52,44_0007550_0007574-reel_begin_end.tiff
3,9143,328,9561,1037,9006,1425,8554,1036,1504,2532,9.2,-3.58,15.33,-37.57,7.19,-56.17,0.56,-37.52,44_0007550_0007574-reel_begin_end.tiff
4,12166,337,12539,1038,12025,1425,11582,1037,1504,2532,8.95,-4.01,14.42,-37.62,6.88,-56.17,0.38,-37.57,44_0007550_0007574-reel_begin_end.tiff
5,15178,343,15610,831,15029,1426,14590,1036,1504,2532,9.13,-4.3,15.47,-27.69,6.94,-56.21,0.5,-37.52,44_0007550_0007574-reel_begin_end.tiff
6,18180,360,18549,914,18035,1426,17600,1038,1504,2532,9.01,-5.12,14.42,-31.67,6.88,-56.21,0.5,-37.62,44_0007550_0007574-reel_begin_end.tiff
7,21204,382,21586,803,21063,1422,20616,1039,1504,2532,9.07,-6.17,14.67,-26.35,7.0,-56.02,0.44,-37.66,44_0007550_0007574-reel_begin_end.tiff
8,24220,369,24610,979,24067,1425,23632,1037,1504,2532,9.01,-5.55,14.73,-34.79,6.77,-56.17,0.38,-37.57,44_0007550_0007574-reel_begin_end.tiff
9,27228,345,27593,972,27050,1422,26636,1036,1504,2532,9.13,-4.4,14.48,-34.45,6.52,-56.02,0.44,-37.52,44_0007550_0007574-reel_begin_end.tiff
10,30253,387,30630,994,30095,1428,29660,1037,1504,2532,9.2,-6.41,14.73,-35.51,6.88,-56.31,0.5,-37.57,44_0007550_0007574-reel_begin_end.tiff
11,30248,384,30626,996,30116,1427,29656,1041,1504,2532,9.23,-5.94,14.81,-35.47,7.28,-56.27,0.49,-37.64,44_0007550_0007574-reel_begin_end.tiff
12,33270,363,33664,608,33150,1430,32686,1041,1504,2532,9.11,-4.93,14.93,-16.75,7.34,-56.41,0.49,-37.64,44_0007550_0007574-reel_begin_end.tiff
13,36268,314,36662,885,36132,1419,35680,1031,1504,2532,9.23,-2.56,15.05,-30.12,7.22,-55.88,0.55,-37.16,44_0007550_0007574-reel_begin_end.tiff
