A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1934,454,2588,600,1508,1428,1027,1061,1501,1020,13.87,-9.01,23.48,-16.08,7.62,-56.15,0.56,-38.39,44_0008075_0008099-reel_begin_end.tiff
2,4927,449,5595,820,4494,1427,4030,1060,1501,1020,13.77,-8.77,23.58,-26.73,7.41,-56.1,0.6,-38.34,44_0008075_0008099-reel_begin_end.tiff
3,7954,427,8615,802,7500,1429,7050,1062,1501,1020,13.87,-7.71,23.58,-25.85,7.21,-56.2,0.6,-38.44,44_0008075_0008099-reel_begin_end.tiff
4,10977,451,11642,754,10527,1430,10070,1062,1501,1020,13.77,-8.87,23.54,-23.53,7.16,-56.25,0.46,-38.44,44_0008075_0008099-reel_begin_end.tiff
5,14057,440,14711,663,13551,1433,13073,1062,1501,1020,14.95,-8.34,24.55,-19.13,7.52,-56.39,0.5,-38.44,44_0008075_0008099-reel_begin_end.tiff
6,17074,438,17732,833,16616,1425,16177,1061,1501,1020,13.73,-8.24,23.39,-27.35,7.0,-56.0,0.56,-38.39,44_0008075_0008099-reel_begin_end.tiff
7,20097,459,20741,953,19657,1431,19197,1061,1501,1020,13.77,-9.26,23.23,-33.16,7.31,-56.29,0.56,-38.39,44_0008075_0008099-reel_begin_end.tiff
8,23100,470,23748,899,22692,1428,22197,1063,1501,1020,13.82,-9.79,23.33,-30.55,7.83,-56.15,0.56,-38.49,44_0008075_0008099-reel_begin_end.tiff
9,26114,448,26772,784,25688,1431,25207,1063,1501,1020,13.87,-8.72,23.54,-24.98,7.62,-56.29,0.56,-38.49,44_0008075_0008099-reel_begin_end.tiff
10,29144,433,29798,912,28676,1433,28237,1060,1501,1020,13.87,-8.0,23.48,-31.18,7.0,-56.39,0.56,-38.34,44_0008075_0008099-reel_begin_end.tiff
11,32147,422,32816,899,31704,1431,31237,1061,1501,1020,13.92,-7.46,23.74,-30.55,7.41,-56.29,0.56,-38.39,44_0008075_0008099-reel_begin_end.tiff
12,35147,467,35812,789,34721,1431,34250,1060,1501,1020,13.77,-9.64,23.54,-25.23,7.52,-56.29,0.6,-38.34,44_0008075_0008099-reel_begin_end.tiff
