A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3133,590,3628,627,2973,1424,2534,1086,1501,2523,9.35,-15.32,16.62,-17.13,7.0,-56.14,0.56,-39.59,44_0007850_0007874-reel_begin_end.tiff
2,6156,587,6648,641,6000,1420,5554,1085,1501,2523,9.4,-15.17,16.62,-17.81,7.11,-55.94,0.56,-39.54,44_0007850_0007874-reel_begin_end.tiff
3,9160,572,9648,641,8993,1423,8554,1083,1501,2523,9.45,-14.44,16.62,-17.81,7.0,-56.09,0.56,-39.45,44_0007850_0007874-reel_begin_end.tiff
4,12169,579,12658,632,12031,1421,11570,1085,1501,2523,9.29,-14.78,16.47,-17.37,7.27,-55.99,0.5,-39.54,44_0007850_0007874-reel_begin_end.tiff
5,15203,574,15684,622,15068,1426,14593,1086,1501,2523,9.35,-14.54,16.41,-16.89,7.37,-56.23,0.4,-39.59,44_0007850_0007874-reel_begin_end.tiff
6,18199,590,18688,654,18054,1423,17600,1086,1501,2523,9.29,-15.32,16.47,-18.45,7.16,-56.09,0.5,-39.59,44_0007850_0007874-reel_begin_end.tiff
7,21213,590,21691,620,21019,1425,20600,1086,1501,2523,9.5,-15.32,16.52,-16.79,6.65,-56.18,0.5,-39.59,44_0007850_0007874-reel_begin_end.tiff
8,24240,609,24714,629,24067,1425,23630,1084,1501,2523,9.45,-16.25,16.41,-17.23,6.91,-56.18,0.5,-39.5,44_0007850_0007874-reel_begin_end.tiff
9,27243,601,27718,634,27049,1421,26637,1083,1501,2523,9.5,-15.86,16.47,-17.47,6.65,-55.99,0.6,-39.45,44_0007850_0007874-reel_begin_end.tiff
10,30250,598,30724,605,30104,1422,29640,1087,1501,2523,9.45,-15.71,16.41,-16.05,7.31,-56.04,0.5,-39.64,44_0007850_0007874-reel_begin_end.tiff
11,33276,592,33744,615,33089,1423,32670,1085,1501,2523,9.4,-15.42,16.27,-16.54,6.65,-56.09,0.5,-39.54,44_0007850_0007874-reel_begin_end.tiff
12,36293,611,36754,847,36110,1426,35684,1084,1501,2523,9.5,-16.35,16.27,-27.9,6.81,-56.23,0.56,-39.5,44_0007850_0007874-reel_begin_end.tiff
