A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3145,548,3553,660,2992,1433,2528,1082,1501,2525,9.61,-13.26,15.6,-18.74,7.36,-56.58,0.55,-39.4,44_0007700_0007724-reel_begin_end.tiff
2,6155,544,6570,712,5961,1427,5538,1086,1501,2525,9.61,-13.07,15.7,-21.29,6.76,-56.28,0.55,-39.59,44_0007700_0007724-reel_begin_end.tiff
3,9181,554,9600,1039,8970,1421,8565,1086,1501,2525,9.55,-13.56,15.7,-37.29,6.45,-55.99,0.5,-39.59,44_0007700_0007724-reel_begin_end.tiff
4,12181,523,12593,922,12001,1424,11568,1084,1501,2525,9.55,-12.04,15.6,-31.57,6.91,-56.14,0.55,-39.5,44_0007700_0007724-reel_begin_end.tiff
5,15191,543,15607,967,14987,1421,14578,1082,1501,2525,9.55,-13.02,15.66,-33.77,6.55,-55.99,0.55,-39.4,44_0007700_0007724-reel_begin_end.tiff
6,18221,552,18640,1067,18048,1426,17605,1081,1501,2525,9.55,-13.46,15.7,-38.66,7.01,-56.23,0.5,-39.35,44_0007700_0007724-reel_begin_end.tiff
7,21228,529,21651,903,21065,1424,20612,1082,1501,2525,9.65,-12.33,15.86,-30.64,7.26,-56.14,0.61,-39.4,44_0007700_0007724-reel_begin_end.tiff
8,24232,531,24637,1057,24072,1426,23615,1082,1501,2525,9.71,-12.43,15.66,-38.17,7.36,-56.23,0.65,-39.4,44_0007700_0007724-reel_begin_end.tiff
9,27251,535,27681,971,27092,1424,26642,1081,1501,2525,9.55,-12.63,15.86,-33.97,7.21,-56.14,0.61,-39.35,44_0007700_0007724-reel_begin_end.tiff
10,30268,530,30666,1126,30119,1426,29662,1085,1501,2525,9.5,-12.38,15.35,-41.55,7.32,-56.23,0.61,-39.54,44_0007700_0007724-reel_begin_end.tiff
11,33271,532,33690,886,33102,1425,32658,1080,1501,2525,9.55,-12.48,15.7,-29.81,7.07,-56.18,0.55,-39.3,44_0007700_0007724-reel_begin_end.tiff
12,36291,546,36724,867,36132,1426,35678,1081,1501,2525,9.55,-13.17,15.91,-28.88,7.21,-56.23,0.55,-39.35,44_0007700_0007724-reel_begin_end.tiff
