A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2274,654,2664,978,2085,1404,1381,1233,1492,1381,13.03,-19.22,18.71,-34.77,10.28,-55.22,0.02,-47.01,40_0015250_0015274-reel_begin_end.tiff
2,5271,634,5964,1165,4892,1403,4381,1230,1492,1381,12.99,-18.26,23.08,-43.74,7.47,-55.17,0.02,-46.86,40_0015250_0015274-reel_begin_end.tiff
3,8298,668,8669,954,7908,1404,7409,1230,1492,1381,13.09,-19.89,18.49,-33.62,7.41,-55.22,0.14,-46.86,40_0015250_0015274-reel_begin_end.tiff
4,11317,663,11663,720,10963,1403,10428,1229,1492,1381,13.09,-19.65,18.13,-22.38,7.93,-55.17,0.14,-46.82,40_0015250_0015274-reel_begin_end.tiff
5,14250,669,14607,855,13875,1406,13360,1232,1492,1381,12.99,-19.94,18.19,-28.86,7.52,-55.31,0.02,-46.96,40_0015250_0015274-reel_begin_end.tiff
6,17270,631,17616,788,16920,1407,16384,1232,1492,1381,12.99,-18.11,18.03,-25.65,7.89,-55.36,0.08,-46.96,40_0015250_0015274-reel_begin_end.tiff
7,20293,650,20643,915,19922,1405,19408,1231,1492,1381,13.03,-19.02,18.13,-31.74,7.63,-55.26,0.14,-46.91,40_0015250_0015274-reel_begin_end.tiff
8,23226,644,23573,944,22847,1402,22340,1228,1492,1381,12.93,-18.74,17.98,-33.14,7.41,-55.12,0.02,-46.77,40_0015250_0015274-reel_begin_end.tiff
9,26247,658,26583,1090,25861,1405,25354,1230,1492,1381,13.09,-19.41,17.98,-40.14,7.47,-55.26,0.08,-46.86,40_0015250_0015274-reel_begin_end.tiff
10,29211,643,29558,832,28858,1407,28315,1232,1492,1381,13.13,-18.69,18.19,-27.76,7.99,-55.36,0.08,-46.96,40_0015250_0015274-reel_begin_end.tiff
11,32137,654,32491,896,31780,1407,31248,1231,1492,1381,12.93,-19.22,18.08,-30.83,7.73,-55.36,-0.02,-46.91,40_0015250_0015274-reel_begin_end.tiff
12,35151,697,35501,674,34776,1406,34265,1231,1492,1381,12.99,-21.28,18.08,-20.18,7.52,-55.31,0.08,-46.91,40_0015250_0015274-reel_begin_end.tiff
