A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2045,250,2220,701,1431,1362,510,1081,1492,510,23.83,0.15,26.41,-21.62,14.78,-53.53,1.21,-39.97,40_0015975_0015999-reel_begin_end.tiff
2,5059,252,5241,787,4395,1337,3527,1082,1492,510,23.89,0.05,26.57,-25.78,14.1,-52.33,1.31,-40.02,40_0015975_0015999-reel_begin_end.tiff
3,8065,251,8237,688,7437,1339,6533,1082,1492,510,23.83,0.1,26.36,-21.0,14.57,-52.42,1.25,-40.02,40_0015975_0015999-reel_begin_end.tiff
4,11095,251,11274,659,10581,1340,9563,1081,1492,510,23.83,0.1,26.47,-19.6,16.25,-52.47,1.25,-39.97,40_0015975_0015999-reel_begin_end.tiff
5,14105,251,14284,581,13534,1337,12570,1083,1492,510,23.83,0.1,26.47,-15.83,15.41,-52.33,1.21,-40.07,40_0015975_0015999-reel_begin_end.tiff
6,17112,249,17287,654,16426,1334,15580,1080,1492,510,23.79,0.2,26.36,-19.36,13.68,-52.18,1.21,-39.92,40_0015975_0015999-reel_begin_end.tiff
7,20135,251,20314,461,19614,1351,18603,1080,1492,510,23.83,0.1,26.47,-10.04,16.15,-53.0,1.25,-39.92,40_0015975_0015999-reel_begin_end.tiff
8,23155,250,23323,498,22695,1338,21620,1083,1492,510,23.83,0.15,26.31,-11.82,17.05,-52.38,1.21,-40.07,40_0015975_0015999-reel_begin_end.tiff
9,26162,251,26326,298,25315,1292,24626,1082,1492,510,23.89,0.1,26.31,-2.17,11.41,-50.16,1.25,-40.02,40_0015975_0015999-reel_begin_end.tiff
10,29182,251,29357,668,28500,1319,27646,1082,1492,510,23.89,0.1,26.47,-20.03,13.84,-51.46,1.25,-40.02,40_0015975_0015999-reel_begin_end.tiff
11,32205,249,32376,653,31883,1348,30673,1079,1492,510,23.79,0.2,26.31,-19.31,19.04,-52.86,1.21,-39.87,40_0015975_0015999-reel_begin_end.tiff
12,35212,251,35376,621,34358,1323,33683,1082,1492,510,23.89,0.1,26.31,-17.76,11.3,-51.65,1.36,-40.02,40_0015975_0015999-reel_begin_end.tiff
