A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3547,247,3757,457,3197,1374,2015,1075,1488,2011,23.91,-0.16,27.02,-10.19,18.72,-53.95,1.2,-39.68,40_0015850_0015874-reel_begin_end.tiff
2,6574,248,6774,271,6270,1368,5035,1077,1488,2011,24.01,-0.21,26.98,-1.31,19.51,-53.67,1.2,-39.78,40_0015850_0015874-reel_begin_end.tiff
3,9573,249,9787,470,9273,1349,8041,1075,1488,2011,23.85,-0.26,27.02,-10.81,19.4,-52.76,1.14,-39.68,40_0015850_0015874-reel_begin_end.tiff
4,12594,251,12805,395,12319,1366,11058,1076,1488,2011,24.01,-0.36,27.14,-7.23,19.94,-53.57,1.24,-39.73,40_0015850_0015874-reel_begin_end.tiff
5,15620,250,15842,476,15381,1361,14088,1079,1488,2011,23.95,-0.31,27.24,-11.09,20.41,-53.33,1.24,-39.87,40_0015850_0015874-reel_begin_end.tiff
6,18624,250,18845,458,18556,1398,17088,1077,1488,2011,24.01,-0.31,27.29,-10.24,23.01,-55.1,1.24,-39.78,40_0015850_0015874-reel_begin_end.tiff
7,21637,247,21851,303,21272,1350,20101,1075,1488,2011,23.91,-0.16,27.08,-2.84,18.5,-52.81,1.14,-39.68,40_0015850_0015874-reel_begin_end.tiff
8,,,,,23737,1425,23048,1111,1488,2011,,,,,11.46,-56.39,1.24,-41.4,40_0015850_0015874-reel_begin_end.tiff
9,,,,,26787,1412,26055,1127,1488,2011,,,,,12.05,-55.77,1.2,-42.16,40_0015850_0015874-reel_begin_end.tiff
10,30687,508,30909,712,29787,1410,29141,1062,1488,2011,24.06,-12.62,27.35,-22.36,10.72,-55.67,1.14,-39.06,40_0015850_0015874-reel_begin_end.tiff
11,33714,511,33935,624,32799,1410,32171,1062,1488,2011,24.01,-12.76,27.29,-18.16,10.45,-55.67,1.14,-39.06,40_0015850_0015874-reel_begin_end.tiff
12,36724,503,36949,631,35620,1408,35181,1063,1488,2011,24.01,-12.38,27.35,-18.49,7.65,-55.58,1.14,-39.11,40_0015850_0015874-reel_begin_end.tiff
