A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1148,480,1506,622,752,1407,241,1062,1492,238,13.3,-10.62,18.54,-17.55,7.49,-55.89,0.01,-39.04,40_0015050_0015074-reel_begin_end.tiff
2,4168,424,4547,749,3761,1405,3261,1059,1492,238,13.3,-7.88,18.85,-23.75,7.33,-55.79,0.01,-38.89,40_0015050_0015074-reel_begin_end.tiff
3,7162,469,7540,742,6958,1403,6262,1058,1492,238,13.15,-10.08,18.69,-23.41,10.16,-55.69,-0.04,-38.85,40_0015050_0015074-reel_begin_end.tiff
4,10169,452,,,9779,1406,9262,1060,1492,238,13.25,-9.25,,,7.54,-55.84,-0.04,-38.94,40_0015050_0015074-reel_begin_end.tiff
5,13192,479,13514,1066,12807,1406,12285,1061,1492,238,13.3,-10.57,18.01,-39.24,7.65,-55.84,0.01,-38.99,40_0015050_0015074-reel_begin_end.tiff
6,16194,459,16580,740,15826,1403,15287,1058,1492,238,13.3,-9.59,18.95,-23.32,7.9,-55.69,0.01,-38.85,40_0015050_0015074-reel_begin_end.tiff
7,19194,497,19573,548,18808,1404,18294,1059,1492,238,13.19,-11.45,18.75,-13.94,7.54,-55.74,0.01,-38.89,40_0015050_0015074-reel_begin_end.tiff
8,22218,453,,,21811,1403,21311,1057,1492,238,13.3,-9.3,,,7.33,-55.69,0.01,-38.8,40_0015050_0015074-reel_begin_end.tiff
9,25225,472,25586,858,25035,1404,24321,1059,1492,238,13.25,-10.23,18.54,-29.08,10.47,-55.74,0.01,-38.89,40_0015050_0015074-reel_begin_end.tiff
10,28225,461,28603,881,28032,1406,27321,1060,1492,238,13.25,-9.69,18.79,-30.2,10.42,-55.84,0.01,-38.94,40_0015050_0015074-reel_begin_end.tiff
11,31242,448,31610,948,30846,1403,30335,1058,1492,238,13.19,-9.05,18.58,-33.47,7.39,-55.69,-0.1,-38.85,40_0015050_0015074-reel_begin_end.tiff
12,34256,470,34609,919,33852,1407,33349,1061,1492,238,13.25,-10.13,18.42,-32.06,7.33,-55.89,-0.04,-38.99,40_0015050_0015074-reel_begin_end.tiff
