A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3554,250,,,2665,1317,2019,1079,1488,2015,23.95,0.15,,,10.77,-51.36,1.2,-39.87,40_0016000_0016024-reel_begin_end.tiff
2,6554,253,6769,825,6129,1357,5019,1079,1488,2015,23.95,0.0,27.14,-27.61,17.65,-53.29,1.2,-39.87,40_0016000_0016024-reel_begin_end.tiff
3,9577,252,9748,420,8859,1320,8041,1081,1488,2015,23.91,0.05,26.44,-8.06,13.26,-51.51,1.14,-39.97,40_0016000_0016024-reel_begin_end.tiff
4,12600,253,12779,647,12086,1343,11065,1080,1488,2015,23.95,0.0,26.61,-19.02,16.33,-52.62,1.2,-39.92,40_0016000_0016024-reel_begin_end.tiff
5,15600,253,15786,662,15343,1401,14065,1080,1488,2015,23.95,0.0,26.71,-19.74,20.14,-55.42,1.2,-39.92,40_0016000_0016024-reel_begin_end.tiff
6,18613,254,18795,514,17881,1333,17078,1081,1488,2015,23.85,-0.04,26.55,-12.6,13.0,-52.13,1.09,-39.97,40_0016000_0016024-reel_begin_end.tiff
7,21642,254,21814,475,20971,1327,20107,1082,1488,2015,23.85,-0.04,26.4,-10.71,13.9,-51.84,1.09,-40.02,40_0016000_0016024-reel_begin_end.tiff
8,24639,252,24807,757,24017,1331,23107,1080,1488,2015,23.91,0.05,26.4,-24.33,14.69,-52.04,1.2,-39.92,40_0016000_0016024-reel_begin_end.tiff
9,27655,253,27827,777,27009,1320,26120,1081,1488,2015,23.85,0.0,26.4,-25.29,14.27,-51.51,1.09,-39.97,40_0016000_0016024-reel_begin_end.tiff
10,30679,252,30861,707,29929,1325,29147,1079,1488,2015,23.91,0.05,26.61,-21.91,12.79,-51.75,1.2,-39.87,40_0016000_0016024-reel_begin_end.tiff
11,33689,252,33864,688,32764,1311,32153,1080,1488,2015,23.91,0.05,26.5,-21.0,10.2,-51.07,1.14,-39.92,40_0016000_0016024-reel_begin_end.tiff
12,36695,251,36870,594,35974,1324,35163,1081,1488,2015,23.85,0.1,26.44,-16.46,13.16,-51.7,1.14,-39.97,40_0016000_0016024-reel_begin_end.tiff
