A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1154,634,1672,950,936,1408,237,1224,1492,240,13.4,-18.26,20.99,-33.42,10.21,-55.41,-0.03,-46.58,40_0014950_0014974-reel_begin_end.tiff
2,4172,653,4643,1090,3764,1405,3254,1219,1492,240,13.52,-19.17,20.42,-40.14,7.54,-55.26,0.07,-46.34,40_0014950_0014974-reel_begin_end.tiff
3,7188,632,7656,1075,6799,1406,6274,1218,1492,240,13.46,-18.16,20.32,-39.42,7.76,-55.31,0.07,-46.29,40_0014950_0014974-reel_begin_end.tiff
4,10188,626,10638,1045,9781,1405,9270,1221,1492,240,13.46,-17.87,20.05,-37.98,7.5,-55.26,0.01,-46.43,40_0014950_0014974-reel_begin_end.tiff
5,13198,624,13623,995,12809,1412,12280,1226,1492,240,13.46,-17.78,19.69,-35.58,7.76,-55.6,0.01,-46.67,40_0014950_0014974-reel_begin_end.tiff
6,16218,644,16625,968,15811,1408,15300,1224,1492,240,13.46,-18.74,19.42,-34.29,7.5,-55.41,0.01,-46.58,40_0014950_0014974-reel_begin_end.tiff
7,19221,623,19607,944,18835,1408,18307,1220,1492,240,13.36,-17.73,19.01,-33.14,7.7,-55.41,-0.03,-46.38,40_0014950_0014974-reel_begin_end.tiff
8,22224,645,22592,925,21849,1403,21310,1218,1492,240,13.4,-18.78,18.79,-32.22,7.91,-55.17,0.01,-46.29,40_0014950_0014974-reel_begin_end.tiff
9,25258,622,25608,947,25122,1404,24340,1217,1492,240,13.46,-17.68,18.59,-33.28,11.47,-55.22,0.01,-46.24,40_0014950_0014974-reel_begin_end.tiff
10,28272,654,28604,905,27868,1407,27354,1221,1492,240,13.52,-19.22,18.38,-31.26,7.6,-55.36,0.07,-46.43,40_0014950_0014974-reel_begin_end.tiff
11,31272,660,,,30882,1407,30354,1218,1492,240,13.52,-19.5,,,7.8,-55.36,0.07,-46.29,40_0014950_0014974-reel_begin_end.tiff
12,34295,648,,,33974,1405,33374,1219,1492,240,13.56,-18.93,,,8.86,-55.26,0.07,-46.34,40_0014950_0014974-reel_begin_end.tiff
