A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3765,658,4129,683,3383,1408,2883,1236,1492,2879,12.99,-19.2,18.36,-20.41,7.36,-55.41,-0.01,-47.11,40_0015375_0015399-reel_begin_end.tiff
2,6784,666,7152,698,6420,1411,5906,1240,1492,2879,12.83,-19.59,18.25,-21.13,7.47,-55.56,-0.11,-47.3,40_0015375_0015399-reel_begin_end.tiff
3,9788,647,10199,1031,9416,1407,8909,1237,1492,2879,12.89,-18.67,18.95,-37.21,7.41,-55.36,-0.07,-47.16,40_0015375_0015399-reel_begin_end.tiff
4,12798,656,13166,744,12434,1406,11916,1236,1492,2879,12.89,-19.11,18.31,-23.36,7.52,-55.31,-0.11,-47.11,40_0015375_0015399-reel_begin_end.tiff
5,15830,600,16194,987,15451,1405,14948,1234,1492,2879,12.89,-16.4,18.25,-35.09,7.3,-55.27,-0.11,-47.01,40_0015375_0015399-reel_begin_end.tiff
6,18766,649,19126,681,18394,1405,17883,1236,1492,2879,12.95,-18.77,18.25,-20.31,7.47,-55.27,-0.07,-47.11,40_0015375_0015399-reel_begin_end.tiff
7,21708,640,22068,677,21343,1410,20825,1239,1492,2879,12.95,-18.33,18.25,-20.12,7.57,-55.51,-0.07,-47.25,40_0015375_0015399-reel_begin_end.tiff
8,24734,655,25095,673,24352,1408,23856,1236,1492,2879,12.87,-19.06,18.19,-19.93,7.24,-55.41,-0.07,-47.11,40_0015375_0015399-reel_begin_end.tiff
9,27748,640,28105,693,27373,1406,26866,1235,1492,2879,12.87,-18.33,18.13,-20.89,7.35,-55.31,-0.12,-47.06,40_0015375_0015399-reel_begin_end.tiff
10,30753,658,31103,691,30385,1405,29875,1233,1492,2879,12.87,-19.2,18.03,-20.8,7.45,-55.27,-0.07,-46.96,40_0015375_0015399-reel_begin_end.tiff
11,33775,621,34122,697,33407,1407,32893,1237,1492,2879,12.98,-17.42,18.09,-21.09,7.55,-55.36,-0.02,-47.16,40_0015375_0015399-reel_begin_end.tiff
12,36801,678,37137,679,36426,1412,35919,1239,1492,2879,16.29,-20.17,21.24,-20.22,10.77,-55.6,3.29,-47.25,40_0015375_0015399-reel_begin_end.tiff
