A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2246,660,2704,805,1879,1407,1386,1240,1495,1379,12.72,-19.3,19.47,-26.3,7.31,-55.36,0.05,-47.3,40_0015500_0015524-reel_begin_end.tiff
2,5263,650,5717,781,4899,1407,4399,1241,1495,1379,12.68,-18.82,19.37,-25.14,7.31,-55.36,-0.05,-47.35,40_0015500_0015524-reel_begin_end.tiff
3,8266,639,8717,791,7920,1405,7402,1238,1495,1379,12.72,-18.29,19.37,-25.62,7.62,-55.27,-0.01,-47.2,40_0015500_0015524-reel_begin_end.tiff
4,11291,674,11738,713,10959,1406,10427,1238,1495,1379,12.78,-19.98,19.37,-21.86,7.89,-55.31,0.05,-47.2,40_0015500_0015524-reel_begin_end.tiff
5,14311,674,14757,771,13947,1408,13447,1240,1495,1379,12.68,-19.98,19.25,-24.66,7.31,-55.41,-0.05,-47.3,40_0015500_0015524-reel_begin_end.tiff
6,17314,667,17761,777,16957,1409,16454,1241,1495,1379,12.72,-19.64,19.31,-24.95,7.46,-55.46,0.05,-47.35,40_0015500_0015524-reel_begin_end.tiff
7,20379,671,20825,802,20022,1407,19472,1240,1495,1379,13.31,-19.83,19.88,-26.16,8.05,-55.36,-0.05,-47.3,40_0015500_0015524-reel_begin_end.tiff
8,23406,644,23846,779,23049,1404,22539,1236,1495,1379,12.72,-18.53,19.21,-25.04,7.46,-55.22,-0.05,-47.11,40_0015500_0015524-reel_begin_end.tiff
9,29420,641,29863,749,29053,1410,28556,1242,1495,1379,12.72,-18.38,19.25,-23.6,7.31,-55.51,-0.01,-47.4,40_0015500_0015524-reel_begin_end.tiff
10,32454,635,32893,766,32083,1407,31586,1239,1495,1379,12.78,-18.09,19.25,-24.42,7.31,-55.36,-0.01,-47.25,40_0015500_0015524-reel_begin_end.tiff
11,35458,649,35893,1038,35079,1407,34590,1239,1495,1379,12.84,-18.77,19.25,-37.55,7.25,-55.36,0.05,-47.25,40_0015500_0015524-reel_begin_end.tiff
