A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3767,639,4156,711,3406,1406,2888,1237,1495,2884,12.89,-18.29,18.58,-21.76,7.6,-55.31,0.01,-47.16,40_0015425_0015449-reel_begin_end.tiff
2,6794,697,7176,687,6422,1407,5912,1240,1495,2884,12.89,-21.09,18.48,-20.6,7.44,-55.36,-0.04,-47.3,40_0015425_0015449-reel_begin_end.tiff
3,9790,996,10176,1055,9426,1407,8912,1235,1495,2884,12.83,-35.52,18.48,-38.37,7.49,-55.36,-0.04,-47.06,40_0015425_0015449-reel_begin_end.tiff
4,12821,1085,13200,1132,12435,1407,11935,1235,1495,2884,12.99,-39.82,18.54,-42.09,7.33,-55.36,0.01,-47.06,40_0015425_0015449-reel_begin_end.tiff
5,15844,1096,16227,1077,15469,1405,14959,1233,1495,2884,13.03,-40.35,18.64,-39.43,7.54,-55.27,0.07,-46.96,40_0015425_0015449-reel_begin_end.tiff
6,18841,1034,19227,1024,18455,1408,17959,1235,1495,2884,12.99,-37.36,18.64,-36.87,7.33,-55.41,0.07,-47.06,40_0015425_0015449-reel_begin_end.tiff
7,21855,1046,22240,1098,21476,1409,20980,1235,1495,2884,12.78,-37.93,18.42,-40.44,7.23,-55.46,-0.04,-47.06,40_0015425_0015449-reel_begin_end.tiff
8,24878,1072,25268,1071,24503,1406,24007,1234,1495,2884,12.83,-39.19,18.54,-39.14,7.33,-55.31,0.07,-47.01,40_0015425_0015449-reel_begin_end.tiff
9,27885,838,28274,828,27513,1407,27010,1239,1495,2884,12.78,-27.89,18.48,-27.41,7.33,-55.36,-0.04,-47.25,40_0015425_0015449-reel_begin_end.tiff
10,30895,650,31280,656,30541,1404,30023,1236,1495,2884,12.78,-18.82,18.42,-19.11,7.6,-55.22,0.01,-47.11,40_0015425_0015449-reel_begin_end.tiff
11,33928,634,34310,713,33546,1407,33050,1238,1495,2884,12.83,-18.04,18.42,-21.86,7.23,-55.36,-0.04,-47.2,40_0015425_0015449-reel_begin_end.tiff
12,36869,641,37247,714,36497,1411,35994,1241,1495,2884,16.91,-18.38,22.45,-21.91,11.46,-55.56,4.09,-47.35,40_0015425_0015449-reel_begin_end.tiff
