A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3365,507,3597,680,2425,1413,2007,1064,1495,2004,21.21,-11.76,24.63,-20.21,7.36,-56.01,1.2,-38.96,40_0015800_0015824-reel_begin_end.tiff
2,6348,487,6580,597,5498,1410,5034,1063,1495,2004,20.52,-10.78,23.94,-16.16,7.99,-55.86,1.15,-38.92,40_0015800_0015824-reel_begin_end.tiff
3,9322,473,9555,637,8469,1409,8044,1063,1495,2004,19.99,-10.1,23.42,-18.11,7.42,-55.81,1.15,-38.92,40_0015800_0015824-reel_begin_end.tiff
4,12300,476,12529,706,11468,1410,11050,1062,1495,2004,19.52,-10.25,22.89,-21.48,7.25,-55.86,1.09,-38.87,40_0015800_0015824-reel_begin_end.tiff
5,15288,468,15513,785,14517,1410,14074,1064,1495,2004,19.04,-9.86,22.36,-25.34,7.68,-55.86,1.15,-38.96,40_0015800_0015824-reel_begin_end.tiff
6,18272,458,18497,622,18197,1402,17090,1063,1495,2004,18.51,-9.37,21.83,-17.38,17.41,-55.47,1.09,-38.92,40_0015800_0015824-reel_begin_end.tiff
7,21240,471,21476,520,21069,1403,20094,1062,1495,2004,18.04,-10.0,21.52,-12.4,15.52,-55.52,1.15,-38.87,40_0015800_0015824-reel_begin_end.tiff
8,24233,638,24475,842,23747,1414,23122,1081,1495,2004,17.53,-18.16,21.09,-28.12,10.36,-56.06,1.15,-39.79,40_0015800_0015824-reel_begin_end.tiff
9,27214,618,27453,768,26785,1415,26135,1082,1495,2004,17.1,-17.18,20.62,-24.51,10.78,-56.11,1.2,-39.84,40_0015800_0015824-reel_begin_end.tiff
10,30175,668,30418,667,29546,1412,29135,1079,1495,2004,16.52,-19.62,20.11,-19.58,7.25,-55.96,1.2,-39.7,40_0015800_0015824-reel_begin_end.tiff
11,33155,767,33434,848,32587,1413,32159,1079,1495,2004,15.83,-24.46,19.94,-28.42,7.46,-56.01,1.15,-39.7,40_0015800_0015824-reel_begin_end.tiff
12,36136,639,36372,859,35618,1410,35179,1079,1495,2004,15.36,-18.21,18.84,-28.95,7.73,-55.86,1.26,-39.7,40_0015800_0015824-reel_begin_end.tiff
