A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1589,640,2336,798,1364,1405,654,1071,1488,647,14.03,-17.87,24.97,-25.63,10.73,-55.45,0.33,-39.04,40_0015625_0015649-reel_begin_end.tiff
2,4592,641,5332,854,4135,1408,3660,1072,1488,647,14.03,-17.92,24.87,-28.38,7.33,-55.59,0.37,-39.09,40_0015625_0015649-reel_begin_end.tiff
3,7605,738,8345,942,7180,1408,6670,1073,1488,647,13.93,-22.68,24.77,-32.7,7.7,-55.59,0.23,-39.14,40_0015625_0015649-reel_begin_end.tiff
4,10516,724,11191,916,10195,1408,9677,1073,1488,647,12.56,-21.99,22.45,-31.42,7.86,-55.59,0.27,-39.14,40_0015625_0015649-reel_begin_end.tiff
5,13526,445,14194,723,13187,1410,12687,1075,1488,647,12.56,-8.29,22.35,-21.94,7.6,-55.69,0.27,-39.24,40_0015625_0015649-reel_begin_end.tiff
6,16531,483,17203,709,16199,1408,15689,1073,1488,647,12.56,-10.15,22.41,-21.26,7.7,-55.59,0.23,-39.14,40_0015625_0015649-reel_begin_end.tiff
7,19555,484,20230,729,19216,1408,18716,1074,1488,647,12.62,-10.2,22.51,-22.24,7.65,-55.59,0.33,-39.19,40_0015625_0015649-reel_begin_end.tiff
8,22565,496,23233,697,22218,1412,21722,1076,1488,647,12.62,-10.79,22.41,-20.67,7.54,-55.79,0.27,-39.28,40_0015625_0015649-reel_begin_end.tiff
9,25571,501,26239,744,25211,1410,24729,1074,1488,647,12.56,-11.04,22.35,-22.98,7.29,-55.69,0.23,-39.19,40_0015625_0015649-reel_begin_end.tiff
10,28598,474,29263,728,28263,1408,27752,1073,1488,647,12.67,-9.71,22.41,-22.19,7.76,-55.59,0.27,-39.14,40_0015625_0015649-reel_begin_end.tiff
11,31615,472,32279,734,31268,1407,30772,1072,1488,647,12.62,-9.61,22.35,-22.48,7.54,-55.54,0.27,-39.09,40_0015625_0015649-reel_begin_end.tiff
12,34615,472,35276,706,34286,1408,33772,1071,1488,647,12.62,-9.61,22.31,-21.11,7.8,-55.59,0.27,-39.04,40_0015625_0015649-reel_begin_end.tiff
