A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3555,250,3734,404,2855,1335,2027,1079,1495,2016,23.9,0.0,26.55,-7.39,13.52,-52.08,1.25,-39.79,40_0015900_0015924-reel_begin_end.tiff
2,6565,251,6758,759,5929,1339,5033,1074,1495,2016,23.9,-0.04,26.76,-24.43,14.47,-52.27,1.19,-39.55,40_0015900_0015924-reel_begin_end.tiff
3,9568,250,9754,525,9125,1356,8036,1077,1495,2016,23.8,0.0,26.55,-13.2,17.23,-53.08,1.09,-39.69,40_0015900_0015924-reel_begin_end.tiff
4,12592,253,12781,669,12074,1346,11060,1078,1495,2016,23.86,-0.14,26.66,-20.11,16.18,-52.6,1.15,-39.74,40_0015900_0015924-reel_begin_end.tiff
5,15608,252,15797,667,15176,1348,14076,1077,1495,2016,23.8,-0.09,26.6,-20.01,17.39,-52.7,1.09,-39.69,40_0015900_0015924-reel_begin_end.tiff
6,18612,252,18797,615,17944,1321,17076,1077,1495,2016,23.86,-0.09,26.6,-17.52,13.95,-51.4,1.09,-39.69,40_0015900_0015924-reel_begin_end.tiff
7,21639,252,21828,633,20778,1299,20100,1078,1495,2016,23.96,-0.09,26.76,-18.38,11.2,-50.35,1.15,-39.74,40_0015900_0015924-reel_begin_end.tiff
8,24662,252,24851,648,24026,1335,23122,1078,1495,2016,23.86,-0.09,26.66,-19.1,14.43,-52.08,1.03,-39.74,40_0015900_0015924-reel_begin_end.tiff
9,27662,252,27851,560,27208,1342,26130,1079,1495,2016,23.86,-0.09,26.66,-14.88,17.13,-52.41,1.15,-39.79,40_0015900_0015924-reel_begin_end.tiff
10,30678,250,30871,523,30203,1342,29142,1077,1495,2016,23.8,0.0,26.66,-13.1,16.76,-52.41,1.03,-39.69,40_0015900_0015924-reel_begin_end.tiff
11,33705,251,33898,463,33262,1348,32173,1079,1495,2016,23.9,-0.04,26.76,-10.22,17.33,-52.7,1.19,-39.79,40_0015900_0015924-reel_begin_end.tiff
12,36712,249,36926,733,36215,1359,35176,1077,1495,2016,23.86,0.05,27.03,-23.18,16.49,-53.23,1.09,-39.69,40_0015900_0015924-reel_begin_end.tiff
