A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2038,250,2213,420,1878,1351,506,1079,1492,503,23.9,0.76,26.5,-7.59,21.53,-53.32,1.19,-39.96,40_0015925_0015949-reel_begin_end.tiff
2,5055,249,5240,526,4790,1359,3526,1078,1492,503,23.86,0.81,26.6,-12.79,19.93,-53.71,1.19,-39.91,40_0015925_0015949-reel_begin_end.tiff
3,8048,250,8226,503,7708,1340,6519,1079,1492,503,23.86,0.76,26.5,-11.66,18.82,-52.78,1.19,-39.96,40_0015925_0015949-reel_begin_end.tiff
4,11071,250,11243,425,10239,1287,9539,1078,1492,503,23.9,0.76,26.45,-7.83,11.57,-50.18,1.19,-39.91,40_0015925_0015949-reel_begin_end.tiff
5,14094,249,14273,588,13401,1316,12566,1077,1492,503,23.9,0.81,26.55,-15.84,13.63,-51.6,1.25,-39.86,40_0015925_0015949-reel_begin_end.tiff
6,17095,246,17260,248,16184,1282,15563,1077,1492,503,23.9,0.96,26.35,0.86,10.4,-49.93,1.19,-39.86,40_0015925_0015949-reel_begin_end.tiff
7,20109,250,20273,249,19573,1332,18580,1077,1492,503,23.96,0.76,26.39,0.81,16.02,-52.39,1.3,-39.86,40_0015925_0015949-reel_begin_end.tiff
8,23133,253,23305,487,22487,1333,21601,1079,1492,503,24.17,0.62,26.72,-10.88,14.59,-52.44,1.46,-39.96,40_0015925_0015949-reel_begin_end.tiff
9,26135,251,26310,549,25410,1324,24603,1077,1492,503,23.9,0.72,26.5,-13.92,13.15,-51.99,1.19,-39.86,40_0015925_0015949-reel_begin_end.tiff
10,29149,250,29317,403,28259,1317,27617,1079,1492,503,23.96,0.76,26.45,-6.75,10.77,-51.65,1.25,-39.96,40_0015925_0015949-reel_begin_end.tiff
11,32175,250,32343,320,31618,1336,30640,1080,1492,503,23.9,0.76,26.39,-2.67,15.64,-52.58,1.15,-40.01,40_0015925_0015949-reel_begin_end.tiff
12,35185,251,35360,387,34492,1330,33653,1079,1492,503,23.9,0.72,26.5,-5.96,13.63,-52.29,1.19,-39.96,40_0015925_0015949-reel_begin_end.tiff
