A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3757,651,4247,798,3404,1407,2893,1241,1492,2890,12.67,-18.72,19.84,-25.98,7.49,-56.08,0.01,-47.87,40_0015525_0015549-reel_begin_end.tiff
2,6757,665,7246,786,6385,1412,5896,1244,1492,2890,12.52,-19.41,19.68,-25.39,7.07,-56.32,-0.1,-48.02,40_0015525_0015549-reel_begin_end.tiff
3,9778,624,10264,799,9418,1409,8918,1244,1492,2890,12.56,-17.39,19.68,-26.03,7.29,-56.18,-0.04,-48.02,40_0015525_0015549-reel_begin_end.tiff
4,12806,638,13288,810,12456,1406,11942,1242,1492,2890,12.62,-18.08,19.68,-26.58,7.49,-56.03,-0.04,-47.92,40_0015525_0015549-reel_begin_end.tiff
5,15809,643,16288,778,15448,1405,14948,1239,1492,2890,12.62,-18.33,19.64,-25.0,7.33,-55.98,0.01,-47.78,40_0015525_0015549-reel_begin_end.tiff
6,18824,681,19299,782,18456,1406,17960,1239,1492,2890,12.62,-20.2,19.58,-25.19,7.23,-56.03,-0.04,-47.78,40_0015525_0015549-reel_begin_end.tiff
7,21850,648,22322,801,21497,1412,20990,1244,1492,2890,12.67,-18.57,19.58,-26.13,7.49,-56.32,0.07,-48.02,40_0015525_0015549-reel_begin_end.tiff
8,24861,654,25329,800,24511,1408,23997,1243,1492,2890,12.62,-18.87,19.48,-26.08,7.49,-56.13,-0.04,-47.97,40_0015525_0015549-reel_begin_end.tiff
9,27867,671,28335,818,27514,1406,27007,1240,1492,2890,12.56,-19.71,19.42,-26.97,7.39,-56.03,-0.04,-47.82,40_0015525_0015549-reel_begin_end.tiff
10,30897,657,31362,787,30544,1405,30037,1238,1492,2890,12.56,-19.02,19.38,-25.44,7.39,-55.98,-0.04,-47.73,40_0015525_0015549-reel_begin_end.tiff
11,33911,646,34372,791,33739,1404,33047,1239,1492,2890,12.62,-18.47,19.38,-25.64,10.1,-55.93,-0.04,-47.78,40_0015525_0015549-reel_begin_end.tiff
12,36917,663,37378,775,36552,1413,36056,1243,1492,2890,16.55,-19.31,23.3,-24.85,11.2,-56.37,3.93,-47.97,40_0015525_0015549-reel_begin_end.tiff
