A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2247,666,2668,785,1879,1407,1375,1237,1495,1371,12.74,-19.59,18.91,-25.33,7.35,-55.36,-0.03,-47.16,40_0015450_0015474-reel_begin_end.tiff
2,5274,653,5699,819,4917,1408,4402,1240,1495,1371,12.85,-18.96,19.07,-26.98,7.62,-55.41,0.07,-47.3,40_0015450_0015474-reel_begin_end.tiff
3,8277,681,8698,705,7930,1406,7409,1236,1495,1371,12.74,-20.31,18.91,-21.47,7.66,-55.31,0.03,-47.11,40_0015450_0015474-reel_begin_end.tiff
4,11221,666,11639,697,10846,1408,10350,1238,1495,1371,12.79,-19.59,18.91,-21.09,7.29,-55.41,0.03,-47.2,40_0015450_0015474-reel_begin_end.tiff
5,14238,658,14655,685,13866,1411,13366,1241,1495,1371,12.74,-19.2,18.85,-20.51,7.29,-55.56,-0.03,-47.35,40_0015450_0015474-reel_begin_end.tiff
6,17241,677,17655,680,16880,1408,16366,1238,1495,1371,12.79,-20.12,18.85,-20.27,7.5,-55.41,-0.03,-47.2,40_0015450_0015474-reel_begin_end.tiff
7,20235,673,20645,768,19870,1409,19360,1238,1495,1371,12.85,-19.93,18.85,-24.51,7.5,-55.46,0.03,-47.2,40_0015450_0015474-reel_begin_end.tiff
8,23261,668,23668,691,22925,1406,22386,1236,1495,1371,12.79,-19.69,18.75,-20.8,7.86,-55.31,-0.03,-47.11,40_0015450_0015474-reel_begin_end.tiff
9,26268,701,26672,673,25897,1407,25393,1237,1495,1371,12.89,-21.28,18.81,-19.93,7.45,-55.36,0.07,-47.16,40_0015450_0015474-reel_begin_end.tiff
10,29278,687,29682,687,28925,1409,28400,1240,1495,1371,12.89,-20.6,18.81,-20.6,7.72,-55.46,0.03,-47.3,40_0015450_0015474-reel_begin_end.tiff
11,32305,665,32705,730,31951,1407,31430,1236,1495,1371,12.85,-19.54,18.71,-22.68,7.66,-55.36,0.03,-47.11,40_0015450_0015474-reel_begin_end.tiff
12,35318,665,35714,674,34943,1406,34443,1236,1495,1371,12.85,-19.54,18.65,-19.98,7.35,-55.31,0.03,-47.11,40_0015450_0015474-reel_begin_end.tiff
