A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3703,697,4057,795,3321,1405,2814,1231,1492,2814,13.04,-21.26,18.23,-25.99,7.44,-55.44,0.02,-47.04,40_0015275_0015299-reel_begin_end.tiff
2,6723,652,7305,1223,6334,1409,5837,1234,1492,2814,13.04,-19.09,21.57,-46.65,7.34,-55.63,0.06,-47.18,40_0015275_0015299-reel_begin_end.tiff
3,9740,670,10090,662,9383,1407,8851,1230,1492,2814,13.14,-19.96,18.27,-19.57,7.91,-55.53,0.12,-46.99,40_0015275_0015299-reel_begin_end.tiff
4,12736,691,13090,921,12386,1407,11851,1234,1492,2814,13.08,-20.97,18.27,-32.07,7.96,-55.53,0.12,-47.18,40_0015275_0015299-reel_begin_end.tiff
5,15756,647,16185,938,15371,1404,14867,1230,1492,2814,13.08,-18.84,19.37,-32.89,7.44,-55.39,0.06,-46.99,40_0015275_0015299-reel_begin_end.tiff
6,18709,624,19063,631,18338,1404,17824,1231,1492,2814,12.98,-17.73,18.17,-18.07,7.55,-55.39,0.02,-47.04,40_0015275_0015299-reel_begin_end.tiff
7,21646,620,22000,735,21264,1408,20761,1235,1492,2814,12.98,-17.54,18.17,-23.09,7.38,-55.58,0.02,-47.23,40_0015275_0015299-reel_begin_end.tiff
8,24590,659,24936,659,24226,1408,23704,1234,1492,2814,13.04,-19.42,18.11,-19.42,7.71,-55.58,0.06,-47.18,40_0015275_0015299-reel_begin_end.tiff
9,27620,640,27970,963,27231,1406,26731,1233,1492,2814,13.04,-18.51,18.17,-34.1,7.34,-55.49,0.02,-47.13,40_0015275_0015299-reel_begin_end.tiff
10,30556,627,31121,1078,30428,1401,29667,1228,1492,2814,12.98,-17.88,21.26,-39.65,11.11,-55.24,-0.04,-46.89,40_0015275_0015299-reel_begin_end.tiff
11,33606,618,33953,851,33217,1407,32674,1231,1492,2814,13.71,-17.44,18.8,-28.69,8.01,-55.53,0.06,-47.04,40_0015275_0015299-reel_begin_end.tiff
