A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1138,446,1577,845,898,1402,238,1054,1495,234,13.33,-9.22,19.88,-28.6,9.75,-55.64,-0.09,-38.74,40_0015000_0015024-reel_begin_end.tiff
2,4161,449,4522,633,3915,1405,3258,1057,1495,234,13.37,-9.37,18.76,-18.3,9.71,-55.79,-0.09,-38.89,40_0015000_0015024-reel_begin_end.tiff
3,7171,464,7911,1070,6982,1402,6268,1055,1495,234,13.37,-10.1,24.41,-39.52,10.56,-55.64,-0.09,-38.79,40_0015000_0015024-reel_begin_end.tiff
4,10171,688,10911,1224,9814,1406,9268,1223,1495,234,13.37,-20.97,24.41,-47.0,8.05,-55.84,-0.09,-46.95,40_0015000_0015024-reel_begin_end.tiff
5,13195,662,13941,1206,12955,1410,12288,1226,1495,234,13.43,-19.71,24.56,-46.12,9.85,-56.03,-0.09,-47.1,40_0015000_0015024-reel_begin_end.tiff
6,16201,639,16948,1210,16001,1406,15298,1224,1495,234,13.37,-18.59,24.51,-46.32,10.39,-55.84,-0.09,-47.0,40_0015000_0015024-reel_begin_end.tiff
7,19201,637,19951,1108,18873,1407,18301,1224,1495,234,13.37,-18.5,24.56,-41.37,8.48,-55.88,-0.05,-47.0,40_0015000_0015024-reel_begin_end.tiff
8,22218,673,22950,1337,21839,1406,21311,1223,1495,234,13.33,-20.25,24.24,-52.49,7.68,-55.84,-0.2,-46.95,40_0015000_0015024-reel_begin_end.tiff
9,25235,629,25949,1303,24842,1407,24331,1226,1495,234,13.43,-18.11,24.08,-50.83,7.57,-55.88,-0.05,-47.1,40_0015000_0015024-reel_begin_end.tiff
10,28231,640,28967,1086,27838,1407,27328,1225,1495,234,13.37,-18.64,24.35,-40.3,7.51,-55.88,-0.09,-47.05,40_0015000_0015024-reel_begin_end.tiff
11,31241,631,31966,1038,30852,1402,30338,1221,1495,234,13.37,-18.21,24.18,-37.97,7.57,-55.64,-0.09,-46.85,40_0015000_0015024-reel_begin_end.tiff
12,34265,639,34983,1081,33875,1403,33361,1221,1495,234,13.43,-18.59,24.14,-40.06,7.62,-55.69,-0.05,-46.85,40_0015000_0015024-reel_begin_end.tiff
