A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2031,249,2245,578,1349,1342,495,1078,1492,495,23.9,0.2,27.08,-15.69,13.79,-52.57,1.13,-39.82,40_0015875_0015899-reel_begin_end.tiff
2,5061,249,5261,595,4525,1352,3529,1078,1492,495,23.9,0.2,26.87,-16.51,15.96,-53.05,1.19,-39.82,40_0015875_0015899-reel_begin_end.tiff
3,8068,248,8275,462,7632,1371,6535,1077,1492,495,23.86,0.24,26.93,-10.09,17.4,-53.97,1.13,-39.78,40_0015875_0015899-reel_begin_end.tiff
4,11078,249,11288,540,10642,1356,9549,1078,1492,495,23.86,0.2,26.97,-13.85,17.4,-53.24,1.19,-39.82,40_0015875_0015899-reel_begin_end.tiff
5,14108,248,14315,584,13633,1344,12575,1076,1492,495,23.86,0.24,26.93,-15.98,16.82,-52.67,1.13,-39.73,40_0015875_0015899-reel_begin_end.tiff
6,17116,249,17362,696,16619,1312,15583,1077,1492,495,23.86,0.2,27.51,-21.38,16.49,-51.12,1.13,-39.78,40_0015875_0015899-reel_begin_end.tiff
7,20126,250,20343,743,19647,1348,18597,1078,1492,495,23.86,0.15,27.08,-23.65,16.76,-52.86,1.19,-39.82,40_0015875_0015899-reel_begin_end.tiff
8,23153,249,23349,598,22499,1320,21617,1077,1492,495,23.96,0.2,26.87,-16.65,14.27,-51.51,1.19,-39.78,40_0015875_0015899-reel_begin_end.tiff
9,26163,245,26366,463,25902,1372,24627,1074,1492,495,23.96,0.39,26.97,-10.13,20.09,-54.02,1.19,-39.63,40_0015875_0015899-reel_begin_end.tiff
10,29166,246,29373,482,28826,1345,27633,1075,1492,495,23.86,0.34,26.93,-11.05,18.82,-52.71,1.13,-39.68,40_0015875_0015899-reel_begin_end.tiff
11,29167,246,29370,475,28892,1355,27634,1075,1492,495,23.86,0.34,26.87,-10.71,19.78,-53.2,1.13,-39.68,40_0015875_0015899-reel_begin_end.tiff
12,32190,247,32379,252,31536,1302,30662,1076,1492,495,23.9,0.29,26.7,0.05,14.21,-50.64,1.25,-39.73,40_0015875_0015899-reel_begin_end.tiff
13,35214,247,35417,472,34721,1328,33678,1075,1492,495,23.96,0.29,26.97,-10.57,16.65,-51.89,1.19,-39.68,40_0015875_0015899-reel_begin_end.tiff
