A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3551,256,3783,751,3105,1347,2008,1079,1492,2008,24.01,0.18,27.45,-23.86,17.4,-52.8,1.14,-39.78,40_0016050_0016074-reel_begin_end.tiff
2,6558,257,,,5647,1302,5011,1080,1492,2008,23.96,0.13,,,10.46,-50.61,1.03,-39.83,40_0016050_0016074-reel_begin_end.tiff
3,9581,256,,,8667,1297,8038,1082,1492,2008,24.01,0.18,,,10.46,-50.37,1.14,-39.93,40_0016050_0016074-reel_begin_end.tiff
4,12588,256,12770,755,12267,1351,11052,1080,1492,2008,23.91,0.18,26.6,-24.05,19.15,-52.99,1.14,-39.83,40_0016050_0016074-reel_begin_end.tiff
5,15594,256,15766,472,14912,1330,14059,1081,1492,2008,23.85,0.18,26.4,-10.31,13.74,-51.97,1.09,-39.88,40_0016050_0016074-reel_begin_end.tiff
6,18618,257,18808,796,18079,1339,17086,1082,1492,2008,23.85,0.13,26.66,-26.04,15.86,-52.41,1.14,-39.93,40_0016050_0016074-reel_begin_end.tiff
7,21639,256,21800,758,21150,1346,20096,1081,1492,2008,24.01,0.18,26.4,-24.2,16.76,-52.75,1.14,-39.88,40_0016050_0016074-reel_begin_end.tiff
8,24642,256,24803,735,23721,1297,23103,1081,1492,2008,24.01,0.18,26.4,-23.08,10.36,-50.37,1.2,-39.88,40_0016050_0016074-reel_begin_end.tiff
9,27662,257,27827,783,26898,1314,26130,1083,1492,2008,23.85,0.13,26.29,-25.41,12.52,-51.2,1.14,-39.98,40_0016050_0016074-reel_begin_end.tiff
10,30683,254,30837,719,30001,1336,29147,1080,1492,2008,24.01,0.27,26.29,-22.31,13.9,-52.26,1.24,-39.83,40_0016050_0016074-reel_begin_end.tiff
11,33683,253,33837,617,33180,1340,32144,1080,1492,2008,24.01,0.32,26.29,-17.35,16.55,-52.46,1.2,-39.83,40_0016050_0016074-reel_begin_end.tiff
12,36696,256,36860,751,35896,1312,35160,1081,1492,2008,23.91,0.18,26.34,-23.86,12.05,-51.1,1.14,-39.88,40_0016050_0016074-reel_begin_end.tiff
