A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2260,619,2599,1151,1885,1406,1374,1234,1492,1371,13.04,-16.88,18.04,-42.86,7.52,-55.32,-0.01,-46.92,40_0015300_0015324-reel_begin_end.tiff
2,5203,650,5560,685,4835,1408,4321,1237,1492,1371,12.94,-18.4,18.2,-20.11,7.52,-55.42,-0.06,-47.06,40_0015300_0015324-reel_begin_end.tiff
3,8226,655,8584,677,7851,1406,7344,1233,1492,1371,12.99,-18.64,18.26,-19.72,7.46,-55.32,-0.01,-46.87,40_0015300_0015324-reel_begin_end.tiff
4,11236,633,11590,642,10851,1407,10351,1235,1492,1371,12.99,-17.57,18.2,-18.01,7.31,-55.37,-0.06,-46.97,40_0015300_0015324-reel_begin_end.tiff
5,14179,642,14887,1200,13787,1407,13294,1234,1492,1371,12.99,-18.01,23.42,-45.26,7.21,-55.37,-0.06,-46.92,40_0015300_0015324-reel_begin_end.tiff
6,17207,681,17560,676,16832,1406,16325,1235,1492,1371,13.1,-19.91,18.31,-19.67,7.58,-55.32,0.11,-46.97,40_0015300_0015324-reel_begin_end.tiff
7,20149,676,,,19785,1407,19264,1235,1492,1371,12.99,-19.67,,,7.62,-55.37,-0.06,-46.97,40_0015300_0015324-reel_begin_end.tiff
8,23088,685,23441,735,22727,1407,22202,1233,1492,1371,13.1,-20.11,18.31,-22.55,7.78,-55.37,0.05,-46.87,40_0015300_0015324-reel_begin_end.tiff
9,26111,661,26468,687,25739,1407,25225,1236,1492,1371,13.1,-18.93,18.36,-20.2,7.62,-55.37,0.05,-47.02,40_0015300_0015324-reel_begin_end.tiff
10,29063,675,29428,857,28681,1409,28178,1236,1492,1371,12.99,-19.62,18.36,-28.51,7.36,-55.46,-0.06,-47.02,40_0015300_0015324-reel_begin_end.tiff
11,32060,645,32417,694,31692,1406,31174,1235,1492,1371,12.94,-18.15,18.2,-20.55,7.52,-55.32,-0.12,-46.97,40_0015300_0015324-reel_begin_end.tiff
12,35083,665,35441,759,34705,1407,34194,1233,1492,1371,12.99,-19.13,18.26,-23.72,7.41,-55.37,-0.12,-46.87,40_0015300_0015324-reel_begin_end.tiff
