A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1274,798,2026,1065,1079,1526,655,1222,1601,647,9.7,-21.35,20.76,-34.36,6.83,-56.83,0.59,-42.01,44_0007850_0007874-reel_begin_end.tiff
2,4302,707,5054,972,4084,1526,3675,1223,1601,647,9.82,-16.92,20.88,-29.83,6.61,-56.83,0.59,-42.06,44_0007850_0007874-reel_begin_end.tiff
3,7300,715,8056,986,7133,1521,6688,1220,1601,647,9.64,-17.31,20.76,-30.51,7.18,-56.59,0.64,-41.92,44_0007850_0007874-reel_begin_end.tiff
4,10315,703,11070,991,10128,1524,9711,1222,1601,647,9.42,-16.72,20.53,-30.76,6.67,-56.73,0.53,-42.01,44_0007850_0007874-reel_begin_end.tiff
5,13350,703,14106,990,13148,1522,12738,1219,1601,647,9.64,-16.72,20.76,-30.71,6.67,-56.63,0.64,-41.87,44_0007850_0007874-reel_begin_end.tiff
6,16360,694,17116,987,16154,1522,15752,1221,1601,647,9.64,-16.28,20.76,-30.56,6.61,-56.63,0.69,-41.97,44_0007850_0007874-reel_begin_end.tiff
7,19375,688,20127,982,19211,1523,18771,1219,1601,647,9.42,-15.99,20.48,-30.32,7.01,-56.68,0.53,-41.87,44_0007850_0007874-reel_begin_end.tiff
8,22406,702,23162,1045,22204,1522,21798,1221,1601,647,9.58,-16.67,20.7,-33.39,6.61,-56.63,0.64,-41.97,44_0007850_0007874-reel_begin_end.tiff
9,25422,709,26159,1137,25247,1523,24811,1220,1601,647,9.52,-17.01,20.37,-37.87,6.95,-56.68,0.53,-41.92,44_0007850_0007874-reel_begin_end.tiff
10,28432,696,29177,1198,28230,1521,27825,1218,1601,647,9.52,-16.38,20.48,-40.84,6.55,-56.59,0.59,-41.82,44_0007850_0007874-reel_begin_end.tiff
11,31468,520,32213,826,31320,1531,30857,1153,1601,647,9.46,-7.8,20.42,-22.72,7.29,-57.07,0.47,-38.65,44_0007850_0007874-reel_begin_end.tiff
12,34480,500,35232,799,34281,1527,33868,1151,1601,647,9.64,-6.83,20.7,-21.4,6.71,-56.88,0.64,-38.55,44_0007850_0007874-reel_begin_end.tiff
