A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2724,627,3287,844,2561,1537,2154,1230,1594,2155,8.78,-12.14,16.93,-22.84,6.42,-57.01,0.56,-41.87,44_0007625_0007649-reel_begin_end.tiff
2,5752,627,6301,901,5589,1532,5181,1229,1594,2155,8.78,-12.14,16.73,-25.65,6.42,-56.76,0.52,-41.82,44_0007625_0007649-reel_begin_end.tiff
3,8777,635,9321,849,8614,1537,8209,1232,1594,2155,8.67,-12.53,16.54,-23.08,6.31,-57.01,0.45,-41.97,44_0007625_0007649-reel_begin_end.tiff
4,11785,652,12307,786,11617,1538,11209,1236,1594,2155,8.78,-13.37,16.34,-19.98,6.35,-57.05,0.45,-42.16,44_0007625_0007649-reel_begin_end.tiff
5,14818,639,15321,738,14652,1537,14242,1233,1594,2155,8.83,-12.73,16.11,-17.61,6.42,-57.01,0.49,-42.02,44_0007625_0007649-reel_begin_end.tiff
6,17846,655,18330,653,17672,1537,17264,1236,1594,2155,8.94,-13.52,15.95,-13.42,6.42,-57.01,0.52,-42.16,44_0007625_0007649-reel_begin_end.tiff
7,20853,582,21307,701,20693,1532,20274,1229,1594,2155,8.9,-9.92,15.47,-15.79,6.58,-56.76,0.52,-41.82,44_0007625_0007649-reel_begin_end.tiff
8,23879,613,24300,784,23699,1537,23297,1231,1594,2155,8.99,-11.45,15.08,-19.88,6.38,-57.01,0.56,-41.92,44_0007625_0007649-reel_begin_end.tiff
9,26906,655,27314,592,26732,1536,26324,1230,1594,2155,8.94,-13.52,14.85,-10.41,6.42,-56.96,0.52,-41.87,44_0007625_0007649-reel_begin_end.tiff
10,29913,652,30316,772,29742,1538,29334,1231,1594,2155,8.9,-13.37,14.73,-19.29,6.42,-57.05,0.52,-41.92,44_0007625_0007649-reel_begin_end.tiff
11,32939,663,33327,707,32765,1535,32352,1231,1594,2155,8.99,-13.91,14.6,-16.08,6.47,-56.91,0.49,-41.92,44_0007625_0007649-reel_begin_end.tiff
12,35967,655,36351,701,35788,1533,35383,1228,1594,2155,8.9,-13.52,14.46,-15.79,6.31,-56.81,0.45,-41.77,44_0007625_0007649-reel_begin_end.tiff
