A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1237,655,1619,797,1059,1533,654,1230,1599,653,9.05,-13.57,14.63,-20.54,6.45,-56.67,0.54,-41.8,44_0007650_0007674-reel_begin_end.tiff
2,4247,675,4646,836,4074,1534,3664,1229,1599,653,9.05,-14.55,14.87,-22.45,6.52,-56.72,0.54,-41.75,44_0007650_0007674-reel_begin_end.tiff
3,7274,657,7687,733,7101,1533,6694,1229,1599,653,9.0,-13.67,15.03,-17.4,6.48,-56.67,0.54,-41.75,44_0007650_0007674-reel_begin_end.tiff
4,10292,699,10723,755,10108,1536,9712,1230,1599,653,8.98,-15.73,15.27,-18.48,6.29,-56.82,0.51,-41.8,44_0007650_0007674-reel_begin_end.tiff
5,13302,666,13744,728,13126,1534,12722,1230,1599,653,8.98,-14.11,15.43,-17.15,6.41,-56.72,0.51,-41.8,44_0007650_0007674-reel_begin_end.tiff
6,16336,679,16779,787,16166,1538,15759,1232,1599,653,8.89,-14.75,15.36,-20.05,6.41,-56.92,0.46,-41.89,44_0007650_0007674-reel_begin_end.tiff
7,19354,677,19846,904,19176,1536,18777,1230,1599,653,9.0,-14.65,16.19,-25.79,6.41,-56.82,0.58,-41.8,44_0007650_0007674-reel_begin_end.tiff
8,22361,649,22820,932,22185,1537,21781,1230,1599,653,8.98,-13.27,15.68,-27.17,6.41,-56.87,0.51,-41.8,44_0007650_0007674-reel_begin_end.tiff
9,25388,654,25863,910,25212,1536,24811,1229,1599,653,8.93,-13.52,15.87,-26.09,6.36,-56.82,0.51,-41.75,44_0007650_0007674-reel_begin_end.tiff
10,28383,678,29051,950,28243,1537,27836,1229,1599,653,8.57,-14.7,18.32,-28.05,6.52,-56.87,0.58,-41.75,44_0007650_0007674-reel_begin_end.tiff
11,31451,652,32056,980,31322,1536,30923,1232,1599,653,8.25,-13.42,17.08,-29.52,6.36,-56.82,0.54,-41.89,44_0007650_0007674-reel_begin_end.tiff
12,34459,644,35146,1067,34349,1539,33951,1230,1599,653,7.92,-13.03,17.95,-33.79,6.32,-56.97,0.51,-41.8,44_0007650_0007674-reel_begin_end.tiff
