A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2769,499,3661,1021,2559,1523,2146,1147,1597,2146,9.68,-6.89,22.89,-32.17,6.57,-56.48,0.46,-38.28,44_0008025_0008049-reel_begin_end.tiff
2,5799,487,6695,984,5632,1527,5180,1145,1597,2146,9.68,-6.31,22.95,-30.38,7.21,-56.68,0.52,-38.18,44_0008025_0008049-reel_begin_end.tiff
3,8815,480,9735,1008,8679,1528,8200,1152,1597,2146,9.62,-5.97,23.25,-31.54,7.61,-56.73,0.52,-38.52,44_0008025_0008049-reel_begin_end.tiff
4,11823,502,12727,962,11675,1527,11207,1144,1597,2146,9.74,-7.04,23.13,-29.32,7.55,-56.68,0.62,-38.13,44_0008025_0008049-reel_begin_end.tiff
5,14849,467,15753,857,14713,1528,14237,1143,1597,2146,9.68,-5.34,23.07,-24.23,7.67,-56.73,0.62,-38.08,44_0008025_0008049-reel_begin_end.tiff
6,17879,474,18775,871,17708,1523,17264,1142,1597,2146,9.68,-5.68,22.95,-24.91,7.15,-56.48,0.58,-38.03,44_0008025_0008049-reel_begin_end.tiff
7,20883,479,21795,918,20692,1523,20267,1146,1597,2146,9.74,-5.93,23.25,-27.19,6.91,-56.48,0.62,-38.23,44_0008025_0008049-reel_begin_end.tiff
8,23903,450,24807,1025,23732,1523,23291,1142,1597,2146,9.74,-4.52,23.13,-32.37,7.21,-56.48,0.68,-38.03,44_0008025_0008049-reel_begin_end.tiff
9,26951,469,27859,1017,26740,1525,26320,1143,1597,2146,9.86,-5.44,23.31,-31.98,6.74,-56.58,0.52,-38.08,44_0008025_0008049-reel_begin_end.tiff
10,29988,472,30896,1042,29817,1528,29330,1144,1597,2146,10.26,-5.59,23.71,-33.19,7.73,-56.73,0.52,-38.13,44_0008025_0008049-reel_begin_end.tiff
11,33049,479,33960,1051,32799,1525,32351,1144,1597,2146,11.02,-5.93,24.51,-33.63,7.31,-56.58,0.68,-38.13,44_0008025_0008049-reel_begin_end.tiff
