A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,FLT,filename,CBD,LAT,LON
8,22400,494,23265,822,22264,1529,21781,1144,1589,639,9.84,-6.54,22.73,-22.52,7.82,-56.98,0.62,-38.21,137,44_0007950_0007974-reel_begin_end,914,-83.264893,-116.427902
9,25430,502,26295,810,25235,1525,24815,1141,1589,639,9.84,-6.93,22.73,-21.94,6.94,-56.78,0.68,-38.07,137,44_0007950_0007974-reel_begin_end,915,-83.284103,-116.444107
10,28440,510,29309,853,28249,1524,27821,1141,1589,639,9.84,-7.32,22.79,-24.03,7.0,-56.73,0.62,-38.07,137,44_0007950_0007974-reel_begin_end,916,-83.307404,-116.331406
11,31452,500,32325,801,31238,1525,30837,1143,1589,639,9.72,-6.83,22.73,-21.5,6.53,-56.78,0.56,-38.16,137,44_0007950_0007974-reel_begin_end,917,-83.314301,-116.166199
12,34490,514,35355,829,34288,1523,33871,1141,1589,639,9.84,-7.51,22.73,-22.86,6.83,-56.68,0.62,-38.07,137,44_0007950_0007974-reel_begin_end,918,-83.307404,-116.023193
1,2769,488,3634,820,2586,1524,2154,1139,1601,2142,9.6,-6.67,22.24,-22.64,6.92,-56.52,0.61,-37.99,137,44_0007975_0007999-reel_begin_end,894,-82.837997,-114.724899
2,5809,460,6674,830,5626,1526,5182,1154,1601,2142,9.6,-5.32,22.24,-23.12,6.92,-56.62,0.43,-38.72,137,44_0007975_0007999-reel_begin_end,895,-82.860001,-114.818802
3,8811,535,9688,814,8605,1523,8200,1140,1601,2142,9.48,-8.93,22.3,-22.35,6.47,-56.47,0.55,-38.04,137,44_0007975_0007999-reel_begin_end,896,-82.881897,-114.891907
4,11825,489,12686,834,11677,1529,11210,1141,1601,2142,9.54,-6.71,22.13,-23.32,7.37,-56.76,0.55,-38.09,137,44_0007975_0007999-reel_begin_end,897,-82.9039,-114.978897
5,14855,488,15728,825,14664,1525,14240,1143,1601,2142,9.54,-6.67,22.3,-22.88,6.75,-56.57,0.55,-38.19,137,44_0007975_0007999-reel_begin_end,898,-82.9272,-115.067307
6,17879,470,18740,853,17681,1525,17260,1142,1601,2142,9.6,-5.8,22.18,-24.23,6.7,-56.57,0.55,-38.14,137,44_0007975_0007999-reel_begin_end,899,-82.9478,-115.139099
7,20885,451,21754,845,20702,1523,20274,1143,1601,2142,9.54,-4.88,22.24,-23.85,6.86,-56.47,0.61,-38.19,137,44_0007975_0007999-reel_begin_end,900,-82.9711,-115.217697
8,23919,476,24788,846,23717,1524,23296,1143,1601,2142,9.6,-6.09,22.3,-23.89,6.64,-56.52,0.49,-38.19,137,44_0007975_0007999-reel_begin_end,901,-82.991699,-115.3116
9,26933,483,27806,822,26758,1527,26318,1144,1601,2142,9.65,-6.42,22.42,-22.74,7.1,-56.67,0.66,-38.24,137,44_0007975_0007999-reel_begin_end,902,-83.011002,-115.408493
10,29943,469,30808,850,29752,1527,29324,1143,1601,2142,9.65,-5.75,22.3,-24.09,6.86,-56.67,0.61,-38.19,137,44_0007975_0007999-reel_begin_end,903,-83.030197,-115.495499
11,32969,462,33842,877,32794,1525,32354,1142,1601,2142,9.6,-5.41,22.36,-25.39,7.04,-56.57,0.61,-38.14,137,44_0007975_0007999-reel_begin_end,904,-83.0522,-115.599106
1,1258,502,2135,871,1071,1526,651,1144,1597,639,9.58,-6.62,22.48,-24.72,6.83,-56.84,0.65,-38.11,137,44_0008000_0008024-reel_begin_end,881,-82.549805,-114.210907
2,4282,446,5151,843,4142,1530,3659,1150,1597,639,9.64,-3.87,22.42,-23.34,7.58,-57.04,0.47,-38.4,137,44_0008000_0008024-reel_begin_end,882,-82.571701,-114.145493
3,7320,487,8181,823,7121,1527,6697,1144,1597,639,9.75,-5.88,22.42,-22.36,6.83,-56.89,0.59,-38.11,137,44_0008000_0008024-reel_begin_end,883,-82.595001,-114.092499
4,10316,486,11197,815,10172,1527,9705,1142,1597,639,9.7,-5.83,22.66,-21.97,7.58,-56.89,0.71,-38.01,137,44_0008000_0008024-reel_begin_end,884,-82.618301,-114.042297
5,13342,488,14211,832,13167,1525,12719,1149,1597,639,9.64,-5.93,22.42,-22.8,7.06,-56.79,0.47,-38.35,137,44_0008000_0008024-reel_begin_end,885,-82.643097,-114.054306
6,16376,486,17241,847,16197,1526,15761,1142,1597,639,9.7,-5.83,22.42,-23.54,7.06,-56.84,0.65,-38.01,137,44_0008000_0008024-reel_begin_end,886,-82.663605,-114.102493
7,19390,488,20259,875,19191,1525,18767,1141,1597,639,9.75,-5.93,22.54,-24.91,6.83,-56.79,0.59,-37.96,137,44_0008000_0008024-reel_begin_end,887,-82.686996,-114.165894
8,22396,489,23273,793,22225,1527,21781,1142,1597,639,9.7,-5.98,22.6,-20.89,7.18,-56.89,0.65,-38.01,137,44_0008000_0008024-reel_begin_end,888,-82.708893,-114.246002
9,25428,491,26313,897,25261,1525,24813,1142,1597,639,9.58,-6.08,22.6,-25.99,7.12,-56.79,0.53,-38.01,137,44_0008000_0008024-reel_begin_end,889,-82.7323,-114.326004
10,28450,483,29327,898,28302,1529,27827,1143,1597,639,9.75,-5.69,22.66,-26.04,7.58,-56.99,0.59,-38.06,137,44_0008000_0008024-reel_begin_end,890,-82.752899,-114.418503
11,31456,458,32348,1025,31339,1526,30837,1141,1597,639,9.7,-4.46,22.82,-32.27,7.97,-56.84,0.59,-37.96,137,44_0008000_0008024-reel_begin_end,891,-82.773499,-114.497192
1,2769,499,3661,1021,2559,1523,2146,1147,1597,2146,9.68,-6.89,22.89,-32.17,6.57,-56.48,0.46,-38.28,137,44_0008025_0008049-reel_begin_end,869,-82.271301,-115.033707
2,5799,487,6695,984,5632,1527,5180,1145,1597,2146,9.68,-6.31,22.95,-30.38,7.21,-56.68,0.52,-38.18,137,44_0008025_0008049-reel_begin_end,870,-82.296005,-114.976501
3,8815,480,9735,1008,8679,1528,8200,1152,1597,2146,9.62,-5.97,23.25,-31.54,7.61,-56.73,0.52,-38.52,137,44_0008025_0008049-reel_begin_end,871,-82.322098,-114.916595
4,11823,502,12727,962,11675,1527,11207,1144,1597,2146,9.74,-7.04,23.13,-29.32,7.55,-56.68,0.62,-38.13,137,44_0008025_0008049-reel_begin_end,872,-82.342697,-114.845703
5,14849,467,15753,857,14713,1528,14237,1143,1597,2146,9.68,-5.34,23.07,-24.23,7.67,-56.73,0.62,-38.08,137,44_0008025_0008049-reel_begin_end,873,-82.364594,-114.794098
6,17879,474,18775,871,17708,1523,17264,1142,1597,2146,9.68,-5.68,22.95,-24.91,7.15,-56.48,0.58,-38.03,137,44_0008025_0008049-reel_begin_end,874,-82.386597,-114.713501
7,20883,479,21795,918,20692,1523,20267,1146,1597,2146,9.74,-5.93,23.25,-27.19,6.91,-56.48,0.62,-38.23,137,44_0008025_0008049-reel_begin_end,875,-82.411301,-114.645294
8,23903,450,24807,1025,23732,1523,23291,1142,1597,2146,9.74,-4.52,23.13,-32.37,7.21,-56.48,0.68,-38.03,137,44_0008025_0008049-reel_begin_end,876,-82.433197,-114.576996
9,26951,469,27859,1017,26740,1525,26320,1143,1597,2146,9.86,-5.44,23.31,-31.98,6.74,-56.58,0.52,-38.08,137,44_0008025_0008049-reel_begin_end,877,-82.456497,-114.494995
10,29988,472,30896,1042,29817,1528,29330,1144,1597,2146,10.26,-5.59,23.71,-33.19,7.73,-56.73,0.52,-38.13,137,44_0008025_0008049-reel_begin_end,878,-82.4785,-114.429504
11,33049,479,33960,1051,32799,1525,32351,1144,1597,2146,11.02,-5.93,24.51,-33.63,7.31,-56.58,0.68,-38.13,137,44_0008025_0008049-reel_begin_end,879,-82.500397,-114.350296
