A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1338,1152,2090,1258,1119,1532,660,1230,1589,648,10.57,-38.33,21.63,-43.46,7.34,-56.73,0.59,-42.11,44_0007800_0007824-reel_begin_end.tiff
2,7331,713,8071,1056,7152,1525,6688,1227,1589,648,9.87,-17.07,20.76,-33.68,7.24,-56.39,0.41,-41.96,44_0007800_0007824-reel_begin_end.tiff
3,10359,723,11107,1003,10164,1523,9712,1225,1589,648,9.99,-17.55,21.0,-31.11,7.12,-56.3,0.47,-41.86,44_0007800_0007824-reel_begin_end.tiff
4,13379,704,14123,1033,13215,1524,12740,1224,1589,648,9.99,-16.63,20.94,-32.57,7.58,-56.34,0.59,-41.82,44_0007800_0007824-reel_begin_end.tiff
5,16365,695,17113,969,16202,1523,15750,1225,1589,648,9.64,-16.2,20.64,-29.47,7.24,-56.3,0.59,-41.86,44_0007800_0007824-reel_begin_end.tiff
6,19395,704,20139,1023,19212,1527,18772,1224,1589,648,9.64,-16.63,20.59,-32.08,6.95,-56.49,0.47,-41.82,44_0007800_0007824-reel_begin_end.tiff
7,22433,697,23169,1025,22246,1526,21806,1226,1589,648,9.76,-16.29,20.59,-32.18,7.0,-56.44,0.53,-41.91,44_0007800_0007824-reel_begin_end.tiff
8,25427,685,26172,964,25260,1525,24812,1225,1589,648,9.52,-15.71,20.48,-29.22,7.06,-56.39,0.47,-41.86,44_0007800_0007824-reel_begin_end.tiff
9,28483,1098,29211,1349,28292,1528,27828,1236,1589,648,10.05,-35.71,20.76,-47.87,7.24,-56.54,0.41,-42.4,44_0007800_0007824-reel_begin_end.tiff
10,31485,1170,32245,1357,31287,1528,30862,1226,1589,648,9.64,-39.2,20.82,-48.26,6.73,-56.54,0.47,-41.91,44_0007800_0007824-reel_begin_end.tiff
11,34555,1137,35272,1421,34341,1528,33866,1224,1589,648,10.67,-37.6,21.22,-51.36,7.52,-56.54,0.53,-41.82,44_0007800_0007824-reel_begin_end.tiff
