A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3839,356,4242,394,3736,1466,3294,1096,1508,3295,8.55,-3.35,14.43,-5.21,7.05,-57.6,0.59,-39.52,44_0001450_0001474-reel_begin_end.tiff
2,6866,385,7269,829,6733,1466,6319,1097,1508,3295,8.51,-4.77,14.39,-26.47,6.56,-57.6,0.52,-39.57,44_0001450_0001474-reel_begin_end.tiff
3,9874,403,10261,933,9761,1470,9324,1099,1508,3295,8.62,-5.65,14.27,-31.55,6.97,-57.8,0.59,-39.66,44_0001450_0001474-reel_begin_end.tiff
4,12894,421,13248,994,12784,1469,12344,1100,1508,3295,8.62,-6.53,13.79,-34.53,7.02,-57.75,0.59,-39.71,44_0001450_0001474-reel_begin_end.tiff
5,15924,399,16281,1007,15828,1469,15377,1096,1508,3295,8.62,-5.45,13.83,-35.17,7.22,-57.75,0.64,-39.52,44_0001450_0001474-reel_begin_end.tiff
6,18934,393,,,18824,1466,18382,1096,1508,3295,8.62,-5.16,,,7.02,-57.6,0.56,-39.52,44_0001450_0001474-reel_begin_end.tiff
7,21949,386,22302,873,21827,1463,21402,1095,1508,3295,8.55,-4.82,13.7,-28.62,6.77,-57.45,0.56,-39.47,44_0001450_0001474-reel_begin_end.tiff
8,24909,340,25273,934,24801,1464,24362,1096,1508,3295,8.55,-2.57,13.86,-31.6,6.97,-57.5,0.56,-39.52,44_0001450_0001474-reel_begin_end.tiff
9,27846,349,28216,964,27749,1468,27302,1096,1508,3295,8.51,-3.01,13.91,-33.07,7.09,-57.7,0.56,-39.52,44_0001450_0001474-reel_begin_end.tiff
10,30859,357,31243,957,30754,1467,30314,1095,1508,3295,8.55,-3.4,14.15,-32.72,7.02,-57.65,0.59,-39.47,44_0001450_0001474-reel_begin_end.tiff
11,33894,360,34284,1038,33773,1469,33344,1102,1508,3295,8.62,-3.55,14.31,-36.68,6.86,-57.75,0.59,-39.81,44_0001450_0001474-reel_begin_end.tiff
