A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2012,767,2816,1275,1893,1431,1393,1271,1513,1383,9.69,-24.05,21.48,-48.64,7.95,-56.19,0.61,-48.45,44_0000225_0000249-reel_begin_end.tiff
2,5013,749,5805,1237,4878,1431,4393,1274,1513,1383,9.56,-23.18,21.18,-46.8,7.58,-56.19,0.47,-48.6,44_0000225_0000249-reel_begin_end.tiff
3,8037,784,8829,1265,7924,1433,7423,1278,1513,1383,9.47,-24.88,21.09,-48.16,7.81,-56.29,0.47,-48.79,44_0000225_0000249-reel_begin_end.tiff
4,11048,748,11830,1301,10931,1431,10440,1275,1513,1383,9.34,-23.13,20.81,-49.9,7.62,-56.19,0.42,-48.64,44_0000225_0000249-reel_begin_end.tiff
5,14046,777,14819,1306,13920,1430,13453,1236,1513,1383,9.16,-24.54,20.5,-50.14,7.32,-56.15,0.47,-46.76,44_0000225_0000249-reel_begin_end.tiff
6,17082,761,17840,1271,16971,1432,16480,1272,1513,1383,9.25,-23.76,20.37,-48.45,7.62,-56.24,0.42,-48.5,44_0000225_0000249-reel_begin_end.tiff
7,20099,763,20856,1283,19948,1434,19506,1273,1513,1383,9.21,-23.86,20.31,-49.03,6.99,-56.34,0.51,-48.55,44_0000225_0000249-reel_begin_end.tiff
8,23105,767,23863,1292,23031,1430,22506,1271,1513,1383,9.3,-24.05,20.41,-49.47,8.21,-56.15,0.51,-48.45,44_0000225_0000249-reel_begin_end.tiff
9,26125,754,26867,1246,25981,1430,25533,1271,1513,1383,9.3,-23.42,20.18,-47.24,7.18,-56.15,0.61,-48.45,44_0000225_0000249-reel_begin_end.tiff
10,29161,743,29894,1312,29004,1433,28553,1282,1513,1383,9.38,-22.89,20.13,-50.43,7.08,-56.29,0.47,-48.98,44_0000225_0000249-reel_begin_end.tiff
11,32162,763,32898,1280,32079,1430,31573,1275,1513,1383,9.25,-23.86,20.05,-48.89,8.03,-56.15,0.61,-48.64,44_0000225_0000249-reel_begin_end.tiff
12,35194,802,35921,1280,35047,1430,34580,1277,1513,1383,9.43,-25.75,20.09,-48.89,7.27,-56.15,0.42,-48.74,44_0000225_0000249-reel_begin_end.tiff
