A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3766,520,4257,919,3666,1448,3227,1137,1511,3228,8.4,-11.11,15.6,-30.79,6.93,-56.87,0.49,-41.53,44_0001200_0001224-reel_begin_end.tiff
2,6700,585,7172,977,6598,1451,6165,1137,1511,3228,8.31,-14.32,15.23,-33.65,6.81,-57.02,0.46,-41.53,44_0001200_0001224-reel_begin_end.tiff
3,9717,574,10206,883,9612,1446,9187,1136,1511,3228,8.26,-13.77,15.43,-29.01,6.72,-56.77,0.49,-41.49,44_0001200_0001224-reel_begin_end.tiff
4,12677,533,13174,756,12566,1447,12142,1137,1511,3228,8.26,-11.75,15.55,-22.75,6.64,-56.82,0.42,-41.53,44_0001200_0001224-reel_begin_end.tiff
5,15615,393,16103,629,15506,1454,15082,1082,1511,3228,8.23,-4.85,15.39,-16.48,6.64,-57.17,0.42,-38.82,44_0001200_0001224-reel_begin_end.tiff
6,18633,449,19130,856,18519,1448,18097,1081,1511,3228,8.35,-7.61,15.64,-27.68,6.68,-56.87,0.49,-38.77,44_0001200_0001224-reel_begin_end.tiff
7,21597,386,22086,769,21492,1451,21062,1080,1511,3228,8.26,-4.5,15.43,-23.39,6.72,-57.02,0.42,-38.72,44_0001200_0001224-reel_begin_end.tiff
8,24586,393,25077,727,24483,1453,24050,1081,1511,3228,8.4,-4.85,15.6,-21.32,6.89,-57.12,0.54,-38.77,44_0001200_0001224-reel_begin_end.tiff
9,27597,391,28089,760,27486,1452,27067,1080,1511,3228,8.26,-4.75,15.48,-22.94,6.64,-57.07,0.49,-38.72,44_0001200_0001224-reel_begin_end.tiff
10,30627,384,31116,747,30522,1452,30097,1079,1511,3228,8.26,-4.4,15.43,-22.3,6.72,-57.07,0.49,-38.67,44_0001200_0001224-reel_begin_end.tiff
11,33643,450,34123,785,33543,1454,33105,1089,1511,3228,8.35,-7.66,15.39,-24.18,6.89,-57.17,0.46,-39.17,44_0001200_0001224-reel_begin_end.tiff
