A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3524,565,4217,797,3383,1432,2899,1096,1517,2896,9.72,-13.5,20.0,-24.97,7.63,-56.36,0.45,-39.75,44_0000450_0000474-reel_begin_end.tiff
2,6531,527,7190,789,6372,1435,5909,1096,1517,2896,9.68,-11.62,19.45,-24.57,7.32,-56.51,0.45,-39.75,44_0000450_0000474-reel_begin_end.tiff
3,9533,537,10231,748,9389,1431,8935,1105,1517,2896,9.41,-12.11,19.76,-22.54,7.27,-56.32,0.54,-40.2,44_0000450_0000474-reel_begin_end.tiff
4,12577,549,13239,723,12418,1430,11952,1093,1517,2896,9.76,-12.7,19.58,-21.31,7.41,-56.27,0.49,-39.6,44_0000450_0000474-reel_begin_end.tiff
5,15579,550,16250,794,15435,1430,14969,1093,1517,2896,9.5,-12.75,19.45,-24.82,7.36,-56.27,0.45,-39.6,44_0000450_0000474-reel_begin_end.tiff
6,18562,637,19248,829,18390,1430,17946,1100,1517,2896,9.54,-17.06,19.72,-26.55,6.99,-56.27,0.4,-39.95,44_0000450_0000474-reel_begin_end.tiff
7,21598,557,22257,655,21423,1429,20982,1094,1517,2896,9.63,-13.1,19.41,-17.95,7.03,-56.22,0.49,-39.65,44_0000450_0000474-reel_begin_end.tiff
8,24548,616,25188,703,24373,1432,23926,1101,1517,2896,9.63,-16.02,19.12,-20.32,7.03,-56.36,0.4,-40.0,44_0000450_0000474-reel_begin_end.tiff
9,27561,553,28226,847,27380,1432,26939,1095,1517,2896,9.68,-12.9,19.54,-27.44,6.99,-56.36,0.45,-39.7,44_0000450_0000474-reel_begin_end.tiff
10,30511,561,31151,740,30367,1434,29898,1099,1517,2896,9.68,-13.3,19.17,-22.15,7.54,-56.46,0.58,-39.9,44_0000450_0000474-reel_begin_end.tiff
11,33526,559,34175,637,33348,1434,32919,1095,1517,2896,9.45,-13.2,19.08,-17.06,6.81,-56.46,0.45,-39.7,44_0000450_0000474-reel_begin_end.tiff
