A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2319,580,2877,1067,2215,1441,1776,1107,1522,1770,8.47,-14.36,16.69,-38.05,6.93,-56.24,0.46,-39.99,44_0000725_0000749-reel_begin_end.tiff
2,5337,590,5886,930,5214,1440,4815,1113,1522,1770,8.29,-14.84,16.38,-31.38,6.48,-56.19,0.6,-40.28,44_0000725_0000749-reel_begin_end.tiff
3,8341,562,8890,859,8233,1439,7810,1112,1522,1770,8.2,-13.48,16.29,-27.93,6.61,-56.14,0.37,-40.23,44_0000725_0000749-reel_begin_end.tiff
4,11297,582,11834,890,11220,1440,10763,1107,1522,1770,8.29,-14.45,16.2,-29.44,7.15,-56.19,0.42,-39.99,44_0000725_0000749-reel_begin_end.tiff
5,14286,590,14820,705,14182,1440,13746,1108,1522,1770,8.42,-14.84,16.29,-20.44,6.89,-56.19,0.46,-40.04,44_0000725_0000749-reel_begin_end.tiff
6,17294,570,17812,976,17165,1442,16754,1109,1522,1770,8.25,-13.87,15.88,-33.62,6.34,-56.29,0.29,-40.09,44_0000725_0000749-reel_begin_end.tiff
7,20303,551,20831,865,20171,1437,19772,1107,1522,1770,8.38,-12.95,16.16,-28.22,6.43,-56.04,0.55,-39.99,44_0000725_0000749-reel_begin_end.tiff
8,23333,561,23864,848,23247,1438,22799,1107,1522,1770,8.38,-13.43,16.2,-27.39,7.11,-56.09,0.51,-39.99,44_0000725_0000749-reel_begin_end.tiff
9,26347,562,26874,896,26221,1435,25816,1106,1522,1770,8.29,-13.48,16.06,-29.73,6.43,-55.95,0.46,-39.94,44_0000725_0000749-reel_begin_end.tiff
10,29290,559,29808,877,29152,1439,28756,1107,1522,1770,8.33,-13.33,15.97,-28.8,6.3,-56.14,0.46,-39.99,44_0000725_0000749-reel_begin_end.tiff
11,32317,557,32838,779,32218,1439,31789,1107,1522,1770,8.29,-13.24,15.97,-24.04,6.83,-56.14,0.51,-39.99,44_0000725_0000749-reel_begin_end.tiff
12,35334,570,35855,785,35192,1434,34797,1112,1522,1770,8.25,-13.87,15.92,-24.33,6.15,-55.9,0.33,-40.23,44_0000725_0000749-reel_begin_end.tiff
