A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3492,771,4485,1258,3333,1435,2895,1270,1505,2885,9.38,-24.0,23.96,-47.61,7.05,-56.19,0.61,-48.19,44_0000350_0000374-reel_begin_end.tiff
2,6517,771,7525,1285,6370,1436,5928,1275,1505,2885,9.16,-24.0,23.96,-48.92,7.0,-56.23,0.51,-48.43,44_0000350_0000374-reel_begin_end.tiff
3,9526,775,10032,828,9434,1430,8931,1234,1505,2885,9.29,-24.2,16.72,-26.77,7.94,-55.94,0.56,-46.44,44_0000350_0000374-reel_begin_end.tiff
4,12545,783,13038,856,12407,1434,11948,1272,1505,2885,9.43,-24.59,16.67,-28.12,7.4,-56.14,0.66,-48.29,44_0000350_0000374-reel_begin_end.tiff
5,15576,736,16563,1297,15438,1434,14978,1273,1505,2885,9.29,-22.31,23.79,-49.5,7.27,-56.14,0.51,-48.33,44_0000350_0000374-reel_begin_end.tiff
6,18586,718,19082,796,18424,1432,17998,1276,1505,2885,9.29,-21.44,16.58,-25.22,6.91,-56.04,0.66,-48.48,44_0000350_0000374-reel_begin_end.tiff
7,21602,745,22098,830,21464,1434,20998,1280,1505,2885,9.38,-22.74,16.67,-26.86,7.36,-56.14,0.51,-48.67,44_0000350_0000374-reel_begin_end.tiff
8,24638,754,25122,856,24460,1434,24035,1272,1505,2885,9.47,-23.18,16.58,-28.12,6.86,-56.14,0.61,-48.29,44_0000350_0000374-reel_begin_end.tiff
9,27652,745,28148,828,27459,1435,27051,1272,1505,2885,9.38,-22.74,16.67,-26.77,6.55,-56.19,0.56,-48.29,44_0000350_0000374-reel_begin_end.tiff
10,30656,708,31149,950,30515,1435,30058,1272,1505,2885,9.29,-20.95,16.53,-32.68,7.22,-56.19,0.51,-48.29,44_0000350_0000374-reel_begin_end.tiff
11,33680,739,34167,906,33542,1434,33091,1272,1505,2885,9.21,-22.45,16.36,-30.55,7.18,-56.14,0.56,-48.29,44_0000350_0000374-reel_begin_end.tiff
