A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2321,589,2749,1008,2223,1454,1784,1143,1513,1786,8.43,-14.74,14.71,-35.22,6.99,-57.01,0.56,-41.81,44_0001325_0001349-reel_begin_end.tiff
2,5334,581,5757,905,5230,1454,4796,1156,1513,1786,8.47,-14.35,14.68,-30.18,6.95,-57.01,0.59,-42.45,44_0001325_0001349-reel_begin_end.tiff
3,8291,592,8717,1097,8174,1454,7754,1157,1513,1786,8.43,-14.89,14.68,-39.57,6.71,-57.01,0.56,-42.5,44_0001325_0001349-reel_begin_end.tiff
4,11238,546,11661,1050,11132,1453,10698,1158,1513,1786,8.39,-12.64,14.59,-37.27,6.83,-56.96,0.47,-42.55,44_0001325_0001349-reel_begin_end.tiff
5,14178,556,14620,943,14069,1455,13641,1156,1513,1786,8.39,-13.13,14.87,-32.04,6.79,-57.06,0.51,-42.45,44_0001325_0001349-reel_begin_end.tiff
6,17138,542,17586,985,17032,1452,16604,1152,1513,1786,8.39,-12.44,14.95,-34.09,6.83,-56.92,0.56,-42.25,44_0001325_0001349-reel_begin_end.tiff
7,20088,541,20527,1145,19982,1456,19554,1153,1513,1786,8.39,-12.39,14.82,-41.91,6.83,-57.11,0.56,-42.3,44_0001325_0001349-reel_begin_end.tiff
8,23090,549,23529,713,22978,1456,22561,1153,1513,1786,8.27,-12.78,14.71,-20.8,6.63,-57.11,0.51,-42.3,44_0001325_0001349-reel_begin_end.tiff
9,26121,542,26555,841,26020,1452,25589,1151,1513,1786,8.43,-12.44,14.79,-27.05,6.95,-56.92,0.63,-42.21,44_0001325_0001349-reel_begin_end.tiff
10,29076,574,29528,874,28969,1451,28541,1150,1513,1786,8.36,-14.01,14.98,-28.67,6.79,-56.87,0.51,-42.16,44_0001325_0001349-reel_begin_end.tiff
11,32006,600,32461,919,31899,1455,31474,1156,1513,1786,8.36,-15.28,15.03,-30.87,6.79,-57.06,0.56,-42.45,44_0001325_0001349-reel_begin_end.tiff
12,34961,645,35408,736,34852,1459,34429,1152,1513,1786,8.43,-17.48,14.98,-21.92,6.83,-57.26,0.63,-42.25,44_0001325_0001349-reel_begin_end.tiff
13,,,,,,,,,1513,1786,,,,,,,,,44_0001325_0001349-reel_begin_end.tiff
