A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2324,570,2792,703,2215,1449,1791,1141,1516,1793,8.34,-13.99,15.2,-20.46,6.74,-56.76,0.53,-41.78,44_0001225_0001249-reel_begin_end.tiff
2,8280,597,8745,776,8197,1447,7747,1140,1516,1793,8.43,-15.31,15.25,-24.02,7.21,-56.66,0.61,-41.73,44_0001225_0001249-reel_begin_end.tiff
3,11237,567,11710,700,11125,1447,10704,1137,1516,1793,8.38,-13.85,15.32,-20.32,6.74,-56.66,0.57,-41.58,44_0001225_0001249-reel_begin_end.tiff
4,14181,565,14655,796,14058,1447,13648,1139,1516,1793,8.3,-13.75,15.25,-24.99,6.49,-56.66,0.48,-41.68,44_0001225_0001249-reel_begin_end.tiff
5,17124,608,17603,756,17018,1447,16591,1136,1516,1793,8.34,-15.84,15.36,-23.04,6.79,-56.66,0.53,-41.53,44_0001225_0001249-reel_begin_end.tiff
6,20090,604,20566,954,19967,1451,19554,1138,1516,1793,8.43,-15.65,15.41,-32.68,6.62,-56.86,0.57,-41.63,44_0001225_0001249-reel_begin_end.tiff
7,23031,580,23519,752,22911,1447,22501,1136,1516,1793,8.3,-14.48,15.45,-22.85,6.54,-56.66,0.53,-41.53,44_0001225_0001249-reel_begin_end.tiff
8,25970,571,26458,793,25867,1447,25437,1138,1516,1793,8.43,-14.04,15.58,-24.84,6.92,-56.66,0.61,-41.63,44_0001225_0001249-reel_begin_end.tiff
9,28927,561,29420,780,28807,1448,28394,1138,1516,1793,8.38,-13.55,15.61,-24.21,6.62,-56.71,0.57,-41.63,44_0001225_0001249-reel_begin_end.tiff
10,31886,570,32373,853,31771,1449,31350,1135,1516,1793,8.52,-13.99,15.66,-27.76,6.83,-56.76,0.66,-41.48,44_0001225_0001249-reel_begin_end.tiff
11,34820,618,35308,810,34711,1450,34284,1138,1516,1793,8.43,-16.33,15.58,-25.67,6.83,-56.81,0.57,-41.63,44_0001225_0001249-reel_begin_end.tiff
