A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3794,392,4200,1157,3673,1476,3232,1105,1508,3236,8.75,-5.29,14.68,-42.34,6.99,-57.8,0.55,-39.83,44_0001550_0001574-reel_begin_end.tiff
2,6801,432,,,6691,1475,6245,1096,1508,3236,8.71,-7.22,,,7.11,-57.75,0.59,-39.39,44_0001550_0001574-reel_begin_end.tiff
3,9754,411,,,9628,1477,9192,1097,1508,3236,8.75,-6.21,,,6.92,-57.85,0.55,-39.44,44_0001550_0001574-reel_begin_end.tiff
4,12748,376,13220,1021,12641,1480,12189,1100,1508,3236,8.67,-4.51,15.56,-35.76,7.11,-57.99,0.51,-39.58,44_0001550_0001574-reel_begin_end.tiff
5,15761,415,16224,838,15640,1477,15199,1099,1508,3236,8.71,-6.4,15.47,-26.89,6.94,-57.85,0.51,-39.53,44_0001550_0001574-reel_begin_end.tiff
6,18774,391,19229,759,18667,1474,18212,1096,1508,3236,8.75,-5.24,15.4,-23.06,7.19,-57.7,0.55,-39.39,44_0001550_0001574-reel_begin_end.tiff
7,21807,391,22237,911,21678,1474,21245,1096,1508,3236,8.8,-5.24,15.08,-30.43,6.92,-57.7,0.59,-39.39,44_0001550_0001574-reel_begin_end.tiff
8,24797,375,25238,647,24681,1472,24240,1095,1508,3236,8.8,-4.46,15.24,-17.64,7.11,-57.6,0.67,-39.34,44_0001550_0001574-reel_begin_end.tiff
9,27808,397,28247,873,27696,1475,27249,1097,1508,3236,8.67,-5.53,15.08,-28.59,7.03,-57.75,0.51,-39.44,44_0001550_0001574-reel_begin_end.tiff
10,30831,395,31292,653,30705,1475,30275,1100,1508,3236,8.71,-5.43,15.44,-17.93,6.87,-57.75,0.59,-39.58,44_0001550_0001574-reel_begin_end.tiff
11,33857,376,34320,823,33761,1475,33292,1103,1508,3236,8.8,-4.51,15.56,-26.16,7.4,-57.75,0.55,-39.73,44_0001550_0001574-reel_begin_end.tiff
